step,energy,beta,lambda,delta
0,9810.48,0.00164695,1,3.14
1,9056.29,0.00241776,0.98311,3.14
2,7791.65,0.00206173,0.984782,3.14
3,7851.36,0.00174651,0.99324,3.14
4,8808.65,0.0031107,1.00302,3.14
5,8345.92,0.00406274,1.01461,3.14
6,12539.8,0.00341826,1.02694,3.14
7,5281.97,0.00184462,1.04072,3.14
8,8945.56,0.00300752,1.05463,3.14
9,7324.62,0.00212414,1.06912,3.14
10,13295,0.00251918,1.08363,3.14
11,5927.18,0.00244321,1.09873,3.14
12,4219.27,0.00122481,1.11538,3.14
13,5935.47,0.00187211,1.13207,3.14
14,5076.17,0.00167771,1.14922,3.14
15,10216.5,0.00260045,1.16625,3.14
16,6783.92,0.00141628,1.18393,3.14
17,13681.7,0.00254109,1.2025,3.14
18,4924.78,0.00179707,1.22121,3.14
19,5890.27,0.00247755,1.24017,3.14
20,7240.75,0.00278694,1.25952,3.14
21,8414.12,0.00200274,1.27919,3.14
22,9544.83,0.00404462,1.29935,3.14
23,6622.23,0.00165884,1.31979,3.14
24,13455.5,0.00629273,1.34092,3.14
25,6743.07,0.00159314,1.36251,3.14
26,11025.1,0.00195622,1.3844,3.14
27,10496.7,0.00331588,1.4065,3.14
28,13565.2,0.00345181,1.42946,3.14
29,9282.73,0.00304698,1.4525,3.14
30,11662.5,0.0124456,1.47578,3.14
31,8354.9,0.00179049,1.49972,3.14
32,9609.6,0.00270623,1.52408,3.14
33,5174.86,0.00160923,1.54884,3.14
34,6435.87,0.00335933,1.57445,3.14
35,9808.61,0.00193158,1.60028,3.14
36,6820.52,0.00270431,1.62637,3.14
37,5793.7,0.00346088,1.65304,3.14
38,9808.55,0.00229335,1.68011,3.14
39,6904.91,0.00180412,1.70762,3.14
40,11304.8,0.00204775,1.73545,3.14
41,11744.1,0.00390987,1.76372,3.14
42,5557.71,0.00217605,1.79259,3.14
43,4694.41,0.00159486,1.82193,3.14
44,8210.01,0.00199307,1.85193,3.14
45,10468.7,0.0030818,1.88238,3.14
46,10789.7,0.00555303,1.91337,3.14
47,10124.2,0.00243531,1.94487,3.14
48,7866.31,0.00218161,1.97683,3.14
49,12986.5,0.0018106,2.00959,3.14
50,11302.6,0.00391048,2.04251,3.14
51,7686.45,0.0016934,2.07622,3.14
52,13129.7,0.00363004,2.11047,3.14
53,6018.49,0.00153625,2.14521,3.14
54,3190.05,0.00119723,2.18074,3.14
55,8489.7,0.00204537,2.21692,3.14
56,9508.52,0.00553636,2.25371,3.14
57,7591.3,0.00194473,2.29115,3.14
58,6417.01,0.00628612,2.32912,3.14
59,6146.79,0.00174492,2.36766,3.14
60,5219.94,0.00256607,2.407,3.14
61,6706.19,0.00253363,2.44686,3.14
62,9137.99,0.00191256,2.48756,3.14
63,7035.85,0.00188379,2.529,3.14
64,7015.27,0.00233513,2.57095,3.14
65,6221.35,0.00201682,2.6137,3.14
66,9058.81,0.00298604,2.65717,3.14
67,5078.18,0.00158221,2.70137,3.14
68,7272.49,0.00194669,2.74612,3.14
69,8996.52,0.00286206,2.7919,3.14
70,6881.39,0.00223084,2.83848,3.14
71,8258,0.0032578,2.88603,3.14
72,6091.3,0.00253397,2.93424,3.14
73,4680.94,0.00167495,2.9833,3.14
74,5468.77,0.0015421,3.03311,3.14
75,10010.2,0.00479774,3.0836,3.14
76,6826.61,0.00178268,3.13497,3.14
77,11896.1,0.0136098,3.18738,3.14
78,7339.16,0.00353626,3.24049,3.14
79,8977.86,0.00213062,3.2946,3.14
80,10811.9,0.00300615,3.34973,3.14
81,8665.27,0.00306206,3.40573,3.14
82,9328.13,0.00195529,3.46254,3.14
83,6656.62,0.00159728,3.52036,3.14
84,7004.04,0.00185112,3.5793,3.14
85,5874.78,0.00199237,3.63914,3.14
86,10410.1,0.00172785,3.69992,3.14
87,8740.14,0.00260014,3.76182,3.14
88,8941.01,0.0019595,3.82501,3.14
89,8274.28,0.0016747,3.88909,3.14
90,8021.06,0.00174536,3.95438,3.14
91,7334.94,0.00167377,4.02076,3.14
92,8713.21,0.00173499,4.08815,3.14
93,6257.11,0.00272839,4.15685,3.14
94,10074.6,0.00238143,4.22648,3.14
95,5961.52,0.00182881,4.29733,3.14
96,10754.4,0.00271301,4.36933,3.14
97,9084.52,0.00208148,4.4425,3.14
98,8400.89,0.00150207,4.51698,3.14
99,7803.3,0.00296212,4.5926,3.14
100,7813.84,0.00254178,4.66948,3.14
101,10228,0.00208059,4.74774,3.14
102,8840.06,0.0023272,4.82715,3.14
103,9460.53,0.00279975,4.90789,3.14
104,10047.1,0.00193948,4.98997,3.14
105,10269.2,0.00253985,5.07349,3.14
106,11817.5,0.00669348,5.15856,3.14
107,4787.18,0.00198109,5.24524,3.14
108,13893.2,0.00189947,5.33341,3.14
109,12702.1,0.00237724,5.42293,3.14
110,12499.1,0.00243687,5.51379,3.14
111,13864.8,0.00394012,5.60622,3.14
112,13009.7,0.00215648,5.70032,3.14
113,10269.3,0.00275117,5.79595,3.14
114,11765.6,0.00210158,5.89322,3.14
115,9373.1,0.00213266,5.99194,3.14
116,8395.9,0.00199321,6.09235,3.14
117,8660.61,0.00214593,6.19439,3.14
118,7380.43,0.00219165,6.29821,3.14
