step,energy,beta,lambda,delta
0,1665.65,0.00246353,1,3.14
1,2723.61,0.00262906,0.76754,3.14
2,2505.73,0.00182615,0.795103,3.14
3,2954.11,0.00204466,0.822348,3.14
4,2007.41,0.00341248,0.858348,3.14
5,2599.2,0.00205134,1.01321,3.14
6,2495.38,0.00244663,1.20342,3.14
7,2154.7,0.0026126,1.47918,3.14
8,2287.72,0.00171337,1.79544,3.14
9,244.044,0.00270535,2.293,3.14
10,537.369,0.00217416,2.89854,3.14
11,900.855,0.00172365,3.6915,3.14
12,1075.36,0.00380179,4.66227,3.14
13,2061.9,0.0045358,5.84003,3.14
14,475.722,0.00173993,7.48377,3.14
15,38.4968,0.00170653,9.56325,3.14
16,22.9534,0.00180211,12.1881,3.14
17,27.0806,0.00314218,15.5431,3.14
18,13.8291,0.00418185,19.8974,3.14
19,53.157,0.00299805,25.4719,3.14
20,3.44263,0.00482832,32.5858,3.14
21,13.9741,0.00595301,41.6837,3.14
22,61.3271,0.0111631,53.5354,3.14
23,4.89746,0.0145644,68.606,3.14
24,15.7776,0.018568,88.0106,3.14
25,0.358398,0.0203513,112.932,3.14
26,8.66211,0.0177033,145.076,3.14
27,1.1394,0.0476319,186.241,3.14
28,3.76123,0.0440114,239.315,3.14
29,5.93091,0.0713513,307.708,3.14
30,6.03101,0.0577078,395.648,3.14
31,0.502686,0.0740338,508.688,3.14
32,1.40088,0.100448,654.042,3.14
33,0.343018,0.101958,841.358,3.14
34,0.288818,0.185957,1082.58,3.14
35,1.53174,0.193091,1393.57,3.14
36,0.665527,1.02067,1793.69,3.14
37,0.189453,0.543174,2309.43,3.14
38,0.168457,0.494852,2973.51,3.14
39,0.149414,2.8194,3829.51,3.14
40,0.0461426,1.97158,4932.84,3.14
41,0.026123,2.25747,6355.69,3.14
42,0.012207,8.02738,8190.43,3.14
43,0.0112305,27.0777,10556.7,3.14
44,0.0102539,69.5235,13608.8,3.14
45,0.00341797,21.7182,17546.9,3.14
