step,energy,beta,lambda,delta
0,2875.63,0.00448236,1,3.14
1,3703.93,0.00435512,0.76754,3.14
2,4405.57,0.00430863,0.847186,3.14
3,2817.16,0.00222901,0.871436,3.14
4,1666.83,0.00295252,0.922351,3.14
5,4439.28,0.00263782,0.966595,3.14
6,5396.44,0.00357548,1.07248,3.14
7,4247.76,0.0039072,1.25009,3.14
8,2620.8,0.00121916,1.49831,3.14
9,3338.27,0.00231676,1.8381,3.14
10,2605.74,0.00325428,2.16405,3.14
11,1291.5,0.00157877,2.57138,3.14
12,483.715,0.00163944,3.08862,3.14
13,1471.46,0.00172709,3.74047,3.14
14,2852.39,0.00269356,4.45508,3.14
15,136.241,0.00219732,5.42227,3.14
16,16.9934,0.00239969,6.60821,3.14
17,27.1555,0.00288195,8.0842,3.14
18,524.418,0.00492137,9.92411,3.14
19,229.52,0.0041845,12.1606,3.14
20,41.3171,0.00209558,14.9423,3.14
21,58.2898,0.00266593,18.3779,3.14
22,50.1697,0.00369991,22.6334,3.14
23,5.35815,0.00386249,27.9388,3.14
24,20.7166,0.00581951,34.5432,3.14
25,1.90479,0.00495247,42.779,3.14
26,18.053,0.0125759,53.0945,3.14
27,7.23486,0.00713019,65.863,3.14
28,16.6223,0.0149317,81.8227,3.14
29,11.4978,0.0200482,101.712,3.14
30,16.3845,0.0223808,126.62,3.14
31,8.36963,0.0188187,157.909,3.14
32,4.89893,0.0282555,196.948,3.14
33,12.04,0.0337359,245.803,3.14
34,0.445068,0.0845075,307.159,3.14
35,0.550537,0.0880677,384.214,3.14
36,1.46533,0.10295,480.969,3.14
37,1.71411,0.0999351,602.354,3.14
38,1.54272,0.165765,755.21,3.14
39,0.617432,0.10964,947.285,3.14
40,0.590332,0.162483,1189.02,3.14
41,0.150879,0.336813,1493.41,3.14
42,0.263184,0.291673,1876.79,3.14
43,1.15967,0.581761,2360.04,3.14
44,0.281006,1.05637,2969.39,3.14
45,0.523926,4.54299,3738.26,3.14
46,0.0932617,1.29167,4709.07,3.14
47,0.0351562,10.7243,5935.19,3.14
48,0.0744629,3.09526,7484.6,3.14
49,0.0610352,3.02462,9443.09,3.14
50,0.00634766,1.93501,11920.1,3.14
