step,energy,beta,lambda,delta
0,4449.83,0.0020259,1,3.14
1,12285.1,0.00303138,0.98311,3.14
2,5542.13,0.00193202,0.987137,3.14
3,8364.76,0.00175359,0.99374,3.14
4,7918.92,0.00230346,1.00426,3.14
5,9882.53,0.00422489,1.01546,3.14
6,10161.1,0.00277193,1.02804,3.14
7,9943.59,0.00461933,1.04107,3.14
8,8355.72,0.00172223,1.0544,3.14
9,7954.55,0.0015975,1.06943,3.14
10,7077.98,0.00259658,1.08451,3.14
11,5140.76,0.00192062,1.10028,3.14
12,8366.83,0.00245853,1.11655,3.14
13,5774.82,0.00185563,1.13338,3.14
14,9974.4,0.00268322,1.15001,3.14
15,6025.94,0.00229409,1.16761,3.14
16,7071.82,0.00231454,1.18554,3.14
17,12078.3,0.00246597,1.2035,3.14
18,9155.57,0.00201625,1.2222,3.14
19,12483.3,0.00274648,1.24137,3.14
20,6583.32,0.00239164,1.26063,3.14
21,4797.58,0.00145539,1.28064,3.14
22,8570.49,0.00563891,1.30088,3.14
23,9951.5,0.0024557,1.32161,3.14
24,5990.6,0.00178333,1.34257,3.14
25,5704.19,0.00185774,1.36395,3.14
26,9387.25,0.00154698,1.38614,3.14
27,9122.68,0.00309038,1.40833,3.14
28,7175.68,0.0019746,1.43088,3.14
29,10234.7,0.00203537,1.45391,3.14
30,7778.59,0.00194962,1.47721,3.14
31,7746.22,0.00231707,1.50098,3.14
32,9299.37,0.0042718,1.52523,3.14
33,12029.8,0.00298918,1.5497,3.14
34,6333.01,0.00171154,1.5748,3.14
35,4824.82,0.00149264,1.60049,3.14
36,6965.42,0.00193974,1.62625,3.14
37,4975.63,0.00196251,1.65287,3.14
38,6929.43,0.00425663,1.68001,3.14
39,6574,0.00205973,1.7074,3.14
40,9519.86,0.00315034,1.73531,3.14
41,8142.22,0.00221386,1.76378,3.14
42,6446.41,0.00207452,1.79265,3.14
43,5182.88,0.00150761,1.82202,3.14
44,6056.85,0.00344334,1.85206,3.14
45,4038.41,0.00167719,1.88254,3.14
46,9492.07,0.00289063,1.91352,3.14
47,10728,0.00383401,1.945,3.14
48,8936.56,0.0020066,1.97731,3.14
49,5351.46,0.00210666,2.01,3.14
50,6674.73,0.0032239,2.04324,3.14
51,6063.7,0.00238419,2.07688,3.14
52,8131.09,0.00240494,2.11111,3.14
53,6772.22,0.00248035,2.14607,3.14
54,7412.63,0.0019777,2.18153,3.14
55,10883.9,0.00317235,2.21774,3.14
56,6662.18,0.00197405,2.25454,3.14
57,7910.86,0.00171233,2.29189,3.14
58,4901.87,0.0014967,2.32969,3.14
59,9150.26,0.0017167,2.36841,3.14
60,11446.2,0.00241217,2.40766,3.14
61,11032.1,0.00201186,2.44788,3.14
62,10083.5,0.00242328,2.48871,3.14
63,10205.1,0.00260188,2.52998,3.14
64,8447.55,0.00226311,2.57208,3.14
65,3641.36,0.00133139,2.61483,3.14
66,9623.23,0.00248486,2.65835,3.14
67,5368.74,0.00198006,2.70259,3.14
68,11450.3,0.00262556,2.74764,3.14
69,6436.99,0.00146992,2.79329,3.14
70,5272.09,0.00172457,2.83986,3.14
71,7668.99,0.00221762,2.88727,3.14
