step,energy,beta,lambda,delta
0,3246.03,0.00261542,1,3.14
1,5640.46,0.00213965,0.76754,3.14
2,2198.07,0.00260229,0.749206,3.14
3,5428.14,0.00320146,0.78726,3.14
4,1862.51,0.00231719,0.817178,3.14
5,794.339,0.00138369,0.891794,3.14
6,2873.91,0.00250588,0.995589,3.14
7,2068.66,0.00256461,1.13188,3.14
8,2312.48,0.00259708,1.30692,3.14
9,1608.51,0.00155836,1.51043,3.14
10,857.575,0.00167458,1.75941,3.14
11,247.297,0.00184367,2.07939,3.14
12,172.325,0.00165264,2.46909,3.14
13,50.8188,0.00142311,2.94827,3.14
14,935.684,0.0021811,3.5337,3.14
15,340.497,0.00241554,4.24191,3.14
16,101.572,0.00138667,5.12961,3.14
17,307.319,0.00204992,6.23843,3.14
18,117.806,0.00279553,7.5784,3.14
19,100.25,0.00148946,9.23594,3.14
20,55.3169,0.00261338,11.2807,3.14
21,20.1211,0.00245194,13.7815,3.14
22,25.0647,0.00384615,16.8908,3.14
23,58.7244,0.00354408,20.7067,3.14
24,14.0095,0.00539118,25.436,3.14
25,60.96,0.00461753,31.3207,3.14
26,46.679,0.00726949,38.6411,3.14
27,16.2131,0.00787529,47.6872,3.14
28,37.4597,0.00993993,58.886,3.14
29,23.02,0.0290552,72.8304,3.14
30,18.7061,0.0127154,90.0764,3.14
31,0.583984,0.0144083,111.652,3.14
32,5.01416,0.0146626,138.511,3.14
33,12.7974,0.0296767,172.022,3.14
34,6.71509,0.191446,213.873,3.14
35,0.906006,0.061878,266.045,3.14
36,1.78223,0.0757812,331.27,3.14
37,3.57935,0.0979248,412.911,3.14
38,0.541504,0.144683,515.106,3.14
39,0.676514,0.0721341,642.961,3.14
40,0.424805,0.140937,803.224,3.14
41,0.614014,0.147129,1004.22,3.14
42,0.190674,0.5014,1256.35,3.14
43,0.665283,0.476893,1572.91,3.14
44,0.375244,0.55321,1970.63,3.14
45,0.155762,0.393719,2470.32,3.14
46,0.288818,1.14322,3098.33,3.14
47,0.143066,2.55344,3888.41,3.14
48,0.0974121,1.25476,4883.18,3.14
49,0.0217285,1.15793,6135.8,3.14
50,0.0153809,1.75183,7713.78,3.14
51,0.00244141,15.8899,9702.79,3.14
