step,energy,beta,lambda,delta
0,2953.56,0.00255022,1,3.14
1,2726.02,0.00322522,0.76754,3.14
2,4728.7,0.0033409,0.663415,3.14
3,1108.23,0.00209429,0.62096,3.14
4,3614.52,0.00316437,0.613497,3.14
5,5310.27,0.00695574,0.607626,3.14
6,3016.78,0.00194627,0.620992,3.14
7,1978.83,0.00163341,0.716803,3.14
8,3603.54,0.00190477,0.849044,3.14
9,2556.2,0.00236081,0.963454,3.14
10,2206.85,0.00205456,1.14104,3.14
11,1299.21,0.00204697,1.34187,3.14
12,3356.07,0.00431452,1.5778,3.14
13,2193.88,0.00174285,1.89566,3.14
14,1178.33,0.00157999,2.26781,3.14
15,2282.29,0.00362136,2.76545,3.14
16,538.494,0.00190601,3.36168,3.14
17,199.812,0.00193687,4.10048,3.14
18,29.6646,0.0018868,5.01898,3.14
19,51.0295,0.00171893,6.14636,3.14
20,125.475,0.00242558,7.53785,3.14
21,12.2361,0.00382205,9.28595,3.14
22,63.3191,0.00252188,11.4606,3.14
23,13.3,0.00253422,14.1506,3.14
24,5.85474,0.0036071,17.5079,3.14
25,98.4307,0.00614875,21.7328,3.14
26,73.3899,0.0071024,26.9125,3.14
27,6.71436,0.00484975,33.4082,3.14
28,24.8274,0.00517934,41.553,3.14
29,23.8538,0.00956956,51.725,3.14
30,0.969727,0.0378623,64.455,3.14
31,3.31982,0.00930213,80.3732,3.14
32,4.75073,0.0323032,100.312,3.14
33,1.94214,0.0209143,125.321,3.14
34,1.42139,0.0203997,156.725,3.14
35,4.54053,0.0332086,196.009,3.14
36,9.67236,0.0490319,245.6,3.14
37,1.00635,0.0866608,307.751,3.14
38,0.975098,0.0819605,385.974,3.14
39,2.23438,0.0660633,484.188,3.14
40,1.27515,0.184595,607.901,3.14
41,0.146729,0.23203,763.796,3.14
42,0.274658,0.143378,960.279,3.14
43,0.869873,0.142129,1208.25,3.14
44,0.31543,0.147839,1521.1,3.14
45,0.118408,0.235689,1915.78,3.14
46,0.264893,0.504335,2414.23,3.14
47,0.192871,0.481112,3043.83,3.14
48,0.0549316,1.32683,3839.57,3.14
49,0.0141602,0.980221,4846.01,3.14
50,0.0185547,2.07826,6119.26,3.14
51,0.017334,6.15147,7730.63,3.14
52,0.00585938,4.63911,9770.66,3.14
