step,energy,beta,lambda,delta
0,9456.48,0.00536186,1,3.14
1,10100.2,0.00203381,0.98311,3.14
2,5583.96,0.00142619,0.986729,3.14
3,9210.75,0.00203396,0.991928,3.14
4,7030.07,0.00189642,1.00172,3.14
5,9045.19,0.00170876,1.01315,3.14
6,7901.52,0.00365516,1.02565,3.14
7,7296.98,0.00198239,1.03987,3.14
8,8409.25,0.00242612,1.05367,3.14
9,5232.42,0.00169044,1.06825,3.14
10,8703.57,0.00227196,1.08273,3.14
11,5632.71,0.00227218,1.09857,3.14
12,10619.9,0.00228576,1.11501,3.14
13,10548.6,0.00404838,1.13162,3.14
14,10207.2,0.00257149,1.14853,3.14
15,8994.09,0.00156183,1.16599,3.14
16,5166.22,0.00167123,1.18374,3.14
17,9296.42,0.002943,1.20188,3.14
18,5536.53,0.00158613,1.22055,3.14
19,11783.9,0.00285636,1.23962,3.14
20,7196.88,0.00253425,1.25868,3.14
21,6157.27,0.00163621,1.27852,3.14
22,9252.14,0.00233158,1.29862,3.14
23,5797.35,0.00138961,1.31934,3.14
24,11429.4,0.00223806,1.34034,3.14
25,7339.52,0.00142124,1.36149,3.14
26,10289.5,0.00293134,1.38407,3.14
27,7901.17,0.0159349,1.40624,3.14
28,6665.2,0.00210802,1.42853,3.14
29,7055.06,0.0026049,1.45157,3.14
30,5743.53,0.00200168,1.47501,3.14
31,7822.4,0.00190923,1.4988,3.14
32,5819.64,0.00165096,1.52305,3.14
33,7430.12,0.00202825,1.54783,3.14
34,5989.04,0.00141326,1.57277,3.14
35,4820.75,0.00130893,1.59847,3.14
36,6661.85,0.00261165,1.62436,3.14
37,4881.55,0.00182136,1.6509,3.14
38,4912.03,0.00164164,1.67775,3.14
39,9296,0.00188343,1.70496,3.14
40,8169.82,0.00274427,1.73321,3.14
41,7622.51,0.00216613,1.76144,3.14
42,10028.8,0.00306208,1.79028,3.14
43,5973.34,0.00219859,1.81961,3.14
44,7273.03,0.00192944,1.84938,3.14
45,10459.7,0.00213347,1.87954,3.14
46,9799.74,0.00329551,1.91046,3.14
47,8370.07,0.00217356,1.94205,3.14
48,8330.52,0.00228031,1.97418,3.14
49,12568,0.00258687,2.00643,3.14
50,7308.72,0.00239182,2.03953,3.14
51,11126.8,0.00199958,2.07316,3.14
52,6703.33,0.00308102,2.10751,3.14
53,12157.9,0.00213799,2.14245,3.14
54,4875.18,0.00224014,2.17782,3.14
55,4273.85,0.00161059,2.21396,3.14
56,4476.45,0.00202869,2.25071,3.14
57,7222.68,0.00218673,2.288,3.14
58,7218.06,0.00414392,2.32586,3.14
59,4637.1,0.00145239,2.36425,3.14
60,5810,0.00252366,2.40347,3.14
61,5171.99,0.00194301,2.44305,3.14
62,5839.1,0.0016582,2.48367,3.14
63,7064.76,0.00544204,2.52503,3.14
64,9197.06,0.00397261,2.56698,3.14
65,9786.67,0.00690342,2.60961,3.14
66,8448.77,0.00213749,2.65302,3.14
67,7562.3,0.00297065,2.69722,3.14
