step,energy,beta,lambda,delta
0,2358.54,0.00362869,1,3.14
1,3557.32,0.00187276,0.76754,3.14
2,2018.17,0.00281101,0.657381,3.14
3,2955.05,0.00324595,0.620386,3.14
4,2579.1,0.00138096,0.630787,3.14
5,4018.52,0.00381985,0.679026,3.14
6,3604.82,0.00208745,0.742943,3.14
7,4254.58,0.00246532,0.836149,3.14
8,1194.61,0.00200056,0.948065,3.14
9,1329.61,0.00192714,1.08628,3.14
10,2137.58,0.00269101,1.25551,3.14
11,2566.8,0.00425429,1.46084,3.14
12,2297.15,0.00190736,1.72398,3.14
13,1265.82,0.0017993,2.04354,3.14
14,899.602,0.00267365,2.43277,3.14
15,5433.17,0.00235875,2.92958,3.14
16,497.322,0.00173279,3.54,3.14
17,254.417,0.00257959,4.28875,3.14
18,23.0034,0.00175345,5.20843,3.14
19,37.9001,0.00308931,6.3395,3.14
20,86.5364,0.00243471,7.73216,3.14
21,35.3054,0.00188464,9.44907,3.14
22,3.20752,0.00291263,11.5679,3.14
23,56.9729,0.00304036,14.1857,3.14
24,41.5811,0.00283467,17.4234,3.14
25,42.7302,0.00450806,21.4324,3.14
26,10.1946,0.00721969,26.4007,3.14
27,67.8535,0.00532958,32.5645,3.14
28,85.8713,0.0110715,40.2197,3.14
29,7.10596,0.00548322,49.7318,3.14
30,4.75977,0.0128326,61.5634,3.14
31,40.6267,0.0151972,76.2915,3.14
32,9.10107,0.0185399,94.6425,3.14
33,22.8254,0.0119506,117.527,3.14
34,10.7747,0.0257338,146.08,3.14
35,2.74976,0.0232791,181.737,3.14
36,5.26074,0.0962423,226.296,3.14
37,3.33643,0.0269722,282.017,3.14
38,1.66309,0.0623325,351.744,3.14
39,0.810059,0.225378,439.054,3.14
40,0.255615,0.118767,548.451,3.14
41,2.32764,0.212713,685.605,3.14
42,1.56494,0.366019,857.665,3.14
43,1.46436,0.204221,1073.64,3.14
44,0.111816,0.246349,1344.87,3.14
45,0.0344238,0.320768,1685.71,3.14
46,0.387695,0.467735,2114.23,3.14
47,0.478271,0.954389,2653.28,3.14
48,0.0810547,0.63243,3331.72,3.14
49,0.0397949,1.33721,4186.01,3.14
50,0.0180664,1.18659,5262.24,3.14
51,0.0170898,6.56444,6618.71,3.14
52,0.0114746,16.1814,8329.19,3.14
53,0.000244141,12.1402,10487,3.14
