step,energy,beta,lambda,delta
0,2321.44,0.00146088,1,3.14
1,2232.39,0.00228732,0.76754,3.14
2,3050.18,0.00233717,0.638575,3.14
3,1506.39,0.00302906,0.558172,3.14
4,2447.5,0.00222421,0.53278,3.14
5,3616.11,0.002134,0.545967,3.14
6,2049.46,0.00143227,0.580125,3.14
7,3642.23,0.00371415,0.657363,3.14
8,1452.72,0.00277834,0.747438,3.14
9,2518.81,0.00213964,0.846406,3.14
10,2783.52,0.00301025,0.967694,3.14
11,1694.45,0.00204675,1.1176,3.14
12,1439.31,0.00133041,1.31284,3.14
13,61.1726,0.00190758,1.54092,3.14
14,475.823,0.00135825,1.8104,3.14
15,1889.44,0.00739071,2.14153,3.14
16,2790.11,0.00280503,2.51628,3.14
17,4911.99,0.00256597,2.95652,3.14
18,684.32,0.00188495,3.55895,3.14
19,1670.78,0.00341808,4.25562,3.14
20,1309.3,0.00262237,5.12417,3.14
21,399.598,0.0025399,6.20662,3.14
22,219.776,0.00191449,7.56392,3.14
23,11.7004,0.00260929,9.24111,3.14
24,57.741,0.00315133,11.2904,3.14
25,18.3408,0.0037818,13.8376,3.14
26,33.7227,0.00302306,16.9738,3.14
27,21.2542,0.00278468,20.8478,3.14
28,18.5559,0.00347497,25.663,3.14
29,4.92554,0.00591373,31.5982,3.14
30,5.46558,0.0202468,38.9502,3.14
31,6.43042,0.00641747,48.0741,3.14
32,8.09131,0.00740868,59.4006,3.14
33,52.6958,0.0151292,73.4858,3.14
34,11.6953,0.0546963,91.0566,3.14
35,5.37573,0.0138294,112.918,3.14
36,7.58179,0.0157454,140.093,3.14
37,1.28076,0.0651776,174.03,3.14
38,3.646,0.0199767,216.307,3.14
39,0.874268,0.0635411,269.147,3.14
40,0.975342,0.0578925,335.114,3.14
41,0.631104,0.0967988,417.62,3.14
42,0.747314,0.095527,520.827,3.14
43,0.513672,0.198714,650.104,3.14
44,2.27832,0.248841,811.835,3.14
45,0.946045,0.161137,1014.69,3.14
46,0.339111,0.329558,1269.21,3.14
47,0.379639,0.226201,1588.57,3.14
48,0.627686,0.814232,1989.62,3.14
49,0.0541992,0.319323,2493.22,3.14
50,0.0349121,1.05907,3126.13,3.14
51,0.0258789,0.913015,3921.76,3.14
52,0.550293,0.75718,4922.27,3.14
53,0.0532227,0.975454,6181.82,3.14
54,0.0065918,3.51229,7767.98,3.14
