step,energy,beta,lambda,delta
0,8906.12,0.00258758,1,3.14
1,7355.32,0.00212479,0.98311,3.14
2,7905.62,0.00375131,0.986962,3.14
3,12090,0.00258311,0.993332,3.14
4,10208.5,0.00317872,1.00358,3.14
5,13131.4,0.00344267,1.01447,3.14
6,9822.13,0.00194486,1.02655,3.14
7,5992.88,0.00215069,1.03926,3.14
8,9842,0.00244309,1.05303,3.14
9,5659.94,0.0062459,1.06739,3.14
10,5134.95,0.00127242,1.08305,3.14
11,11223.4,0.00305762,1.09831,3.14
12,7592.45,0.00170342,1.11452,3.14
13,11530.1,0.00303188,1.13119,3.14
14,10135.7,0.00176309,1.14788,3.14
15,11829.3,0.00236186,1.16569,3.14
16,6435.42,0.00181017,1.18352,3.14
17,7342.56,0.00225388,1.20159,3.14
18,8337.51,0.00217105,1.22005,3.14
19,11081.5,0.00263021,1.23911,3.14
20,5838.47,0.00167055,1.25864,3.14
21,7298,0.00262333,1.27824,3.14
22,7458.45,0.00279401,1.29852,3.14
23,5231.44,0.00185352,1.31905,3.14
24,5390.71,0.00167466,1.34031,3.14
25,8490.42,0.00342352,1.3617,3.14
26,7580.42,0.002882,1.3835,3.14
27,8770.84,0.00429388,1.40563,3.14
28,8458.52,0.00232307,1.42828,3.14
29,7154.36,0.00259666,1.45135,3.14
30,9275.8,0.00236764,1.47474,3.14
31,11150,0.0024741,1.49859,3.14
32,9040.66,0.00677803,1.52309,3.14
33,6102.67,0.00236997,1.54785,3.14
34,11906.8,0.00232423,1.57296,3.14
35,4820.18,0.00195191,1.59845,3.14
36,6642.51,0.00156999,1.62453,3.14
37,8932.03,0.00209432,1.65103,3.14
38,7572.23,0.0033247,1.67794,3.14
39,7373.37,0.00238246,1.70539,3.14
40,3392.11,0.00135636,1.73335,3.14
41,7774.77,0.00285915,1.76164,3.14
42,4764.13,0.00162483,1.79061,3.14
43,4548.78,0.00138087,1.82012,3.14
44,9622.08,0.00235051,1.85002,3.14
45,7166.25,0.00227765,1.88051,3.14
46,6950.16,0.00208671,1.9114,3.14
47,3386.79,0.00122576,1.94273,3.14
48,7315.52,0.00196345,1.97469,3.14
49,3944.75,0.00145293,2.00723,3.14
50,10433,0.0029338,2.04035,3.14
51,2995.99,0.0012529,2.07445,3.14
52,5860.12,0.00179321,2.10881,3.14
53,8117.79,0.0025248,2.14392,3.14
54,8195.03,0.00259568,2.17934,3.14
55,5197.19,0.00155547,2.21542,3.14
56,12259.7,0.00196531,2.25227,3.14
57,11274.6,0.00194051,2.28963,3.14
58,10550.3,0.00226653,2.32764,3.14
59,3182.98,0.00109687,2.36641,3.14
60,4801.7,0.00130944,2.40602,3.14
61,13286.4,0.00558821,2.44612,3.14
62,3408.59,0.00164448,2.48669,3.14
63,6422.01,0.00181948,2.52795,3.14
64,6664.13,0.00217998,2.56979,3.14
65,11111.1,0.0021305,2.61264,3.14
66,9271.03,0.00514163,2.6561,3.14
67,9449.72,0.00204111,2.70019,3.14
68,5924.25,0.00208763,2.74522,3.14
69,3593.3,0.00325283,2.79099,3.14
70,7970.74,0.00199583,2.83736,3.14
71,8403.51,0.00334941,2.88447,3.14
72,5986.09,0.00193589,2.93264,3.14
73,10675.4,0.00419992,2.98151,3.14
74,9180.24,0.00384102,3.03106,3.14
75,5606.42,0.00191037,3.08145,3.14
76,5967.64,0.00165627,3.13279,3.14
77,10926.1,0.00525337,3.1852,3.14
78,7785.59,0.0020953,3.23847,3.14
79,8439.56,0.00215067,3.29289,3.14
80,7583.13,0.00298005,3.34776,3.14
81,9103.3,0.00176476,3.40368,3.14
82,7637.78,0.0024553,3.46059,3.14
83,11874.7,0.00237353,3.51824,3.14
84,9136.6,0.00253185,3.57674,3.14
85,13052.6,0.00430194,3.63625,3.14
86,10453.7,0.00168028,3.697,3.14
87,7772.27,0.00161818,3.75877,3.14
88,3575.2,0.00122996,3.82173,3.14
89,7714.16,0.00176757,3.88581,3.14
90,6833.17,0.00135896,3.95084,3.14
91,8987.31,0.00297232,4.01691,3.14
92,10605.1,0.00165782,4.08403,3.14
93,7583.39,0.00192852,4.1522,3.14
94,9007.37,0.00461428,4.2215,3.14
95,7346.68,0.00243108,4.29213,3.14
96,7941.96,0.0017521,4.36396,3.14
97,10445.7,0.00245452,4.43712,3.14
98,9322.92,0.00181328,4.51124,3.14
99,6879.32,0.00327881,4.58679,3.14
100,7250.1,0.00210768,4.66355,3.14
101,5465.45,0.00151579,4.74177,3.14
102,8741.11,0.00185898,4.82122,3.14
103,8241.81,0.00145044,4.90208,3.14
104,8013.77,0.00149333,4.98438,3.14
105,9345.93,0.00284423,5.06816,3.14
106,11263.2,0.0022052,5.15308,3.14
107,6591.98,0.0020493,5.23961,3.14
108,11754.1,0.00253647,5.32746,3.14
109,5476.02,0.00173972,5.41694,3.14
110,8835.9,0.00211493,5.50783,3.14
111,10186.1,0.00180326,5.60037,3.14
112,8224.49,0.00168724,5.69447,3.14
113,7431.79,0.00226779,5.79006,3.14
114,11404.2,0.00172548,5.88755,3.14
115,9901.56,0.0016461,5.98654,3.14
116,12391.2,0.00138251,6.08712,3.14
117,11168.6,0.00189276,6.18959,3.14
118,11381.2,0.0022357,6.29372,3.14
119,11148.3,0.0015711,6.39939,3.14
120,11015.7,0.00210095,6.50701,3.14
121,10549.4,0.00189245,6.61651,3.14
122,8047.35,0.00156818,6.72784,3.14
123,7770.85,0.00221345,6.84108,3.14
124,5616.48,0.00150735,6.95627,3.14
125,9467.4,0.00170962,7.07334,3.14
126,7746.99,0.00219476,7.19218,3.14
127,7172.52,0.00171027,7.31331,3.14
128,12882.4,0.00174954,7.43634,3.14
129,5865.59,0.00316927,7.56153,3.14
130,9765.94,0.00357193,7.68877,3.14
131,6124.84,0.00168996,7.81835,3.14
132,11376.9,0.00304638,7.94981,3.14
133,6747.46,0.00336025,8.08391,3.14
134,4550.26,0.00146059,8.22022,3.14
135,3476.85,0.00411058,8.35889,3.14
136,3652.71,0.00154634,8.50002,3.14
137,4419.77,0.00345924,8.64353,3.14
138,4162.24,0.00297402,8.78949,3.14
139,3462.08,0.00144399,8.9379,3.14
