step,energy,beta,lambda,delta
0,4144.32,0.0030079,1,3.14
1,3818.88,0.00435629,0.76754,3.14
2,2591.03,0.00196192,0.699489,3.14
3,3362.5,0.00227059,0.670201,3.14
4,3693.5,0.00328187,0.663698,3.14
5,2565.08,0.00235694,0.678285,3.14
6,2487.06,0.00141735,0.71433,3.14
7,1468,0.00212651,0.780305,3.14
8,1532.33,0.00243675,0.869418,3.14
9,3596.65,0.00206956,0.972092,3.14
10,3205.13,0.00176788,1.09598,3.14
11,3170.44,0.00231268,1.28967,3.14
12,1624.76,0.00205996,1.55273,3.14
13,290.779,0.00333667,1.86058,3.14
14,615.584,0.00159951,2.22628,3.14
15,3256.64,0.00303562,2.61194,3.14
16,1504.82,0.0019905,3.13094,3.14
17,160.695,0.0016311,3.7813,3.14
18,361.783,0.0024616,4.62496,3.14
19,18.7529,0.00178136,5.63461,3.14
20,202.871,0.00151862,6.87315,3.14
21,216.015,0.00178023,8.39255,3.14
22,134.849,0.00207893,10.2597,3.14
23,7.61108,0.00165452,12.5936,3.14
24,168.477,0.00754559,15.4348,3.14
25,37.9595,0.00426286,19.0149,3.14
26,87.8042,0.00411471,23.4906,3.14
27,55.7744,0.00885003,28.9593,3.14
28,67.7905,0.0074268,35.7724,3.14
29,43.2554,0.0072467,44.2845,3.14
30,7.03198,0.00811951,54.895,3.14
31,43.1531,0.00830832,68.0247,3.14
32,9.69019,0.0133308,84.4473,3.14
33,10.7104,0.0264553,105.118,3.14
34,13.0142,0.0175992,130.886,3.14
35,1.98291,0.0219983,163.115,3.14
36,6.07471,0.11777,203.402,3.14
37,0.00439453,0.0473296,253.843,3.14
