step,energy,beta,lambda,delta
0,2582.26,0.00378641,1,3.14
1,2974.79,0.00486531,0.76754,3.14
2,1987.24,0.00210681,0.829991,3.14
3,632.488,0.00168113,0.981709,3.14
4,3392.34,0.00203139,1.00611,3.14
5,5286.86,0.00341983,1.14754,3.14
6,4065,0.00206175,1.28339,3.14
7,3792.55,0.00195619,1.56337,3.14
8,1281.77,0.00173448,1.94159,3.14
9,1803.41,0.0042592,2.40887,3.14
10,1356.18,0.00164856,3.04101,3.14
11,104.289,0.00232681,3.84062,3.14
12,906.071,0.00140896,4.79809,3.14
13,332.748,0.00383336,6.09218,3.14
14,3274.03,0.00381876,7.61446,3.14
15,218.543,0.00305492,9.73543,3.14
16,102.821,0.00195347,12.442,3.14
17,87.8281,0.00327548,15.8449,3.14
18,71.5923,0.00302837,20.2775,3.14
19,9.49854,0.00642581,25.925,3.14
20,15.6707,0.00400086,33.1684,3.14
21,20.6609,0.00931545,42.3653,3.14
22,31.1245,0.012337,54.1455,3.14
23,50.6362,0.00872198,69.2446,3.14
24,21.6211,0.0149679,88.6931,3.14
25,11.2703,0.0125354,113.554,3.14
26,12.5996,0.0212456,145.53,3.14
27,2.45752,0.0273886,186.637,3.14
28,0.917969,0.0554097,239.459,3.14
29,1.72949,0.0549247,307.231,3.14
30,4.26123,0.0527854,394.565,3.14
31,1.50903,0.0773204,506.514,3.14
32,0.463623,0.0881215,650.524,3.14
33,0.278564,0.109953,835.817,3.14
34,0.088623,0.336368,1074.25,3.14
35,1.22021,0.192319,1380.77,3.14
36,0.785889,0.212471,1775.13,3.14
37,0.0563965,0.95493,2283.29,3.14
38,0.0302734,0.998775,2937.71,3.14
39,0.128906,1.18602,3780.62,3.14
40,0.111084,1.99579,4865.81,3.14
41,0.0539551,2.16417,6263.98,3.14
42,0.0546875,3.0016,8065.42,3.14
43,0.0510254,19.9956,10387,3.14
44,0.112793,3.25138,13379,3.14
45,0.0153809,10.7048,17237,3.14
46,0.00341797,32.681,22212,3.14
