step,energy,beta,lambda,delta
0,7836.76,0.00465483,1,3.14
1,12794.8,0.00210935,0.98311,3.14
2,11551.3,0.00260516,0.986867,3.14
3,9637.67,0.00480615,0.993794,3.14
4,11795.5,0.00194476,1.00338,3.14
5,7782.41,0.00167986,1.01539,3.14
6,6176.98,0.00231589,1.02741,3.14
7,6417.28,0.0015919,1.04191,3.14
8,9029.9,0.00198824,1.05585,3.14
9,11228.6,0.00437649,1.07037,3.14
10,6475.24,0.00151654,1.08581,3.14
11,7311.76,0.00179883,1.10113,3.14
12,5655,0.00269153,1.11742,3.14
13,8393.02,0.00138377,1.13425,3.14
14,11106.6,0.00275261,1.15116,3.14
15,8082.15,0.00215817,1.1685,3.14
16,5397.46,0.00133848,1.18627,3.14
17,3942.77,0.00151425,1.20433,3.14
18,6627.11,0.00231218,1.22319,3.14
19,10336.2,0.00327792,1.24209,3.14
20,3816.47,0.00125696,1.26166,3.14
21,7448.2,0.00311588,1.28167,3.14
22,15403.4,0.00226827,1.30177,3.14
23,8308.56,0.00230493,1.32232,3.14
24,7609.81,0.00153229,1.34332,3.14
25,5804.13,0.00253651,1.36477,3.14
26,10078,0.00271909,1.3865,3.14
27,13754.2,0.00944328,1.40864,3.14
28,9428.28,0.00662485,1.43138,3.14
29,11184.1,0.00271591,1.45453,3.14
30,4092.79,0.00217644,1.47799,3.14
31,6307.5,0.00267139,1.50177,3.14
32,9403.86,0.0020696,1.52623,3.14
33,6369.44,0.00146,1.55076,3.14
34,5064.02,0.00134262,1.57604,3.14
35,6025.73,0.0027841,1.60193,3.14
36,9286.01,0.00207663,1.62836,3.14
37,4164.16,0.00123846,1.65484,3.14
38,10758.4,0.00278268,1.68209,3.14
39,5816.14,0.00174275,1.70949,3.14
40,7968.19,0.00365199,1.73761,3.14
41,4321.87,0.00240057,1.76588,3.14
42,6613.44,0.00212546,1.7948,3.14
43,10117.3,0.00238452,1.82436,3.14
44,6322.15,0.00245202,1.8543,3.14
45,6379.69,0.00425837,1.88476,3.14
46,5638.14,0.00232335,1.91588,3.14
47,9343,0.00303154,1.94755,3.14
48,8388.99,0.00171221,1.97986,3.14
49,3819,0.00145443,2.01252,3.14
50,2926.52,0.0012086,2.04621,3.14
51,8478.41,0.00178799,2.08019,3.14
52,6705.51,0.00339245,2.11475,3.14
53,6025.6,0.0017506,2.1498,3.14
54,7527.72,0.00198756,2.18538,3.14
55,8897.6,0.00193139,2.22149,3.14
56,7754.39,0.00418607,2.25873,3.14
57,5040.23,0.00148467,2.29622,3.14
58,6828.33,0.00261267,2.33439,3.14
59,6015.48,0.00206156,2.37344,3.14
60,8221.63,0.00167449,2.41323,3.14
61,8806.3,0.00330326,2.45356,3.14
62,4380.75,0.00130599,2.49433,3.14
63,7073,0.00214555,2.53566,3.14
64,15958.1,0.00555486,2.57801,3.14
65,10925.5,0.00356629,2.62084,3.14
66,7490.52,0.00285229,2.66429,3.14
