step,energy,beta,lambda,delta
0,971.565,0.00194232,1,3.14
1,2288.64,0.00217934,0.76754,3.14
2,1057.22,0.00146695,0.968861,3.14
3,1804.07,0.00869765,0.998453,3.14
4,3944.26,0.00317916,1.19156,3.14
5,2608.37,0.0101294,1.4444,3.14
6,830.984,0.00204711,1.80322,3.14
7,1119.89,0.00288632,2.30463,3.14
8,413.612,0.00178761,2.93506,3.14
9,362.608,0.00264802,3.70828,3.14
10,2261.39,0.00201735,4.55399,3.14
11,2007.98,0.00178284,5.6582,3.14
12,652.705,0.0023318,7.15209,3.14
13,54.3105,0.00156962,9.14451,3.14
14,70.4819,0.00462715,11.7292,3.14
15,83.3921,0.00262013,15.0216,3.14
16,41.8396,0.00415434,19.254,3.14
17,19.1326,0.00302058,24.7347,3.14
18,70.2375,0.0055719,31.7892,3.14
19,1.99634,0.0168895,40.9213,3.14
20,13.4609,0.00932717,52.698,3.14
21,36.3638,0.01244,67.9836,3.14
22,8.20117,0.0122481,87.601,3.14
23,15.488,0.0324068,113.022,3.14
24,2.12891,0.0161984,145.695,3.14
25,11.5176,0.056306,187.652,3.14
26,2.55859,0.0567778,241.973,3.14
27,1.84082,0.0331123,312.031,3.14
28,2.396,0.093534,402.511,3.14
29,3.50977,0.0971305,519.27,3.14
30,1.10474,0.117755,670.212,3.14
31,0.722656,0.191892,865.136,3.14
32,0.452881,0.144768,1116.87,3.14
33,0.157471,0.435502,1442.64,3.14
34,0.2854,0.266788,1863.64,3.14
35,0.205566,0.261136,2408.05,3.14
36,1.19824,0.403968,3112.69,3.14
37,0.25415,1.5416,4023.12,3.14
38,0.0402832,7.58056,5200.35,3.14
39,0.0561523,1.12385,6723.14,3.14
40,0.0241699,29.1565,8692.77,3.14
41,0.0449219,4.2324,11240.5,3.14
42,0.0268555,7.44391,14536.9,3.14
43,0.00219727,41.1858,18801.9,3.14
