step,energy,beta,lambda,delta
0,13715.6,0.00187706,1,3.14
1,9421.93,0.00603273,0.98311,3.14
2,10022.9,0.00244082,0.987189,3.14
3,6559.61,0.00137925,0.995418,3.14
4,6159.49,0.00190569,1.00555,3.14
5,6071.38,0.00154042,1.01665,3.14
6,7409.09,0.00210384,1.0291,3.14
7,9807.34,0.00307773,1.04212,3.14
8,8233.77,0.00197061,1.05663,3.14
9,6540.21,0.00184721,1.07138,3.14
10,15095.1,0.00229625,1.08664,3.14
11,5917.99,0.00148915,1.10179,3.14
12,7231.25,0.0023345,1.11776,3.14
13,6026.38,0.00139379,1.13432,3.14
14,10936.2,0.0026329,1.15194,3.14
15,5896.13,0.00225165,1.16948,3.14
16,7738.87,0.00181607,1.18722,3.14
17,10964.7,0.00241547,1.20578,3.14
18,8389.03,0.00206042,1.22418,3.14
19,8804.15,0.00207241,1.243,3.14
20,12189.8,0.00223251,1.26267,3.14
21,6137.02,0.00180387,1.28241,3.14
22,6734.61,0.00176655,1.30282,3.14
23,9045.11,0.00175073,1.32338,3.14
24,5934.66,0.00186455,1.34469,3.14
25,5069.05,0.00139269,1.36616,3.14
26,7691.3,0.00286765,1.38808,3.14
27,6345.76,0.00149209,1.41029,3.14
28,6916.05,0.00287878,1.43304,3.14
29,5165.45,0.00258165,1.45595,3.14
30,11206.2,0.00318801,1.47946,3.14
31,9114.82,0.00285614,1.50336,3.14
32,4577.14,0.00214529,1.52755,3.14
33,7288.04,0.00214015,1.55217,3.14
34,3862.39,0.00117235,1.57736,3.14
35,7221.07,0.00181924,1.60303,3.14
36,5197.53,0.0016113,1.62917,3.14
37,8654.81,0.00198572,1.65569,3.14
38,9535.48,0.00293534,1.68282,3.14
39,7992.89,0.00392022,1.71012,3.14
40,10316.2,0.00373257,1.73806,3.14
41,5134.48,0.00170458,1.76674,3.14
42,11188.7,0.0043024,1.79566,3.14
43,13810.9,0.00387047,1.82521,3.14
44,8361.95,0.00230648,1.85518,3.14
45,6823.97,0.0022742,1.88581,3.14
46,8584.11,0.00181624,1.91712,3.14
47,11468.1,0.00284113,1.94871,3.14
48,11003.9,0.00372612,1.98111,3.14
49,5579.91,0.00259529,2.01393,3.14
50,5960.73,0.00194915,2.04732,3.14
51,14036.3,0.00206689,2.08119,3.14
52,7757,0.0019515,2.11576,3.14
53,8013.69,0.00210503,2.1511,3.14
54,6211.59,0.00379009,2.18651,3.14
55,11432,0.00255339,2.22284,3.14
56,13116.8,0.00519053,2.25959,3.14
57,4946.5,0.00182704,2.29691,3.14
58,6315.8,0.00178246,2.33482,3.14
59,9322.44,0.00336421,2.37341,3.14
60,3571.48,0.00227582,2.41292,3.14
61,6575.84,0.00249731,2.45289,3.14
62,9410.19,0.00203847,2.49351,3.14
63,5938.18,0.00227405,2.53494,3.14
64,9716.26,0.00225799,2.5771,3.14
65,11337.8,0.00301392,2.61982,3.14
66,4357.43,0.00134197,2.66352,3.14
67,12649.9,0.0022655,2.70795,3.14
68,9587.32,0.00354077,2.75297,3.14
69,5991.53,0.00136264,2.79892,3.14
70,6340.33,0.00154093,2.84564,3.14
71,9727.87,0.00202647,2.89306,3.14
72,4396.49,0.00148058,2.94131,3.14
73,6894.22,0.00194103,2.99039,3.14
74,8026.01,0.00182745,3.0401,3.14
75,9525,0.00198477,3.0906,3.14
76,10744.8,0.00295604,3.14211,3.14
77,12411.7,0.00282862,3.19452,3.14
78,11961.6,0.00248778,3.24793,3.14
79,10232.3,0.00367965,3.30207,3.14
80,8074.1,0.0016062,3.35713,3.14
81,8324.83,0.00244245,3.41319,3.14
82,12156,0.00506476,3.47033,3.14
83,5496.54,0.00150666,3.52833,3.14
84,9104.54,0.00346063,3.58722,3.14
85,9469.93,0.00315064,3.64749,3.14
86,7652.17,0.00141485,3.70877,3.14
87,8542.39,0.00213564,3.77101,3.14
88,6326.68,0.00267192,3.83398,3.14
89,8019.14,0.00199071,3.89795,3.14
90,10677.8,0.00307446,3.96305,3.14
91,11859.9,0.00358712,4.02952,3.14
92,7528.31,0.00160698,4.0971,3.14
93,9820.44,0.00224372,4.16582,3.14
94,11209.7,0.00165768,4.23566,3.14
95,5587.98,0.00144033,4.30676,3.14
96,5475,0.00281442,4.37889,3.14
97,7947.64,0.00284102,4.45231,3.14
98,11538.3,0.00222329,4.52688,3.14
99,8672.34,0.00270822,4.60284,3.14
100,7297.95,0.00312947,4.68016,3.14
101,9291.11,0.0021316,4.75852,3.14
102,8791.87,0.00229216,4.83836,3.14
103,9039.47,0.005308,4.91956,3.14
104,5206.67,0.00214162,5.00211,3.14
105,8396.07,0.00159555,5.08598,3.14
106,8848.86,0.00168811,5.17119,3.14
107,10338.2,0.00352192,5.25802,3.14
108,8553.7,0.00179338,5.34638,3.14
109,7705.58,0.00250078,5.43621,3.14
110,12017.3,0.00335268,5.5276,3.14
111,9063.42,0.00225536,5.6204,3.14
112,12552.4,0.00235714,5.71491,3.14
113,11865.7,0.0017101,5.81107,3.14
114,8969.42,0.00202851,5.90878,3.14
115,3390.65,0.0021136,6.00822,3.14
116,6647.31,0.00145089,6.10925,3.14
117,8401.13,0.00271778,6.21182,3.14
118,10497.2,0.00183758,6.31607,3.14
119,6240.71,0.00206738,6.42239,3.14
120,7458.91,0.00200781,6.53042,3.14
121,6685.23,0.00166793,6.64039,3.14
122,9198.7,0.00249322,6.75209,3.14
123,7604.1,0.0017057,6.86554,3.14
124,10095.6,0.00266974,6.98078,3.14
125,8705.36,0.0021524,7.09814,3.14
126,6161.19,0.00189365,7.21761,3.14
127,12302.8,0.00312551,7.33905,3.14
128,9557.78,0.00201363,7.46249,3.14
129,8775.86,0.00321526,7.58803,3.14
130,10793.2,0.00210249,7.71546,3.14
131,10537.3,0.00281993,7.84524,3.14
132,9126.18,0.00181701,7.97709,3.14
133,6540.87,0.00161513,8.11151,3.14
134,6806.4,0.0042096,8.24814,3.14
135,8567.9,0.00176043,8.38696,3.14
136,7244.92,0.00293825,8.52833,3.14
137,9249.91,0.00177282,8.67213,3.14
138,9567.66,0.00288788,8.81824,3.14
139,6922.44,0.00155568,8.96694,3.14
140,6893.46,0.00142634,9.11791,3.14
141,8165.91,0.00118124,9.27156,3.14
142,8354.6,0.00357311,9.42781,3.14
143,8194.88,0.00328536,9.58671,3.14
144,8666.15,0.00268812,9.74808,3.14
145,8055.17,0.00200709,9.91228,3.14
146,7990.07,0.004612,10.0793,3.14
147,6968.4,0.00353569,10.2494,3.14
148,8109.34,0.0022586,10.422,3.14
149,5630.43,0.00317879,10.5978,3.14
150,4487.75,0.0023625,10.7766,3.14
151,5286.1,0.00323357,10.9586,3.14
152,3032.61,0.00213926,11.1434,3.14
153,4791.71,0.00228805,11.3318,3.14
154,7952.92,0.00186876,11.5232,3.14
155,7807.94,0.00173435,11.7178,3.14
156,7842.08,0.00241717,11.9155,3.14
157,3787.19,0.00630451,12.1161,3.14
158,4938.78,0.00254387,12.3206,3.14
159,8274.6,0.00294216,12.5282,3.14
160,3922.66,0.00172837,12.7397,3.14
161,4725.33,0.00272709,12.9549,3.14
162,4569.59,0.00160839,13.1738,3.14
163,3573,0.00314413,13.3959,3.14
164,1915.24,0.00190156,13.6217,3.14
165,756.288,0.00387481,13.8514,3.14
166,2746.35,0.0020341,14.0849,3.14
167,1859.95,0.00382779,14.3225,3.14
168,1762.57,0.00324113,14.564,3.14
169,573.754,0.00179479,14.8096,3.14
170,1824,0.00137003,15.0595,3.14
171,3538.67,0.00155753,15.3138,3.14
172,1665.04,0.00215463,15.5723,3.14
173,731.002,0.00191609,15.8352,3.14
174,2495.67,0.00298804,16.1025,3.14
175,1965.27,0.00159611,16.3743,3.14
176,981.16,0.00141183,16.6509,3.14
177,2671.27,0.0013477,16.9319,3.14
178,1746.74,0.00183105,17.2178,3.14
179,1140.94,0.00568771,17.5087,3.14
180,1089.44,0.00176323,17.8046,3.14
181,869.467,0.00161068,18.1054,3.14
182,651.871,0.00303551,18.4115,3.14
183,306.365,0.00141315,18.7228,3.14
184,1029.37,0.00224233,19.0393,3.14
185,769.897,0.00257421,19.3613,3.14
186,2239.67,0.0040823,19.6886,3.14
187,477.665,0.00278156,20.0217,3.14
188,1023.61,0.00389434,20.3604,3.14
189,391.209,0.00200511,20.7049,3.14
190,193.275,0.00145129,21.0553,3.14
