step,energy,beta,lambda,delta
0,5648.03,0.00247285,1,3.14
1,2105.09,0.00712743,0.76754,3.14
2,1811.94,0.00227633,0.691369,3.14
3,891.25,0.00321335,0.667551,3.14
4,3396.07,0.00282004,0.666175,3.14
5,3204.98,0.00257533,0.689452,3.14
6,5169.6,0.00247072,0.735788,3.14
7,340.233,0.00235324,0.815295,3.14
8,6.14746,0.00138228,0.916778,3.14
9,653.134,0.0014696,1.03791,3.14
10,1411.54,0.00276723,1.18441,3.14
11,4735.61,0.00308334,1.40685,3.14
12,2862.69,0.00151793,1.66859,3.14
13,2410.51,0.00243341,1.9672,3.14
14,259.714,0.00338338,2.3361,3.14
15,711.562,0.00456992,2.7786,3.14
16,666.397,0.00165997,3.32166,3.14
17,1759.36,0.00245441,3.97058,3.14
18,2082.52,0.00235984,4.79056,3.14
19,248.491,0.00173832,5.79887,3.14
20,104.645,0.00336369,7.03115,3.14
21,263.287,0.00486573,8.54469,3.14
22,282.025,0.0029587,10.4052,3.14
23,12.8748,0.00457908,12.6911,3.14
24,34.9751,0.0042104,15.5022,3.14
25,19.2573,0.0029715,18.9801,3.14
26,7.66064,0.0031753,23.2584,3.14
27,7.73364,0.00592494,28.5535,3.14
28,51.7158,0.0041816,35.1192,3.14
29,0.516113,0.0103826,43.2231,3.14
30,20.665,0.00794556,53.2513,3.14
31,2.12915,0.0104968,65.6942,3.14
32,6.43848,0.015627,81.1607,3.14
33,18.8784,0.0430507,100.387,3.14
34,11.051,0.0256847,124.251,3.14
35,12.8928,0.0359591,153.97,3.14
36,9.04614,0.0936647,190.927,3.14
37,2.81738,0.071815,236.997,3.14
38,7.02026,0.387952,294.452,3.14
39,1.02246,0.0901355,366.166,3.14
40,0.386475,0.0662262,455.7,3.14
41,1.66211,0.0528881,567.618,3.14
42,1.82642,0.157367,707.533,3.14
43,0.507812,0.233178,882.557,3.14
44,0.517822,0.159446,1101.66,3.14
45,0.556396,0.271801,1376.22,3.14
46,2.10938,0.642223,1720.14,3.14
47,0.0664062,0.317508,2151.59,3.14
48,0.172607,0.515395,2692.91,3.14
49,0.0361328,0.781931,3372.65,3.14
50,0.0849609,0.49198,4226.38,3.14
51,0.0786133,1.411,5299.29,3.14
52,0.0168457,1.99727,6648.44,3.14
53,0.0275879,5.80581,8345.65,3.14
54,0.0432129,4.89327,10481.7,3.14
55,0.0170898,4.17365,13171.6,3.14
56,0.00341797,25.749,16560.3,3.14
