step,energy,beta,lambda,delta
0,105.614,0.00131746,1,3.14
1,1704.45,0.0017812,0.76754,3.14
2,2264.37,0.002057,0.742322,3.14
3,3831.08,0.00232188,0.756455,3.14
4,3297.56,0.00443389,0.841775,3.14
5,57.7537,0.00164469,1.09076,3.14
6,433.142,0.00123765,1.35951,3.14
7,1746,0.00349132,1.64431,3.14
8,141.212,0.00223074,2.1077,3.14
9,414.868,0.00177741,2.66631,3.14
10,1765.32,0.00229979,3.31052,3.14
11,429.434,0.00228109,4.23472,3.14
12,339.379,0.00178102,5.42555,3.14
13,525.521,0.00722798,6.89598,3.14
14,54.4453,0.00205832,8.89151,3.14
15,125.371,0.00225039,11.4452,3.14
16,94.9697,0.00217539,14.8782,3.14
17,11.6079,0.00305192,19.294,3.14
18,24.6758,0.00450849,24.9487,3.14
19,14.3276,0.00615626,32.3003,3.14
20,6.42334,0.00443431,41.8565,3.14
21,90.3286,0.0136147,54.3442,3.14
22,33.9419,0.00970839,70.3522,3.14
23,14.5649,0.0179566,91.2722,3.14
24,6.16748,0.0200848,118.125,3.14
25,6.60083,0.0357038,153.217,3.14
26,10.0872,0.0191218,198.785,3.14
27,6.66382,0.0622793,257.716,3.14
28,2.32397,0.0480993,334.328,3.14
29,2.83496,0.051845,433.649,3.14
30,1.10107,0.108867,562.65,3.14
31,0.253174,0.148802,729.724,3.14
32,1.29565,0.1524,946.342,3.14
33,0.500732,0.523335,1227.31,3.14
34,0.762695,0.152398,1592.74,3.14
35,0.606445,0.306592,2065.98,3.14
36,0.0302734,0.359806,2680.35,3.14
37,0.0100098,0.854276,3477.8,3.14
38,0.0693359,1.48395,4513.36,3.14
39,0.0522461,7.17747,5857.5,3.14
40,0.0249023,3.44919,7602.14,3.14
41,0.0834961,3.59705,9867.74,3.14
42,0.0556641,32.8359,12809,3.14
43,0.0078125,48.1779,16626.9,3.14
