step,energy,beta,lambda,delta
0,4823.07,0.00351979,1,3.14
1,5502.52,0.0040659,0.76754,3.14
2,3630.32,0.00203113,0.654424,3.14
3,3692.23,0.00226807,0.587802,3.14
4,5617.25,0.00450063,0.573402,3.14
5,1816.16,0.00147791,0.584432,3.14
6,2042.7,0.00182543,0.61417,3.14
7,2232.52,0.00355058,0.674,3.14
8,5932.99,0.00288909,0.75731,3.14
9,4097.08,0.00164783,0.857747,3.14
10,727.423,0.00209998,0.977261,3.14
11,4220.31,0.00362399,1.16295,3.14
12,4624.16,0.00163362,1.3769,3.14
13,2225.48,0.00282861,1.62709,3.14
14,283.364,0.00156764,1.93173,3.14
15,2352.75,0.00254106,2.30485,3.14
16,1756.28,0.00243351,2.75924,3.14
17,1132.09,0.00146335,3.31278,3.14
18,1029.82,0.00228841,3.99613,3.14
19,881.473,0.00591943,4.82814,3.14
20,306.353,0.00219666,5.85066,3.14
21,379.619,0.0016702,7.10634,3.14
22,109.608,0.00295751,8.64705,3.14
23,11.5713,0.00218364,10.5423,3.14
24,43.7603,0.00306012,12.8747,3.14
25,227.978,0.00568494,15.7475,3.14
26,63.4753,0.00305343,19.2937,3.14
27,64.2241,0.00240387,23.6778,3.14
28,65.8206,0.00805794,29.0963,3.14
29,13.0852,0.00598627,35.8002,3.14
30,12.0002,0.00662963,44.1059,3.14
31,5.97632,0.00687032,54.3992,3.14
32,4.60107,0.0127159,67.1731,3.14
33,11.8638,0.0223291,83.0382,3.14
34,7.81494,0.0112581,102.758,3.14
35,7.79663,0.0270667,127.285,3.14
36,1.49414,0.0192389,157.818,3.14
37,0.810547,0.028802,195.848,3.14
38,2.0647,0.0224305,243.26,3.14
39,2.77686,0.075964,302.407,3.14
40,2.46191,0.0674713,376.261,3.14
41,3.07178,0.0768985,468.513,3.14
42,3.78882,0.0940365,583.831,3.14
43,0.928711,0.310596,728.085,3.14
44,1.09863,0.27315,908.629,3.14
45,0.321777,0.2045,1134.75,3.14
46,0.18457,0.237956,1418.09,3.14
47,0.0483398,0.320291,1773.35,3.14
48,0.342773,1.7234,2219.02,3.14
49,0.295166,0.501859,2778.41,3.14
50,0.0600586,1.0478,3480.94,3.14
51,0.0695801,0.450142,4363.67,3.14
52,0.127441,3.4185,5473.39,3.14
53,0.00244141,1.68163,6869.1,3.14
