step,energy,beta,lambda,delta
0,3701.1,0.00242768,1,3.14
1,4285.7,0.00188623,0.76754,3.14
2,5600.34,0.00176135,0.802649,3.14
3,3793.3,0.00206001,0.816806,3.14
4,1106.58,0.00143359,0.846135,3.14
5,4187.82,0.00259489,0.871301,3.14
6,372.066,0.00125111,0.950237,3.14
7,2277.82,0.0019313,1.04606,3.14
8,1241.53,0.00155026,1.20618,3.14
9,2396.53,0.00251193,1.43251,3.14
10,3411.29,0.00206109,1.71539,3.14
11,1336.22,0.00149025,2.01339,3.14
12,1389.95,0.00382006,2.36231,3.14
13,1296.44,0.00197371,2.78396,3.14
14,902.872,0.00150891,3.29239,3.14
15,343.576,0.00160497,3.93796,3.14
16,114.357,0.00245486,4.71925,3.14
17,33.4578,0.00150665,5.66685,3.14
18,80.7402,0.00218155,6.83041,3.14
19,61.4895,0.00223223,8.23207,3.14
20,2.30103,0.00281532,9.96051,3.14
21,81.3945,0.00238846,12.0913,3.14
22,77.52,0.00325702,14.6763,3.14
23,69.7158,0.00564798,17.899,3.14
24,17.1741,0.00340438,21.8255,3.14
25,56.1169,0.0105607,26.6239,3.14
26,1.64282,0.00746178,32.5939,3.14
27,28.447,0.00474401,39.9387,3.14
28,1.50879,0.0185812,49.0337,3.14
29,10.4558,0.0136753,60.3054,3.14
30,7.78491,0.0080709,74.2084,3.14
31,5.28955,0.0122257,91.4587,3.14
32,1.84497,0.0341357,112.818,3.14
33,7.25708,0.0822078,139.245,3.14
34,7.05103,0.0372185,172.141,3.14
35,0.733643,0.0278728,213.045,3.14
36,4.18335,0.0793035,263.902,3.14
37,1.8186,0.0416639,327.25,3.14
38,0.955078,0.0633628,406.164,3.14
39,1.73853,0.0595921,504.598,3.14
40,1.45972,0.106082,627.374,3.14
41,3.58154,0.0935316,780.338,3.14
42,0.219971,0.15149,971.582,3.14
43,0.492188,0.161653,1210.61,3.14
44,0.288818,0.221993,1509.5,3.14
45,0.502686,0.649262,1883.68,3.14
46,0.206543,1.56021,2352.19,3.14
47,0.0549316,0.884691,2939.3,3.14
48,0.11792,0.490068,3675.37,3.14
49,0.0637207,0.58941,4598.74,3.14
50,0.043457,1.09694,5757.38,3.14
51,0.0444336,2.05922,7212.32,3.14
52,0.0170898,5.56044,9040.06,3.14
53,0.0131836,22.3141,11337.3,3.14
54,0.026123,12.5855,14226,3.14
55,0.0195312,33.3114,17860.4,3.14
56,0.00732422,54.2384,22435.3,3.14
