step,energy,beta,lambda,delta
0,8750.49,0.00428697,1,3.14
1,9996.05,0.00262258,0.98311,3.14
2,9444.76,0.00233809,0.985424,3.14
3,6099.35,0.00183992,0.99154,3.14
4,9641.89,0.00311607,1.00073,3.14
5,11624.7,0.00309926,1.01199,3.14
6,7240.93,0.00152476,1.02443,3.14
7,6004.3,0.00133639,1.03727,3.14
8,10326.9,0.0025838,1.05079,3.14
9,3936.15,0.00124789,1.06497,3.14
10,3006.45,0.00158506,1.08005,3.14
11,8262.24,0.00208602,1.09501,3.14
12,8799.76,0.00173133,1.11125,3.14
13,6516.5,0.00203169,1.1278,3.14
14,5697.6,0.001604,1.14466,3.14
15,12074.7,0.00263639,1.162,3.14
16,8020.82,0.0030129,1.17961,3.14
17,9998.68,0.00236026,1.19771,3.14
18,6995.92,0.0014859,1.21604,3.14
19,5344.06,0.00177403,1.23498,3.14
20,10998.2,0.00291412,1.25428,3.14
21,7758.53,0.00280448,1.27394,3.14
22,3790.51,0.00148006,1.29392,3.14
23,5193.61,0.00177609,1.31419,3.14
24,11233.7,0.00349615,1.33483,3.14
25,5221.88,0.0013278,1.35567,3.14
26,4091.04,0.00127161,1.37742,3.14
27,5111.83,0.00156624,1.39957,3.14
28,6324.8,0.00172084,1.42205,3.14
29,10235.7,0.00399065,1.44481,3.14
30,10937.6,0.00405567,1.46815,3.14
31,8534.91,0.00198271,1.49199,3.14
32,8408.15,0.0029057,1.51608,3.14
33,5772.56,0.00151749,1.54042,3.14
34,12043.9,0.00365039,1.56556,3.14
35,8690.03,0.00226424,1.59078,3.14
36,7804.33,0.00191907,1.61676,3.14
37,12627.9,0.00343513,1.64329,3.14
38,9517.87,0.00277789,1.66991,3.14
39,5752.62,0.00161453,1.69726,3.14
40,11945.8,0.00384784,1.725,3.14
41,9977.87,0.00361469,1.75315,3.14
42,7445.9,0.00207421,1.78189,3.14
43,4431.11,0.00193993,1.81099,3.14
44,6977.05,0.00265476,1.8407,3.14
45,5231.64,0.00171094,1.87102,3.14
46,9673.44,0.00261858,1.90186,3.14
47,6869.99,0.00202859,1.93292,3.14
48,5229.72,0.00333386,1.96487,3.14
49,6964.62,0.00255602,1.99728,3.14
50,7342.2,0.00486679,2.0302,3.14
51,7912.7,0.00274386,2.06365,3.14
52,8782.61,0.00366962,2.09774,3.14
53,7599.15,0.00409732,2.13243,3.14
54,6881.42,0.00225769,2.16773,3.14
55,9592.43,0.00230927,2.20365,3.14
56,6582.85,0.0021524,2.24004,3.14
57,7275.83,0.00419321,2.27696,3.14
58,7922.93,0.00234738,2.31472,3.14
59,7903.17,0.00288296,2.35311,3.14
60,9937.12,0.00206822,2.39211,3.14
61,7816.66,0.00278531,2.43163,3.14
62,10197,0.00393832,2.47185,3.14
63,6394.38,0.00145845,2.51294,3.14
64,8205.7,0.00184822,2.55472,3.14
65,6437.72,0.00155831,2.5972,3.14
66,5528.3,0.00147031,2.64023,3.14
67,7382.81,0.00243376,2.68399,3.14
68,8916.62,0.00180168,2.72859,3.14
69,8732.88,0.00257176,2.77396,3.14
70,6643.19,0.00260081,2.8202,3.14
71,9664.69,0.00299553,2.86722,3.14
72,7120.56,0.00346366,2.91498,3.14
73,10107.2,0.00201549,2.96364,3.14
74,9297.6,0.00172512,3.01282,3.14
75,6260.6,0.00232142,3.06303,3.14
76,12661.1,0.00524412,3.11398,3.14
77,9960.68,0.00435716,3.16573,3.14
78,4254,0.00163575,3.21831,3.14
79,5231.51,0.0016774,3.27199,3.14
80,7024.08,0.00237891,3.32663,3.14
81,6402.16,0.00335277,3.38212,3.14
82,4602.01,0.00184138,3.43867,3.14
83,5984.84,0.00173396,3.49627,3.14
84,7974.1,0.00272925,3.55473,3.14
85,8301.26,0.00245497,3.61398,3.14
86,8762.58,0.00191229,3.67451,3.14
87,6343.25,0.00173338,3.73599,3.14
88,4806.79,0.00182938,3.79864,3.14
89,9945.91,0.00274915,3.86234,3.14
90,6799.06,0.0017015,3.92695,3.14
91,7798.63,0.00295796,3.99261,3.14
92,9431.66,0.00195287,4.05947,3.14
93,8906.98,0.00257383,4.12759,3.14
94,7180.78,0.00164076,4.19678,3.14
95,8509.42,0.00155504,4.2672,3.14
96,11688.6,0.00184368,4.33882,3.14
97,9764.36,0.00197947,4.4115,3.14
98,8928.61,0.00431632,4.48543,3.14
99,5473.26,0.00146686,4.5606,3.14
