step,energy,beta,lambda,delta
0,2233.37,0.00230705,1,3.14
1,4098.11,0.0027992,0.76754,3.14
2,3932.83,0.00507715,0.750557,3.14
3,5674,0.00167954,0.77945,3.14
4,5575.49,0.00309344,0.847756,3.14
5,5684.71,0.00298479,0.974368,3.14
6,3749.1,0.00349153,1.09403,3.14
7,2700.69,0.00191881,1.22781,3.14
8,2639.75,0.00155692,1.39444,3.14
9,3457.07,0.00232983,1.58059,3.14
10,4096.64,0.00281758,1.78784,3.14
11,2291.97,0.00213368,2.08387,3.14
12,2130.14,0.00240513,2.42634,3.14
13,1232.67,0.00203134,2.8542,3.14
14,2211.72,0.00351476,3.35714,3.14
15,1909.83,0.00322558,3.97231,3.14
16,133.642,0.00189865,4.7558,3.14
17,235.964,0.001655,5.72386,3.14
18,1151.65,0.00346149,6.87925,3.14
19,43.7573,0.00242607,8.31699,3.14
20,99.9934,0.00283237,10.0668,3.14
21,66.6409,0.0019199,12.2234,3.14
22,52.6982,0.00305225,14.8801,3.14
23,61.8225,0.00259216,18.1277,3.14
24,76.2419,0.00505458,22.1449,3.14
25,26.4556,0.0059311,27.0916,3.14
26,24.8188,0.00563686,33.1757,3.14
27,20.8428,0.0106805,40.6579,3.14
28,13.6294,0.0119419,49.9384,3.14
29,6.0437,0.00860094,61.4197,3.14
30,7.21045,0.0224009,75.6364,3.14
31,8.10522,0.0142246,93.1922,3.14
32,3.27759,0.0214571,114.99,3.14
33,3.45386,0.0252481,142.086,3.14
34,1.40137,0.0331697,175.734,3.14
35,4.3689,0.0412119,217.593,3.14
36,1.979,0.0643087,269.644,3.14
37,1.58594,0.0392951,334.433,3.14
38,3.42993,0.149304,415.245,3.14
39,3.44604,0.0889867,516.04,3.14
40,2.22876,0.0617154,641.661,3.14
41,1.41089,0.171169,798.55,3.14
42,0.591797,0.120653,994.433,3.14
43,0.472412,0.166209,1239.42,3.14
44,0.863037,0.151716,1545.89,3.14
45,0.82666,0.165796,1929.35,3.14
46,0.0505371,0.473421,2409.75,3.14
47,0.172363,0.860591,3011.91,3.14
48,0.130371,0.601401,3766.89,3.14
49,0.0844727,0.999799,4713.98,3.14
50,0.208984,1.83527,5902.87,3.14
51,0.0612793,1.53304,7395.96,3.14
52,0.0793457,2.32867,9272.38,3.14
53,0.00952148,21.0149,11631.2,3.14
