step,energy,beta,lambda,delta
0,5792.75,0.00269544,1,3.14
1,6237.96,0.00429362,0.98311,3.14
2,6670.77,0.00221011,0.992387,3.14
3,7380.54,0.00252309,0.999305,3.14
4,7505.55,0.0017894,1.00918,3.14
5,9750.56,0.00209803,1.0203,3.14
6,11195.3,0.0026515,1.03483,3.14
7,5967.5,0.00133157,1.04793,3.14
8,6398.36,0.00190389,1.06183,3.14
9,6819.03,0.00141962,1.07666,3.14
10,5580.72,0.00241275,1.09269,3.14
11,9124.19,0.00335378,1.10803,3.14
12,6934.99,0.00189409,1.12429,3.14
13,9853.6,0.00345695,1.14107,3.14
14,10626.8,0.00189883,1.1583,3.14
15,9923.44,0.00343289,1.17559,3.14
16,10107.5,0.00254107,1.1939,3.14
17,8150.45,0.00195282,1.21188,3.14
18,6443.29,0.00165892,1.2309,3.14
19,10146,0.00255117,1.2497,3.14
20,6780.59,0.0052835,1.26973,3.14
21,8110.46,0.00298555,1.28968,3.14
22,7271.28,0.00183498,1.31002,3.14
23,5074.66,0.00153214,1.3307,3.14
24,2886.44,0.00103953,1.35211,3.14
25,10636.4,0.00238958,1.37345,3.14
26,6062.58,0.00184223,1.39531,3.14
27,7967.34,0.00303355,1.41807,3.14
28,2899.53,0.00123451,1.44085,3.14
29,5596.56,0.00180451,1.46397,3.14
30,9309.25,0.0024156,1.4876,3.14
31,7211.97,0.00319636,1.5118,3.14
32,6938.87,0.00130817,1.53635,3.14
33,9905.31,0.00198386,1.56138,3.14
34,14015.8,0.00213307,1.58666,3.14
35,8156.83,0.00177111,1.61265,3.14
36,8723.25,0.00264612,1.63873,3.14
37,3707.18,0.00172075,1.6655,3.14
38,5142.98,0.00173646,1.69251,3.14
39,6273.82,0.0024594,1.72031,3.14
40,4229.75,0.00138278,1.74849,3.14
41,10588.2,0.00328779,1.77718,3.14
42,6597.42,0.00254121,1.80616,3.14
43,4252.24,0.00211373,1.83604,3.14
44,11490.9,0.00180535,1.86612,3.14
45,8607.84,0.00301757,1.89696,3.14
46,5515.16,0.00230285,1.9282,3.14
47,12711.9,0.00184091,1.95991,3.14
48,7232.32,0.00304268,1.99211,3.14
49,6841.03,0.0017672,2.02504,3.14
50,6237.58,0.00166754,2.05844,3.14
51,11694.2,0.0036963,2.09238,3.14
52,9044.06,0.00309888,2.12701,3.14
53,12072.1,0.00190742,2.16216,3.14
54,7105.33,0.00312121,2.19792,3.14
55,4787.47,0.0013442,2.23428,3.14
56,3985.83,0.00153927,2.27134,3.14
57,10948.5,0.00288447,2.30893,3.14
58,4440.66,0.00126534,2.34712,3.14
59,8487.48,0.00551571,2.38609,3.14
60,9434.88,0.0028959,2.42574,3.14
61,4901.06,0.00176162,2.46602,3.14
62,9730.36,0.00302694,2.50677,3.14
63,10124.4,0.0038081,2.54819,3.14
64,7160.37,0.00157426,2.59063,3.14
65,8017.17,0.00271659,2.63375,3.14
66,8424.76,0.00228631,2.67782,3.14
67,6866.58,0.00261744,2.72241,3.14
68,11876.3,0.00199386,2.76768,3.14
69,7727.32,0.00274436,2.81383,3.14
70,8728.95,0.00142447,2.8608,3.14
71,7897.68,0.00180763,2.90852,3.14
72,9379.56,0.00159296,2.95716,3.14
73,10955.3,0.00270303,3.00652,3.14
74,6840.38,0.00161674,3.05661,3.14
75,11828.8,0.00449762,3.10757,3.14
76,11020.8,0.00392168,3.15947,3.14
77,6011.85,0.00245896,3.2122,3.14
78,5592.9,0.0018159,3.2657,3.14
79,5241.52,0.00275383,3.32005,3.14
80,6784.05,0.00167169,3.37572,3.14
81,11516.3,0.00415168,3.43218,3.14
82,3286.96,0.00122484,3.4896,3.14
83,7818.29,0.00180966,3.54779,3.14
84,14184.8,0.00359617,3.60708,3.14
85,3598.16,0.00112752,3.66717,3.14
