step,energy,beta,lambda,delta
0,6907.05,0.0013325,1,3.14
1,7572.89,0.00340405,0.98311,3.14
2,9973.69,0.00238922,0.987434,3.14
3,11195.1,0.00451232,0.992415,3.14
4,6978.61,0.00162232,1.00351,3.14
5,7628.98,0.00189893,1.01556,3.14
6,12137.8,0.00388328,1.02771,3.14
7,6022.66,0.00203536,1.04049,3.14
8,10212.3,0.0020229,1.05508,3.14
9,7942.65,0.00271899,1.06958,3.14
10,11516.5,0.00343078,1.08452,3.14
11,9496.46,0.00247589,1.10094,3.14
12,11710.1,0.00275667,1.11679,3.14
13,10063.4,0.00517249,1.13317,3.14
14,7518.95,0.00188874,1.15033,3.14
15,7909.11,0.00199761,1.16772,3.14
16,8544.54,0.00412086,1.18572,3.14
17,7078.82,0.0018359,1.20437,3.14
18,6901.47,0.00168595,1.22314,3.14
19,11464.7,0.00256751,1.24213,3.14
20,5651.26,0.00164429,1.26163,3.14
21,8392.78,0.00220488,1.2819,3.14
22,6650.01,0.00242743,1.30188,3.14
23,8293.53,0.00294557,1.32273,3.14
24,7770.5,0.00269839,1.34374,3.14
25,6991.34,0.00163384,1.36517,3.14
26,10146.6,0.00264162,1.38686,3.14
27,3675,0.00185391,1.40896,3.14
28,11765.4,0.0023479,1.43171,3.14
29,6439.36,0.0014034,1.45472,3.14
30,10190,0.00345609,1.47807,3.14
31,8468.54,0.00302059,1.50198,3.14
32,8942.61,0.00365045,1.52623,3.14
33,12117.8,0.00337879,1.55131,3.14
34,6505.05,0.00181236,1.57625,3.14
35,10144.3,0.00267997,1.60211,3.14
36,10617.1,0.00238238,1.62801,3.14
37,6241.74,0.00217528,1.65446,3.14
38,6865.73,0.00262977,1.68162,3.14
39,7430.04,0.00190179,1.70904,3.14
40,7501.36,0.00147464,1.73705,3.14
41,9293.83,0.0029084,1.76557,3.14
42,8676.67,0.002704,1.79448,3.14
43,8989.89,0.00262588,1.82372,3.14
44,4792.4,0.00199577,1.85375,3.14
45,5752.7,0.00202065,1.88393,3.14
46,4988.26,0.00139141,1.91489,3.14
47,5608.49,0.00229977,1.94649,3.14
48,11614,0.00383993,1.97868,3.14
49,5886.61,0.00202379,2.0114,3.14
50,11881.2,0.00309346,2.04451,3.14
51,7862.62,0.00205696,2.07827,3.14
52,7947.5,0.00399558,2.1129,3.14
53,11675.9,0.00365268,2.14788,3.14
54,7145.02,0.0033982,2.18356,3.14
55,6537.7,0.00161328,2.21943,3.14
56,8402.22,0.00256285,2.25599,3.14
57,3462.66,0.00130691,2.29334,3.14
58,6828.25,0.00215567,2.3314,3.14
59,4800.06,0.00136112,2.3702,3.14
60,4894.03,0.00229074,2.40934,3.14
61,9342.08,0.00369987,2.4493,3.14
62,8931.61,0.00421282,2.49012,3.14
63,7277.25,0.00249214,2.5314,3.14
64,8819.67,0.00195797,2.57344,3.14
65,12511.9,0.00200539,2.61623,3.14
66,11001.1,0.00275929,2.65959,3.14
67,6198,0.00164,2.70391,3.14
68,9142.05,0.00172686,2.749,3.14
69,1510.66,0.00113064,2.79489,3.14
70,5212.46,0.00244774,2.84129,3.14
71,14680.4,0.00240295,2.88856,3.14
72,8054.64,0.00411537,2.93669,3.14
73,8531.56,0.00202615,2.98563,3.14
74,9530.93,0.00195705,3.03537,3.14
75,5541.69,0.00199111,3.08599,3.14
76,7627.06,0.00260132,3.13736,3.14
77,6353.94,0.00182461,3.18981,3.14
78,8910.58,0.00229788,3.24311,3.14
79,7966.12,0.00181148,3.2972,3.14
80,9179.85,0.00143043,3.35216,3.14
81,6520.06,0.00169315,3.40807,3.14
82,9813.62,0.00253024,3.46492,3.14
83,5336.06,0.00180686,3.52262,3.14
84,4302.73,0.00216125,3.58158,3.14
85,9696.27,0.00233476,3.64158,3.14
86,11313.6,0.00168595,3.70256,3.14
87,6136.53,0.00286224,3.76451,3.14
88,9134.23,0.00225777,3.82738,3.14
89,10468.7,0.00441396,3.89119,3.14
90,7412.73,0.00199141,3.9564,3.14
91,9399.9,0.00149294,4.02258,3.14
92,7529.57,0.0017722,4.08995,3.14
93,10385.7,0.0033614,4.15849,3.14
94,14158.8,0.00244909,4.2281,3.14
95,11821.7,0.00159106,4.29883,3.14
96,6649.89,0.0011844,4.37084,3.14
97,13473,0.00315777,4.44411,3.14
98,6782.96,0.00277451,4.51863,3.14
99,5097.3,0.00301883,4.59445,3.14
100,11570.1,0.00388403,4.67156,3.14
101,7386.43,0.00127542,4.74995,3.14
102,11020.5,0.00173182,4.82968,3.14
103,8427.21,0.00240514,4.91062,3.14
104,8688.29,0.00239562,4.99318,3.14
105,10014.7,0.00205112,5.0771,3.14
106,8014.14,0.00159684,5.1622,3.14
107,7274.15,0.00203142,5.24892,3.14
108,6729.04,0.00486257,5.33711,3.14
109,10761.3,0.00278074,5.42681,3.14
110,8694.51,0.00173194,5.51804,3.14
111,7421.38,0.00232578,5.61087,3.14
112,13262.9,0.0025994,5.70509,3.14
113,10790.6,0.00510618,5.80098,3.14
114,7186.81,0.00144396,5.89856,3.14
115,8830.53,0.00168613,5.99767,3.14
116,8092.86,0.0013984,6.09852,3.14
117,6964.06,0.00159884,6.20119,3.14
118,10494.8,0.00190055,6.30549,3.14
119,4960.82,0.00183343,6.41148,3.14
120,4667.39,0.00149643,6.51935,3.14
121,5278.29,0.00276076,6.62917,3.14
122,8229.88,0.00255783,6.74072,3.14
123,8904.95,0.0015229,6.85415,3.14
124,8180.23,0.00348766,6.96952,3.14
125,6127.19,0.00161227,7.08693,3.14
126,9344.35,0.00259345,7.20615,3.14
127,9562.62,0.00220964,7.32744,3.14
128,12934,0.00288973,7.45063,3.14
129,13950.2,0.00150155,7.57574,3.14
130,12004.3,0.00274525,7.70326,3.14
131,9733.79,0.00187611,7.8332,3.14
132,7590.36,0.00235687,7.96524,3.14
133,6281.17,0.0014192,8.09946,3.14
134,7948.44,0.00237064,8.23564,3.14
135,9313.98,0.00126095,8.3743,3.14
136,5682.21,0.00225319,8.51556,3.14
137,4408.66,0.00187232,8.65925,3.14
138,5706.37,0.00507946,8.80516,3.14
139,8048.68,0.0034814,8.95351,3.14
140,7339.74,0.00229147,9.10445,3.14
141,4329.01,0.00152346,9.25801,3.14
142,4065.41,0.00133006,9.41425,3.14
143,6147.18,0.00227655,9.57291,3.14
144,6446.64,0.00266361,9.73429,3.14
145,6905.73,0.00180779,9.8985,3.14
146,7976.81,0.00172789,10.0655,3.14
147,3880.28,0.00216684,10.2352,3.14
148,5922.92,0.00224222,10.4081,3.14
149,4668.38,0.0024471,10.584,3.14
150,5302.86,0.00452168,10.7628,3.14
151,7826.56,0.00146513,10.9444,3.14
152,6984.93,0.00270297,11.1291,3.14
153,4536.68,0.00218328,11.3173,3.14
154,1189.8,0.00235677,11.5086,3.14
155,3283.82,0.00221609,11.7033,3.14
156,4659.99,0.00233742,11.9013,3.14
157,2330.15,0.00188389,12.1027,3.14
158,5729.25,0.0020225,12.3074,3.14
159,6358.06,0.00238432,12.515,3.14
160,7949.01,0.00260427,12.7266,3.14
161,2689.98,0.00185792,12.942,3.14
162,4614.71,0.0026463,13.1608,3.14
163,3043.25,0.00188252,13.3833,3.14
164,1759.84,0.00174883,13.6098,3.14
165,4239.8,0.00477764,13.8398,3.14
166,3484.7,0.00168063,14.0735,3.14
167,5365.53,0.00234938,14.3108,3.14
168,3215.71,0.00138424,14.553,3.14
169,4319.25,0.00365196,14.7991,3.14
170,2228.94,0.00166912,15.0497,3.14
171,1253.53,0.00147371,15.3047,3.14
172,2070.26,0.00132013,15.564,3.14
173,970.017,0.00205196,15.8278,3.14
174,645.146,0.00157032,16.0962,3.14
175,622.664,0.00155339,16.3692,3.14
176,3763.91,0.00590552,16.6464,3.14
177,2899.58,0.00334272,16.9284,3.14
178,1162.59,0.00322485,17.2155,3.14
179,1130.96,0.00338182,17.5076,3.14
180,1857.73,0.00245048,17.8043,3.14
181,919.675,0.00119497,18.1062,3.14
182,462.474,0.00155816,18.4134,3.14
183,1059,0.00183047,18.7257,3.14
184,2402.42,0.00246562,19.0433,3.14
185,610.195,0.00213367,19.3665,3.14
186,564.607,0.00166597,19.6952,3.14
187,549.731,0.00222422,20.0295,3.14
188,686.82,0.00231094,20.3696,3.14
189,832.925,0.00330295,20.7155,3.14
190,344.263,0.00164599,21.0673,3.14
191,326.078,0.00128839,21.4252,3.14
192,490.589,0.00159555,21.789,3.14
193,454.776,0.00209382,22.1591,3.14
194,434.894,0.00175832,22.5355,3.14
195,819.383,0.00192843,22.9182,3.14
196,196.48,0.00373357,23.3076,3.14
197,577.246,0.00335199,23.7037,3.14
198,2540.89,0.00207694,24.106,3.14
199,1178.55,0.00533133,24.5156,3.14
200,3107.91,0.00188677,24.9314,3.14
201,1003.3,0.00276446,25.355,3.14
202,192.023,0.00189545,25.7861,3.14
203,463.819,0.00231102,26.2245,3.14
204,281.839,0.00180728,26.6704,3.14
205,1086.61,0.00343235,27.1236,3.14
206,128.234,0.00173612,27.585,3.14
207,259.288,0.00244774,28.0543,3.14
208,582.585,0.00275776,28.5314,3.14
209,352.14,0.00219032,29.0169,3.14
210,370.54,0.00256484,29.5105,3.14
211,318.94,0.00182723,30.0127,3.14
212,493.017,0.00217294,30.5233,3.14
213,313.011,0.0017473,31.0428,3.14
214,388.718,0.00217585,31.571,3.14
215,195.012,0.00181375,32.1083,3.14
216,294.954,0.00267725,32.6549,3.14
217,386.571,0.0024679,33.2106,3.14
218,120.592,0.00320346,33.776,3.14
219,378.967,0.00192671,34.3509,3.14
220,382.203,0.00268035,34.9357,3.14
221,292.798,0.0037771,35.5305,3.14
222,605.83,0.00396215,36.1354,3.14
223,516.009,0.00276085,36.7505,3.14
224,357.984,0.00303723,37.3763,3.14
225,203.282,0.00184664,38.0129,3.14
226,510.722,0.00296093,38.6604,3.14
227,337.296,0.00276825,39.3191,3.14
228,466.896,0.00294396,39.9888,3.14
229,132.973,0.00167918,40.6703,3.14
230,355.56,0.00393244,41.3632,3.14
231,296.488,0.00374439,42.068,3.14
232,673.534,0.00668417,42.7847,3.14
233,643.759,0.0045274,43.5137,3.14
234,266.654,0.00307532,44.2553,3.14
235,208.507,0.00414271,45.0095,3.14
236,427.603,0.00380692,45.7764,3.14
237,345.52,0.00330107,46.5566,3.14
238,360.668,0.00330776,47.3502,3.14
239,329.431,0.002818,48.1574,3.14
240,239.035,0.00525056,48.9786,3.14
241,315.269,0.00523907,49.8136,3.14
242,253.465,0.00254316,50.6628,3.14
243,275.471,0.00669262,51.5268,3.14
244,185.773,0.00238928,52.4056,3.14
245,116.563,0.00318283,53.2996,3.14
246,201.295,0.00282934,54.2089,3.14
247,224.088,0.00353525,55.1337,3.14
248,156.436,0.00341948,56.0742,3.14
249,100.004,0.00245779,57.0308,3.14
250,103.27,0.00262641,58.0039,3.14
251,191.185,0.00335282,58.9935,3.14
252,161.254,0.00292788,60.0003,3.14
253,127.064,0.00317783,61.024,3.14
254,154.865,0.00280977,62.0655,3.14
255,141.648,0.00278479,63.1247,3.14
256,219.536,0.00368613,64.2021,3.14
257,64.8691,0.00272708,65.2978,3.14
258,162.996,0.00475691,66.4123,3.14
259,184.558,0.00495451,67.546,3.14
260,113.059,0.00452364,68.6991,3.14
261,283.498,0.00888467,69.8715,3.14
262,103.471,0.00366396,71.0642,3.14
263,182.966,0.00597664,72.2776,3.14
264,266.754,0.00432685,73.5117,3.14
265,162.936,0.00482527,74.7669,3.14
266,223.223,0.0045341,76.0432,3.14
267,250.57,0.00528018,77.3414,3.14
268,97.1963,0.00319132,78.6624,3.14
269,50.8047,0.00413314,80.006,3.14
270,145.673,0.00392868,81.3724,3.14
271,103.134,0.00415127,82.7621,3.14
272,144.866,0.00386202,84.1758,3.14
273,113.639,0.00373418,85.6137,3.14
274,76.7529,0.00391291,87.0763,3.14
275,290.602,0.00742921,88.5636,3.14
276,146.502,0.00456994,90.0763,3.14
277,181.97,0.0043723,91.6147,3.14
278,45.8926,0.00390885,93.1801,3.14
279,57.8896,0.00376994,94.7725,3.14
280,119.158,0.00545619,96.3921,3.14
281,167.424,0.00628764,98.0394,3.14
282,40.8828,0.00437523,99.715,3.14
283,82.2598,0.00614572,101.419,3.14
284,58.1709,0.00355298,103.153,3.14
285,42.4072,0.00432794,104.916,3.14
286,118.15,0.00583797,106.709,3.14
287,118.092,0.0074797,108.533,3.14
288,225.098,0.00719026,110.388,3.14
