step,energy,beta,lambda,delta
0,10471.3,0.00775169,1,3.14
1,9332.07,0.00157621,0.98311,3.14
2,12377.2,0.001949,0.983035,3.14
3,11343.3,0.00304286,0.989721,3.14
4,7345.01,0.00175883,0.99893,3.14
5,9118.75,0.00306979,1.00937,3.14
6,6508.43,0.00121952,1.0212,3.14
7,7613.92,0.00198466,1.03478,3.14
8,9984.14,0.00257002,1.04803,3.14
9,6588.33,0.00250356,1.06282,3.14
10,4372.23,0.00142827,1.07741,3.14
11,10492.9,0.00317072,1.09292,3.14
12,11528.5,0.00416507,1.10909,3.14
13,7957.76,0.00190491,1.12531,3.14
14,8525.62,0.00291929,1.14184,3.14
15,8732.33,0.0021689,1.15856,3.14
16,5524.88,0.00169056,1.17596,3.14
17,9649.72,0.00289522,1.19377,3.14
18,9212.03,0.00210621,1.21205,3.14
19,9507.72,0.00462487,1.23123,3.14
20,9872.54,0.00313656,1.25003,3.14
21,7615.33,0.00140902,1.26965,3.14
22,6795.26,0.00148979,1.28979,3.14
23,6292.47,0.00326985,1.31019,3.14
24,10563.1,0.001811,1.33076,3.14
25,6419.71,0.0021059,1.35221,3.14
26,9034.41,0.00207612,1.37356,3.14
27,6916.08,0.00188772,1.39569,3.14
28,4292.72,0.00126796,1.41807,3.14
29,6626.65,0.00158441,1.44092,3.14
30,11132.3,0.00236946,1.46412,3.14
31,9554.6,0.00341094,1.48793,3.14
32,6054.41,0.00155843,1.51199,3.14
33,6871.29,0.00172844,1.53651,3.14
34,4154.47,0.00144301,1.56165,3.14
35,7408.68,0.00151844,1.58707,3.14
36,7759.06,0.00183679,1.61283,3.14
37,5517.58,0.00407701,1.63915,3.14
38,7515.98,0.00273082,1.66599,3.14
39,2906.16,0.00129984,1.69317,3.14
40,8598.87,0.00260362,1.72099,3.14
41,4926.63,0.00171805,1.74923,3.14
42,6648.96,0.00291866,1.77787,3.14
43,6816.29,0.00269904,1.80688,3.14
44,5674.82,0.00217878,1.83635,3.14
45,4626.76,0.00130474,1.86653,3.14
46,8262.05,0.00290275,1.89718,3.14
47,11451.9,0.00540234,1.92863,3.14
48,10104.6,0.00190573,1.96047,3.14
49,9050.84,0.00202856,1.99264,3.14
50,6033.54,0.00166463,2.02544,3.14
51,8952.01,0.00158687,2.05886,3.14
52,6356.92,0.00220386,2.09289,3.14
53,9744.29,0.00182822,2.1274,3.14
54,7991.09,0.0021623,2.16262,3.14
55,4379.54,0.00136928,2.19846,3.14
56,9058.54,0.00255923,2.23495,3.14
57,9775.19,0.00467414,2.27194,3.14
58,10321.8,0.00240839,2.30946,3.14
59,11407.2,0.00374654,2.34797,3.14
60,11251.4,0.00276756,2.38695,3.14
61,7148.57,0.00184049,2.42649,3.14
62,8835.59,0.00485272,2.46648,3.14
63,8583.38,0.0029528,2.50724,3.14
64,10238.7,0.00476468,2.54903,3.14
65,6053.5,0.00209262,2.59138,3.14
66,13095.9,0.0104597,2.63458,3.14
67,7203.08,0.00279225,2.67833,3.14
68,11316.3,0.00265018,2.72294,3.14
69,12189.8,0.00201271,2.76841,3.14
70,6827.81,0.00175855,2.81444,3.14
71,10221,0.0013393,2.86147,3.14
72,6162.46,0.00242466,2.90915,3.14
73,10364,0.00440686,2.95758,3.14
74,6659.98,0.00282264,3.00693,3.14
75,9915.93,0.0057162,3.05719,3.14
76,12232.2,0.00285174,3.10813,3.14
77,9104.81,0.00296119,3.16004,3.14
78,6851.08,0.0046964,3.21285,3.14
79,9781.29,0.00217525,3.26653,3.14
80,9958.08,0.00270324,3.32111,3.14
81,6218.15,0.0031667,3.37649,3.14
82,5502.9,0.00369112,3.43282,3.14
