step,energy,beta,lambda,delta
0,8455.91,0.00452136,1,3.14
1,6283.2,0.00162441,0.98311,3.14
2,7924.2,0.00177486,0.984093,3.14
3,12742.1,0.0028807,0.989606,3.14
4,7999.83,0.00234426,0.999612,3.14
5,11741.1,0.0046604,1.00935,3.14
6,8834.98,0.0017313,1.02134,3.14
7,11510.5,0.00542865,1.03392,3.14
8,8997.83,0.00203261,1.04823,3.14
9,6396.64,0.00254442,1.06215,3.14
10,8030.79,0.00201693,1.07693,3.14
11,7222.35,0.00194333,1.09226,3.14
12,5294.76,0.00155078,1.10802,3.14
13,11832.8,0.00196008,1.12473,3.14
14,11573.6,0.00315571,1.14134,3.14
15,8827.92,0.00179766,1.15876,3.14
16,12812.3,0.00686488,1.17625,3.14
17,7344.46,0.00271341,1.1946,3.14
18,10146.1,0.00290254,1.21317,3.14
19,5211.87,0.00147174,1.23222,3.14
20,5505.56,0.00156959,1.25155,3.14
21,6594.79,0.0020485,1.27147,3.14
22,9609.6,0.00213403,1.29168,3.14
23,6782.6,0.00331698,1.31175,3.14
24,9280.14,0.00309148,1.33283,3.14
25,11257.1,0.00428877,1.35408,3.14
26,7603.18,0.00138964,1.37584,3.14
27,6354.36,0.00193121,1.39783,3.14
28,9652.61,0.00190262,1.42031,3.14
29,8213.38,0.00176008,1.4433,3.14
30,8715.35,0.00497241,1.46656,3.14
31,9983.37,0.00650508,1.49019,3.14
32,9697.42,0.0038165,1.51438,3.14
33,11307.3,0.00257159,1.53918,3.14
34,4073.95,0.00121953,1.56401,3.14
35,9861.59,0.00294454,1.58952,3.14
36,8708.35,0.00191547,1.61546,3.14
37,5637.95,0.00336902,1.64189,3.14
38,9074.71,0.00177014,1.66863,3.14
39,7871.74,0.00292817,1.69578,3.14
40,8183.85,0.00224057,1.72362,3.14
41,9296.55,0.00191755,1.75188,3.14
42,6713.4,0.00175755,1.78061,3.14
43,7501.39,0.00423348,1.80985,3.14
44,9050.91,0.00833877,1.83947,3.14
45,5816.68,0.00271368,1.86976,3.14
46,3438.73,0.00125012,1.90069,3.14
47,8197.94,0.00272716,1.93185,3.14
48,5647.35,0.00184534,1.96385,3.14
49,13399.5,0.00378969,1.99605,3.14
50,8071.83,0.00206696,2.02902,3.14
51,8126.73,0.00288268,2.0627,3.14
52,6015.07,0.00225182,2.09657,3.14
53,10942.7,0.00423476,2.13116,3.14
54,10196.6,0.0044882,2.16653,3.14
55,6308.59,0.001757,2.20249,3.14
56,7571.85,0.00209822,2.23891,3.14
57,10502.2,0.00186482,2.27599,3.14
58,3486.22,0.00133587,2.3137,3.14
59,4780.88,0.00154279,2.35187,3.14
60,7702.09,0.00172408,2.39079,3.14
61,7049.77,0.00158673,2.43045,3.14
62,6844.15,0.0026005,2.47089,3.14
63,8348.18,0.00347116,2.51207,3.14
64,6560.53,0.00165084,2.55383,3.14
65,10647.5,0.00217878,2.59608,3.14
66,10131.4,0.00525466,2.63921,3.14
67,9932.26,0.00449655,2.68318,3.14
68,8533.56,0.00318972,2.72802,3.14
69,7638.83,0.00284982,2.77324,3.14
70,7011.76,0.00179901,2.81945,3.14
71,7550.43,0.00178641,2.86626,3.14
72,11129.4,0.00358664,2.91379,3.14
73,6511.39,0.00169938,2.96229,3.14
74,5961,0.00143789,3.01162,3.14
75,11937,0.00335264,3.0619,3.14
76,4808.7,0.0017247,3.11307,3.14
77,10651.5,0.00192802,3.16499,3.14
78,13052.1,0.00359867,3.21777,3.14
79,5788.19,0.00143837,3.27145,3.14
80,6215.26,0.00137842,3.32596,3.14
81,11553.9,0.00525821,3.3815,3.14
82,8479.48,0.00287823,3.43792,3.14
83,4458.5,0.00171794,3.49548,3.14
84,5541.57,0.00152264,3.55393,3.14
85,6819.19,0.00279673,3.61345,3.14
86,8877.96,0.00247777,3.67392,3.14
87,13115.6,0.00231915,3.73532,3.14
88,12467.9,0.00194876,3.79772,3.14
89,8104.19,0.00439928,3.86126,3.14
90,8449.49,0.00244766,3.92568,3.14
91,7941.4,0.00292673,3.99146,3.14
92,10412.6,0.00244366,4.05821,3.14
93,12651.5,0.00202434,4.12613,3.14
94,7364.64,0.00170383,4.19519,3.14
95,10601.5,0.00293254,4.2654,3.14
96,8107.51,0.00215516,4.33675,3.14
97,8559.64,0.00250022,4.4094,3.14
98,10962.8,0.00499733,4.48344,3.14
99,6296.15,0.00273056,4.55862,3.14
100,8842.98,0.00152901,4.63487,3.14
