step,energy,beta,lambda,delta
0,2.35073,130.34,1,0.25
1,2.29693,295.369,0.977783,0.25
2,2.25231,627.837,0.970448,0.25
3,2.21215,397.452,0.968976,0.25
4,2.18266,547.357,0.97225,0.25
5,2.1295,308.414,0.977204,0.25
6,2.094,123.548,0.984801,0.25
7,2.06472,215.977,0.993867,0.25
8,2.04528,97.7143,1.00368,0.25
9,2.01797,119.685,1.01545,0.25
10,2.02635,309.178,1.02812,0.25
11,2.04377,487.966,1.04143,0.25
12,2.02547,219.362,1.0552,0.25
13,2.0105,148.184,1.06969,0.25
14,2.00081,234.232,1.08491,0.25
15,1.97904,127.478,1.10077,0.25
16,1.96195,130.564,1.11733,0.25
17,1.9587,426.679,1.13425,0.25
18,1.94168,148.516,1.15185,0.25
19,1.92623,86.6507,1.17029,0.25
20,1.91256,86.6476,1.18916,0.25
21,1.8826,65.3232,1.20837,0.25
22,1.89839,252.027,1.22797,0.25
23,1.87305,99.1007,1.24813,0.25
24,1.83085,84.3289,1.26899,0.25
25,1.84121,119.786,1.29002,0.25
26,1.86593,897.328,1.31118,0.25
27,1.88789,2021.85,1.33285,0.25
28,1.92878,615.268,1.35464,0.25
29,1.90841,767.3,1.37708,0.25
30,1.8948,25062.7,1.39957,0.25
31,1.84433,324.745,1.42285,0.25
32,1.82189,204.075,1.44676,0.25
33,1.82193,475.188,1.4715,0.25
34,1.81359,294.618,1.49634,0.25
35,1.79528,120.656,1.52167,0.25
36,1.77517,353.693,1.54758,0.25
37,1.74157,96.623,1.57408,0.25
38,1.72105,162.529,1.60135,0.25
39,1.67522,71.5723,1.62891,0.25
40,1.66182,153.653,1.6564,0.25
41,1.69276,674.669,1.68429,0.25
42,1.67957,134.474,1.7131,0.25
43,1.70612,464.751,1.74258,0.25
44,1.6797,95.0358,1.77263,0.25
45,1.66212,127.029,1.80354,0.25
46,1.64525,174.012,1.8347,0.25
47,1.6414,293.509,1.86623,0.25
48,1.63038,135.069,1.89874,0.25
49,1.62702,134.924,1.93222,0.25
50,1.60977,154.821,1.96636,0.25
51,1.59708,133.864,2.00085,0.25
52,1.58055,107.081,2.03571,0.25
53,1.57103,190.721,2.07108,0.25
54,1.53665,128.835,2.10736,0.25
55,1.53769,177.284,2.14418,0.25
56,1.53173,134.562,2.1814,0.25
57,1.50867,88.9969,2.21974,0.25
58,1.49982,191.291,2.25805,0.25
59,1.48803,145.167,2.29673,0.25
60,1.49649,539.984,2.33568,0.25
61,1.46797,126.763,2.37516,0.25
62,1.43853,110.865,2.41577,0.25
63,1.38212,64.2897,2.4584,0.25
64,1.38729,250.583,2.50147,0.25
65,1.38705,106.624,2.54555,0.25
66,1.37924,154.814,2.59063,0.25
67,1.3691,163.475,2.63632,0.25
68,1.32157,59.8808,2.68272,0.25
69,1.3119,882.06,2.72987,0.25
70,1.30683,297.832,2.77806,0.25
71,1.29503,141.442,2.82718,0.25
72,1.25038,68.4406,2.87714,0.25
73,1.24189,115.935,2.92791,0.25
74,1.24519,218.864,2.98043,0.25
75,1.21646,175.283,3.03359,0.25
76,1.24379,891.965,3.08688,0.25
77,1.25581,4486.53,3.14066,0.25
78,1.25329,163.183,3.19534,0.25
79,1.22109,159.617,3.25184,0.25
80,1.17963,66.4647,3.3097,0.25
81,1.19314,654.266,3.36852,0.25
82,1.17246,282.079,3.42818,0.25
83,1.15816,142.682,3.48964,0.25
84,1.15008,267.721,3.55267,0.25
85,1.11368,82.978,3.61669,0.25
86,1.14572,2753.1,3.68118,0.25
87,1.13012,120.04,3.74797,0.25
88,1.12162,176.76,3.81633,0.25
89,1.13975,535.025,3.88676,0.25
90,1.10846,105.72,3.95924,0.25
91,1.06919,78.5309,4.03368,0.25
92,1.06986,292.828,4.10928,0.25
93,1.06639,280.501,4.18535,0.25
94,1.02821,86.0404,4.26226,0.25
95,1.04104,451.108,4.34015,0.25
96,1.03813,744.841,4.41981,0.25
97,1.02243,249.556,4.50097,0.25
98,1.01017,303.67,4.58405,0.25
99,0.950684,69.0582,4.66743,0.25
100,0.910603,83.9774,4.75209,0.25
101,0.907436,640.09,4.83854,0.25
102,0.884848,134.14,4.9264,0.25
103,0.887455,2213.38,5.01507,0.25
104,0.856161,115.582,5.10567,0.25
105,0.842943,171.467,5.19927,0.25
106,0.825644,452.431,5.29541,0.25
107,0.799124,102.3,5.3936,0.25
108,0.797125,1324.24,5.49281,0.25
109,0.790472,189.234,5.59515,0.25
110,0.766912,92.0618,5.70051,0.25
111,0.747639,225.535,5.80817,0.25
112,0.734858,126.701,5.91744,0.25
113,0.732281,407.877,6.02869,0.25
114,0.713022,131.323,6.143,0.25
115,0.701927,184.543,6.26029,0.25
116,0.718052,2761.43,6.37982,0.25
117,0.728401,952.957,6.50088,0.25
118,0.681536,114.495,6.62478,0.25
119,0.656687,83.4601,6.75088,0.25
120,0.645662,159.241,6.87948,0.25
121,0.666924,832.582,7.00929,0.25
122,0.66087,1467.24,7.14243,0.25
123,0.643276,359.083,7.27826,0.25
124,0.647171,1642.14,7.41701,0.25
125,0.658367,4250.41,7.56012,0.25
126,0.649918,296.606,7.70567,0.25
127,0.646807,459.21,7.85376,0.25
128,0.629322,392.638,8.00358,0.25
