step,energy,beta,lambda,delta
0,2.87375,21.598,1,0.7
1,2.11245,15.4506,0.883122,0.7
2,1.41783,11.3112,0.83461,0.7
3,1.81775,19.5132,0.822335,0.7
4,1.67939,18.1788,0.848039,0.7
5,1.48086,6.8896,0.887868,0.7
6,1.21957,9.41007,0.942173,0.7
7,1.13146,6.7246,1.01129,0.7
8,0.790142,4.30559,1.09276,0.7
9,1.38014,9.57747,1.18541,0.7
10,0.929203,5.67342,1.29626,0.7
11,1.20993,12.2538,1.41812,0.7
12,1.11642,11.6419,1.56148,0.7
13,1.11718,63.549,1.72107,0.7
14,1.13446,36.6013,1.88849,0.7
15,0.616892,5.86346,2.09652,0.7
16,1.0561,40.0375,2.3225,0.7
17,0.719213,7.71453,2.57486,0.7
18,1.14046,74.3229,2.84049,0.7
19,0.849964,24.6645,3.15275,0.7
20,0.485849,6.71326,3.52323,0.7
21,0.914652,48.2186,3.91387,0.7
22,0.556522,11.5146,4.37026,0.7
23,0.544664,36.8294,4.87547,0.7
24,0.489498,21.1456,5.44864,0.7
25,0.583643,42.3482,6.09726,0.7
26,0.289335,9.02413,6.84197,0.7
27,0.326622,13.8964,7.6843,0.7
28,0.430361,29.4431,8.61434,0.7
29,0.24773,20.637,9.6653,0.7
30,0.355726,37.5712,10.8411,0.7
31,0.316114,28.4509,12.1622,0.7
32,0.240139,38.1813,13.6545,0.7
33,0.231054,22.4456,15.3587,0.7
34,0.208679,28.4121,17.2846,0.7
35,0.263102,47.9876,19.4066,0.7
36,0.276867,726.817,21.7856,0.7
37,0.215918,64.0039,24.5036,0.7
38,0.181652,74.5244,27.5826,0.7
39,0.134035,31.9173,31.0776,0.7
40,0.175051,134.366,34.9567,0.7
41,0.0948658,40.2114,39.4101,0.7
42,0.16239,2264.23,44.3633,0.7
43,0.119959,127.152,50.0436,0.7
44,0.105591,70.0974,56.4687,0.7
45,0.109743,135.313,63.6828,0.7
46,0.0864353,74.4963,71.8666,0.7
47,0.0838928,110.691,81.0971,0.7
48,0.0829868,141.869,91.4153,0.7
49,0.0597992,69.7953,103.192,0.7
50,0.089304,601.341,116.348,0.7
51,0.0630684,632.169,131.383,0.7
52,0.0848198,360.77,148.127,0.7
53,0.0620918,3015.84,167.304,0.7
54,0.0410233,118.884,189.135,0.7
55,0.0719299,15464.2,213.636,0.7
56,0.037796,913.891,241.364,0.7
57,0.0393448,164.091,272.628,0.7
58,0.0319805,142.307,308.098,0.7
59,0.0344772,441.907,348.151,0.7
60,0.0167446,141.242,393.681,0.7
61,0.0252991,300.868,445.091,0.7
62,0.028513,309.852,503.073,0.7
63,0.0228329,236.328,568.722,0.7
64,0.0354519,2279.25,642.741,0.7
65,0.0309658,338.655,726.746,0.7
66,0.0281868,2137.79,821.629,0.7
67,0.0229721,827.148,929.003,0.7
68,0.0198555,409.299,1050.61,0.7
69,0.0193233,4109.3,1188.21,0.7
70,0.0178947,772.227,1343.94,0.7
71,0.019865,1066.76,1519.65,0.7
72,0.0188427,3291.05,1718.6,0.7
73,0.0152493,706.063,1944.06,0.7
74,0.0132122,573.02,2199.56,0.7
75,0.0125465,982.694,2488.87,0.7
76,0.00697327,460.473,2816.73,0.7
