step,energy,beta,lambda,delta
0,1.533,1020.8,1,0.03
1,1.53228,6906.29,0.99954,0.03
2,1.53001,12218.4,0.999361,0.03
3,1.52913,26241.9,0.999301,0.03
4,1.52622,1144.37,0.999318,0.03
5,1.52444,2849.07,0.999368,0.03
6,1.52277,5598.85,0.999455,0.03
7,1.52133,90852.2,0.999569,0.03
8,1.5196,4323.48,0.999705,0.03
9,1.51748,3004.97,0.999861,0.03
10,1.51557,1998.54,1.00003,0.03
11,1.5132,13461.3,1.00022,0.03
12,1.51091,13977.3,1.00042,0.03
13,1.50924,2269.72,1.00064,0.03
14,1.5082,19129.2,1.00086,0.03
15,1.50585,1271.13,1.00109,0.03
16,1.5052,3695.86,1.00132,0.03
17,1.50438,1848.16,1.00157,0.03
18,1.50264,4355.29,1.00182,0.03
19,1.50234,3102.31,1.00207,0.03
20,1.49981,877.733,1.00233,0.03
21,1.49849,1971.82,1.00259,0.03
22,1.49762,7302.07,1.00286,0.03
23,1.49549,2659.86,1.00314,0.03
24,1.49557,6292.03,1.00341,0.03
25,1.49422,16562.6,1.00369,0.03
26,1.49329,4312.24,1.00398,0.03
27,1.49136,25062.7,1.00427,0.03
28,1.49031,2523.19,1.00456,0.03
29,1.48922,2422.96,1.00486,0.03
30,1.48871,2795.56,1.00516,0.03
31,1.48862,72681.7,1.00546,0.03
32,1.48613,3323.28,1.00577,0.03
33,1.48481,10065.3,1.00607,0.03
34,1.48271,1391.1,1.00638,0.03
35,1.48233,7107.64,1.0067,0.03
36,1.48024,3099.55,1.00701,0.03
37,1.47948,4285.33,1.00733,0.03
38,1.47683,1321.72,1.00764,0.03
39,1.47541,1757.75,1.00796,0.03
40,1.47431,11723.8,1.00829,0.03
41,1.47288,7854.53,1.00861,0.03
42,1.46981,2242.37,1.00894,0.03
43,1.46844,2205.07,1.00927,0.03
44,1.46752,2589.79,1.0096,0.03
45,1.46569,1870.46,1.00993,0.03
46,1.4643,1527.22,1.01026,0.03
47,1.46334,27483.8,1.0106,0.03
48,1.46217,3883.9,1.01094,0.03
49,1.46088,8756.85,1.01128,0.03
50,1.45864,8356.87,1.01162,0.03
51,1.45803,23202,1.01196,0.03
52,1.45733,1598.3,1.01231,0.03
53,1.45481,1192.29,1.01265,0.03
54,1.45355,13143.2,1.013,0.03
55,1.45316,5010.1,1.01335,0.03
56,1.45353,25062.7,1.0137,0.03
57,1.45385,12318.9,1.01405,0.03
58,1.45049,847.912,1.01441,0.03
59,1.44868,3041.68,1.01476,0.03
60,1.44868,12169.5,1.01512,0.03
61,1.44788,3023.57,1.01548,0.03
62,1.44603,24227.2,1.01583,0.03
63,1.44471,4294.53,1.01619,0.03
64,1.44402,1338.98,1.01656,0.03
65,1.44309,21377.9,1.01692,0.03
66,1.44203,2364.53,1.01728,0.03
67,1.44247,6029.3,1.01764,0.03
68,1.44191,2936.19,1.01801,0.03
69,1.44057,2886.26,1.01837,0.03
70,1.44105,6708.6,1.01874,0.03
71,1.4397,51918.1,1.01911,0.03
72,1.43746,1102.88,1.01948,0.03
73,1.43558,19850.4,1.01985,0.03
74,1.43561,1781.94,1.02022,0.03
75,1.43563,2769.68,1.02059,0.03
76,1.43502,1430.95,1.02096,0.03
77,1.43312,887.509,1.02133,0.03
78,1.4317,22713,1.0217,0.03
79,1.43075,1396.4,1.02208,0.03
80,1.42974,21449.4,1.02245,0.03
81,1.42782,1788.02,1.02283,0.03
82,1.42669,2473.3,1.02321,0.03
83,1.42578,1651.57,1.02359,0.03
84,1.42405,1386.3,1.02396,0.03
85,1.42337,45426.1,1.02434,0.03
86,1.4223,1149.6,1.02473,0.03
87,1.42168,10236.9,1.02511,0.03
88,1.42109,9563.62,1.02549,0.03
89,1.41982,1237.94,1.02587,0.03
90,1.41748,998.283,1.02626,0.03
91,1.4172,3240.22,1.02664,0.03
92,1.41797,4205.08,1.02703,0.03
93,1.41638,31600.8,1.02741,0.03
94,1.4164,9580.54,1.0278,0.03
95,1.41327,893.162,1.02818,0.03
96,1.41175,3624.61,1.02857,0.03
97,1.40939,6501.24,1.02896,0.03
98,1.40877,4433.84,1.02935,0.03
99,1.40862,3864.49,1.02973,0.03
100,1.40769,1457.82,1.03012,0.03
101,1.40794,7482.07,1.03052,0.03
102,1.40628,3943.12,1.03091,0.03
103,1.40458,2466.67,1.0313,0.03
104,1.40535,5942.05,1.03169,0.03
105,1.40475,3774.54,1.03208,0.03
106,1.40298,1335.67,1.03247,0.03
107,1.40367,4679.09,1.03287,0.03
108,1.40374,2084.71,1.03326,0.03
109,1.40401,2338.08,1.03366,0.03
110,1.40365,1854.78,1.03405,0.03
111,1.4044,2509.94,1.03445,0.03
112,1.40186,805.747,1.03484,0.03
113,1.40014,1492.57,1.03524,0.03
114,1.39887,1142.4,1.03564,0.03
115,1.3969,2519.22,1.03604,0.03
116,1.39627,3351.02,1.03644,0.03
117,1.39469,2264.96,1.03683,0.03
118,1.39207,720.422,1.03723,0.03
119,1.39006,1196.62,1.03763,0.03
120,1.3914,7131.65,1.03803,0.03
121,1.39073,3226.95,1.03843,0.03
122,1.39074,90852.2,1.03884,0.03
123,1.3907,3938.29,1.03924,0.03
124,1.39152,21419.9,1.03964,0.03
125,1.39083,2875.87,1.04004,0.03
126,1.38931,4719.73,1.04044,0.03
127,1.38758,9318.23,1.04085,0.03
128,1.38565,1541.42,1.04125,0.03
129,1.38464,19647,1.04166,0.03
130,1.38282,2263.82,1.04206,0.03
131,1.38194,1829.06,1.04247,0.03
132,1.3811,1689.85,1.04288,0.03
133,1.3786,1403.17,1.04329,0.03
134,1.37751,1934.35,1.04369,0.03
135,1.37715,2212.21,1.0441,0.03
136,1.3741,1279.17,1.04451,0.03
137,1.37367,18636.9,1.04492,0.03
138,1.37081,1010.17,1.04533,0.03
139,1.36958,7148.83,1.04574,0.03
140,1.36722,952.02,1.04615,0.03
141,1.36584,835.78,1.04657,0.03
142,1.36529,754.588,1.04698,0.03
143,1.36292,1222.64,1.04739,0.03
144,1.36386,12113.7,1.04781,0.03
145,1.36154,1235.81,1.04822,0.03
146,1.36111,1646.77,1.04864,0.03
147,1.36017,940.436,1.04905,0.03
148,1.35789,790.819,1.04947,0.03
149,1.35705,5852.87,1.04988,0.03
150,1.35714,4027.04,1.0503,0.03
151,1.35293,698.698,1.05072,0.03
152,1.3546,1939.05,1.05113,0.03
153,1.35472,6894.28,1.05155,0.03
154,1.35481,4656.57,1.05197,0.03
155,1.35493,2726.69,1.05238,0.03
156,1.35482,3427.12,1.0528,0.03
157,1.3519,1149.55,1.05322,0.03
158,1.35163,3029.67,1.05364,0.03
159,1.3523,145363,1.05405,0.03
160,1.35084,1308.91,1.05447,0.03
161,1.34971,918.242,1.05489,0.03
162,1.35,1217,1.05531,0.03
163,1.34753,1362.15,1.05573,0.03
164,1.34733,1296.73,1.05615,0.03
165,1.34686,6549.45,1.05657,0.03
166,1.34735,4946.56,1.05699,0.03
167,1.34726,2280.64,1.05741,0.03
168,1.34644,1114.24,1.05783,0.03
169,1.34304,1462.3,1.05825,0.03
170,1.34289,7303.35,1.05867,0.03
171,1.3457,20766.3,1.0591,0.03
172,1.34529,1203.96,1.05952,0.03
173,1.34597,2374.1,1.05994,0.03
174,1.34497,1173.03,1.06036,0.03
175,1.34398,1613.88,1.06078,0.03
176,1.34388,1660.39,1.0612,0.03
177,1.33867,665.406,1.06163,0.03
178,1.3397,7495.86,1.06205,0.03
179,1.34262,21199.4,1.06247,0.03
180,1.34059,966.698,1.0629,0.03
181,1.33932,2570.71,1.06332,0.03
182,1.33667,887.422,1.06375,0.03
183,1.33529,2062.26,1.06417,0.03
184,1.33327,1675.53,1.0646,0.03
185,1.33356,3967.94,1.06502,0.03
186,1.33299,2212.51,1.06545,0.03
187,1.33156,1578.71,1.06587,0.03
188,1.32899,1513.02,1.0663,0.03
189,1.3299,2882.71,1.06673,0.03
190,1.32683,706.699,1.06715,0.03
191,1.32709,929.445,1.06758,0.03
192,1.32611,1464.08,1.06801,0.03
193,1.32596,2277.37,1.06844,0.03
194,1.32618,1323.98,1.06887,0.03
195,1.32714,7268.92,1.0693,0.03
196,1.32733,2570.72,1.06973,0.03
197,1.32642,1169.94,1.07016,0.03
198,1.32676,4864.04,1.07059,0.03
199,1.32781,5723.73,1.07102,0.03
200,1.325,524.03,1.07145,0.03
201,1.32439,1196.98,1.07188,0.03
202,1.32471,1436.1,1.07231,0.03
203,1.32514,1172.6,1.07274,0.03
204,1.32271,1198.05,1.07318,0.03
205,1.32207,3088.14,1.07361,0.03
206,1.32265,4787.02,1.07404,0.03
207,1.32089,758.434,1.07447,0.03
208,1.32152,2180.57,1.07491,0.03
209,1.32265,1743.45,1.07534,0.03
210,1.32264,3565.19,1.07577,0.03
211,1.32058,755.797,1.07621,0.03
212,1.32184,42754,1.07664,0.03
213,1.32308,2080.07,1.07708,0.03
214,1.32189,1034.81,1.07751,0.03
215,1.3196,655.597,1.07795,0.03
216,1.31848,1048.62,1.07838,0.03
217,1.31975,2122.12,1.07882,0.03
218,1.31852,1725.64,1.07925,0.03
219,1.31809,2000.68,1.07969,0.03
220,1.31972,1378.19,1.08013,0.03
221,1.32001,5095.31,1.08056,0.03
222,1.32195,6716.35,1.081,0.03
223,1.32351,6814.15,1.08144,0.03
224,1.32244,989.465,1.08187,0.03
225,1.32148,2738.53,1.08231,0.03
226,1.32269,1656.5,1.08275,0.03
227,1.3218,3081.78,1.08319,0.03
228,1.32236,2764.37,1.08363,0.03
229,1.32282,1206.35,1.08407,0.03
230,1.32092,1800.49,1.08451,0.03
231,1.31825,593.139,1.08495,0.03
232,1.31823,8015.11,1.08539,0.03
233,1.31799,1986.12,1.08583,0.03
234,1.31472,772.793,1.08627,0.03
235,1.31432,1360.04,1.08671,0.03
236,1.31679,18026.6,1.08715,0.03
237,1.31612,10237,1.08759,0.03
238,1.31601,985.291,1.08803,0.03
239,1.31592,2151.64,1.08848,0.03
240,1.31526,1752.97,1.08892,0.03
241,1.31545,2078.4,1.08936,0.03
242,1.31395,5958.07,1.0898,0.03
243,1.31399,1610.26,1.09024,0.03
244,1.31209,1637.43,1.09069,0.03
245,1.312,2886.02,1.09113,0.03
246,1.31057,3532.73,1.09157,0.03
247,1.31024,10848.2,1.09202,0.03
248,1.30944,1990.79,1.09246,0.03
249,1.30869,1866.42,1.09291,0.03
250,1.30888,1976.8,1.09335,0.03
251,1.30735,3595.92,1.0938,0.03
252,1.30558,1675.8,1.09424,0.03
253,1.30591,864.785,1.09469,0.03
254,1.30569,1888.47,1.09513,0.03
255,1.30527,3003.39,1.09558,0.03
256,1.30409,5465.52,1.09602,0.03
257,1.30148,1234.16,1.09647,0.03
258,1.30075,1055.92,1.09692,0.03
259,1.30014,4914.22,1.09737,0.03
260,1.29898,1583.29,1.09781,0.03
261,1.29893,103831,1.09826,0.03
262,1.299,1132.63,1.09871,0.03
263,1.29832,865.911,1.09916,0.03
264,1.2992,2481.95,1.09961,0.03
265,1.29739,747.322,1.10006,0.03
266,1.29815,1412.4,1.10051,0.03
267,1.29719,121136,1.10096,0.03
268,1.29692,1070.44,1.10141,0.03
269,1.29662,1764.13,1.10186,0.03
270,1.29628,1533.34,1.10231,0.03
271,1.29425,811.737,1.10276,0.03
272,1.29366,739.406,1.10321,0.03
273,1.29237,962.259,1.10366,0.03
274,1.28929,55909,1.10411,0.03
275,1.28509,751.439,1.10456,0.03
276,1.28424,80757.5,1.10501,0.03
277,1.28517,4735.3,1.10547,0.03
278,1.28591,3577.08,1.10592,0.03
279,1.28591,873.456,1.10637,0.03
280,1.28498,991.703,1.10683,0.03
281,1.28432,1207.32,1.10728,0.03
282,1.28356,734.598,1.10773,0.03
283,1.28504,5263.59,1.10819,0.03
284,1.28385,929,1.10864,0.03
285,1.28413,5444.83,1.10909,0.03
286,1.28024,654.215,1.10955,0.03
287,1.27973,10688.5,1.11,0.03
288,1.2791,2168.88,1.11046,0.03
289,1.27935,3222.25,1.11091,0.03
