step,energy,beta,lambda,delta
0,1.6566,5.93765,1,0.9
1,0.116468,11.7798,0.7939,0.9
2,0.441809,8.0127,0.734338,0.9
3,0.271969,7.45342,0.72242,0.9
4,0.18116,16.9551,0.776992,0.9
5,0.372454,12.524,0.907783,0.9
6,0.238808,6.53363,0.996509,0.9
7,0.169321,13.105,1.13867,0.9
8,0.167141,9.79784,1.32691,0.9
9,0.217148,25.89,1.61383,0.9
10,0.267998,55.1089,1.87895,0.9
11,0.229088,104.247,2.30922,0.9
12,0.119633,36.5041,2.73278,0.9
13,0.105511,39.9848,3.28875,0.9
14,0.105391,178.192,3.97559,0.9
15,0.025507,20.8135,4.83362,0.9
16,0.107706,92.167,5.8933,0.9
17,0.104908,66.1493,7.21767,0.9
18,0.0394421,4275.4,8.86526,0.9
19,0.0858288,54.0923,10.9562,0.9
20,0.0704498,288.692,13.3725,0.9
21,0.0248699,115.932,16.5541,0.9
22,0.0573368,93.7546,20.3056,0.9
23,0.0123997,2930.71,25.1503,0.9
24,0.0202198,103.263,31.1497,0.9
25,0.0311489,89.4016,38.6578,0.9
26,0.0205021,130.249,47.9309,0.9
27,0.0286198,101.551,59.5324,0.9
28,0.0176201,571.672,74.1417,0.9
29,0.0347576,555.358,92.1948,0.9
30,0.0146008,238.254,115.147,0.9
31,0.0156593,217.597,144.127,0.9
32,0.0165901,640.502,180.422,0.9
33,0.00622177,296.096,225.779,0.9
