step,energy,beta,lambda,delta
0,3.39611,104.969,1,0.7
1,3.24777,17.3408,0.883122,0.7
2,3.06474,572.297,0.84565,0.7
3,3.11003,139.517,0.83877,0.7
4,2.46535,37.1771,0.831613,0.7
5,1.50435,9.36901,0.846482,0.7
6,1.08797,4.94789,0.877436,0.7
7,1.44007,44.8717,0.924051,0.7
8,1.13587,5.59372,0.981925,0.7
9,1.30335,7.35197,1.05501,0.7
10,1.49548,19.1079,1.13294,0.7
11,1.31593,9.15052,1.23205,0.7
12,1.14744,8.17189,1.34525,0.7
13,1.29747,10.0067,1.47715,0.7
14,0.845734,6.20906,1.62499,0.7
15,1.23308,16.8249,1.77981,0.7
16,0.987127,36.6269,1.96001,0.7
17,0.742243,9.33642,2.16611,0.7
18,0.598227,5.65813,2.4038,0.7
19,0.76989,9.037,2.67077,0.7
20,0.637383,102.297,2.96629,0.7
21,0.442663,7.75868,3.30085,0.7
22,0.63294,66.1338,3.66473,0.7
23,0.78916,118.406,4.07242,0.7
24,0.583815,17.4204,4.54365,0.7
25,0.480083,35.3495,5.07058,0.7
26,0.528301,108.292,5.66874,0.7
27,0.527302,67.7686,6.34288,0.7
28,0.46821,35.0226,7.08727,0.7
29,0.365442,23.1211,7.95693,0.7
30,0.408567,45.2844,8.9178,0.7
31,0.517952,71.1554,10.0006,0.7
32,0.377977,38.4513,11.2376,0.7
33,0.295586,21.1443,12.6251,0.7
34,0.318701,31.2775,14.1332,0.7
35,0.224482,58.2579,15.8663,0.7
36,0.207872,150.199,17.8412,0.7
37,0.247969,7987.01,20.0505,0.7
38,0.248156,97.0113,22.5556,0.7
39,0.150763,65.3736,25.412,0.7
40,0.206039,154.189,28.5957,0.7
41,0.183355,71.1724,32.2119,0.7
42,0.174746,88.7926,36.304,0.7
43,0.136999,554.727,40.9046,0.7
44,0.141436,128.71,46.0975,0.7
45,0.0816689,53.2248,52.0347,0.7
46,0.107355,138.542,58.6736,0.7
47,0.0972271,314.271,66.1743,0.7
48,0.069046,75.1508,74.6275,0.7
49,0.0805454,167.116,84.2625,0.7
50,0.0902138,40378.7,95.0504,0.7
51,0.0740051,210.905,107.332,0.7
52,0.057024,123.36,121.203,0.7
53,0.062315,136.62,136.982,0.7
54,0.0502758,123.255,154.705,0.7
55,0.0665722,346.326,174.65,0.7
56,0.0448322,393.066,197.257,0.7
57,0.0459518,163.561,222.819,0.7
58,0.0523701,345.2,251.646,0.7
59,0.0522728,2409.42,284.297,0.7
60,0.0457096,417.687,321.193,0.7
61,0.0332317,210.235,363.149,0.7
62,0.0369568,731.877,410.548,0.7
63,0.0280724,364.376,464.165,0.7
64,0.0252571,211.452,524.947,0.7
65,0.0255966,367.147,593.705,0.7
66,0.021349,245.224,671.36,0.7
67,0.0289116,3290.98,759.038,0.7
68,0.0253353,647.007,858.216,0.7
69,0.0244446,716.153,970.577,0.7
70,0.0165768,356.196,1098.1,0.7
71,0.0176125,814.3,1242.35,0.7
72,0.0227966,2700.32,1405.01,0.7
73,0.0167923,788.456,1589.41,0.7
74,0.0167751,776.717,1798.25,0.7
75,0.0126362,451.79,2034.6,0.7
76,0.0124626,1307.26,2302.17,0.7
77,0.0149803,3239.55,2604.7,0.7
78,0.0155926,3287.26,2947.2,0.7
79,0.00864792,432.563,3335.83,0.7
