step,energy,beta,lambda,delta
0,3.17544,19.164,1,0.3
1,3.01903,25.9851,0.990832,0.3
2,3.06922,254.302,0.987214,0.3
3,3.06104,93.4993,0.986911,0.3
4,3.11574,55.1347,0.988046,0.3
5,3.08415,257.617,0.990362,0.3
6,3.07012,139.301,0.993332,0.3
7,2.99892,62.1796,0.997523,0.3
8,2.96459,27.8895,1.00221,0.3
9,3.05523,190.8,1.00762,0.3
10,3.07358,38.7308,1.01293,0.3
11,2.95397,29.0681,1.01863,0.3
12,2.82129,16.666,1.02463,0.3
13,2.77957,21.0082,1.03093,0.3
14,2.83063,321.032,1.03754,0.3
15,2.85874,48.0494,1.04452,0.3
16,2.67463,12.2592,1.05156,0.3
17,2.74584,66.1415,1.05873,0.3
18,2.78586,25.5702,1.06602,0.3
19,2.80641,161.381,1.07321,0.3
20,2.68836,398.256,1.08075,0.3
21,2.75676,64.1222,1.08844,0.3
22,2.67076,25.1881,1.0962,0.3
23,2.69251,23.9518,1.10398,0.3
24,2.82324,401.012,1.11187,0.3
25,2.77347,17.0871,1.11983,0.3
26,2.83227,59.2161,1.12796,0.3
27,2.64428,33.0802,1.1362,0.3
28,2.75131,49.4576,1.14453,0.3
29,2.82169,498.845,1.15295,0.3
30,2.88201,309.468,1.16154,0.3
31,2.80044,1144.59,1.17033,0.3
32,2.74074,84.3357,1.17921,0.3
33,2.7209,23.8239,1.18816,0.3
34,2.68291,41.1494,1.19728,0.3
35,2.73818,256.573,1.20654,0.3
36,2.6929,114.452,1.21588,0.3
37,2.57329,13.9542,1.22533,0.3
38,2.49809,37.2906,1.23484,0.3
39,2.59362,62.8038,1.24447,0.3
40,2.59974,33.7102,1.25418,0.3
41,2.71261,27.7147,1.26403,0.3
42,2.75078,26.2675,1.27398,0.3
43,2.75609,109.895,1.28406,0.3
44,2.72768,41.4375,1.29419,0.3
45,2.69306,21.9005,1.30447,0.3
46,2.75576,55.013,1.31491,0.3
47,2.84795,45.5341,1.32549,0.3
48,2.71476,69.5048,1.3362,0.3
49,2.67237,78.4477,1.34709,0.3
50,2.60423,59.6367,1.35808,0.3
51,2.60116,22.712,1.36929,0.3
52,2.49416,15.4845,1.38048,0.3
53,2.4848,30.228,1.39176,0.3
54,2.40253,205.026,1.40317,0.3
55,2.51911,70.0015,1.41471,0.3
56,2.44822,26.8289,1.42637,0.3
57,2.47465,107.745,1.43812,0.3
58,2.57553,74.5282,1.44995,0.3
59,2.49801,21.1826,1.46188,0.3
60,2.57927,50.6147,1.4739,0.3
61,2.48567,25.1761,1.4861,0.3
62,2.34328,23.9977,1.49846,0.3
63,2.36294,30.6131,1.51098,0.3
64,2.41041,44.5215,1.52365,0.3
65,2.41432,24.2298,1.53641,0.3
66,2.39134,20.2656,1.54927,0.3
67,2.26812,13.7379,1.56222,0.3
68,2.38172,67.6908,1.57535,0.3
69,2.42613,36.0228,1.58858,0.3
70,2.42479,92.4019,1.60196,0.3
71,2.32282,16.1523,1.61551,0.3
72,2.49748,39.0148,1.62921,0.3
73,2.47122,37.2563,1.64303,0.3
74,2.46085,16.8405,1.65698,0.3
75,2.51084,47.4196,1.67107,0.3
76,2.46174,14.9728,1.68524,0.3
77,2.45064,49.6108,1.69955,0.3
78,2.50835,428.088,1.71396,0.3
79,2.5949,37.0202,1.72854,0.3
80,2.59576,41.9343,1.74323,0.3
81,2.66353,132.799,1.75806,0.3
82,2.52367,12.7324,1.77306,0.3
83,2.32392,11.2218,1.78822,0.3
84,2.3739,110.226,1.80349,0.3
85,2.28439,18.7998,1.81897,0.3
86,2.16944,10.7899,1.8346,0.3
87,2.26744,35.6021,1.85039,0.3
88,2.26525,27.94,1.8663,0.3
89,2.18781,40.6555,1.88237,0.3
90,2.26557,15.8138,1.89856,0.3
91,2.15062,13.0134,1.91495,0.3
92,2.13379,88.3961,1.9315,0.3
93,2.09835,144.826,1.94824,0.3
94,2.06424,15.9604,1.96508,0.3
95,2.07889,26.5985,1.98202,0.3
96,2.16842,31.3512,1.99912,0.3
97,2.15402,93.6159,2.01638,0.3
98,2.22626,66.8929,2.03382,0.3
99,2.2205,103.851,2.05147,0.3
100,2.21513,21.9087,2.06929,0.3
101,2.22732,32.6657,2.08729,0.3
102,2.22041,93.8079,2.10538,0.3
103,2.30945,91.5789,2.12363,0.3
104,2.30008,18.3127,2.14206,0.3
105,2.17975,86.8547,2.16069,0.3
106,1.95686,10.3418,2.17952,0.3
107,2.02674,24.5605,2.19853,0.3
108,2.10575,29.9254,2.21765,0.3
109,2.05898,28.99,2.23704,0.3
110,2.1499,33.4527,2.25662,0.3
