step,energy,beta,lambda,delta
0,2.42815,70.905,1,0.15
1,2.40586,94.1397,0.997126,0.15
2,2.40425,816.662,0.995951,0.15
3,2.40117,98.2591,0.995677,0.15
4,2.37441,81.5873,0.995906,0.15
5,2.39674,2784.74,0.996493,0.15
6,2.3674,116.591,0.99737,0.15
7,2.34737,88.7678,0.998484,0.15
8,2.33174,81.3437,0.999679,0.15
9,2.32594,111.621,1.00093,0.15
10,2.30472,65.0938,1.00223,0.15
11,2.29762,222.044,1.00363,0.15
12,2.26633,226.996,1.00518,0.15
13,2.26577,185.383,1.00678,0.15
14,2.28567,165.342,1.00841,0.15
15,2.30971,1835.4,1.0101,0.15
16,2.29002,88.3736,1.01186,0.15
17,2.30056,198.531,1.01365,0.15
18,2.30937,397.438,1.0155,0.15
19,2.28595,91.1641,1.01737,0.15
20,2.29407,179.896,1.0193,0.15
21,2.29263,412.465,1.02127,0.15
22,2.2665,55.673,1.0233,0.15
23,2.28865,484.896,1.02539,0.15
24,2.29672,223.858,1.02751,0.15
25,2.26238,273.842,1.02966,0.15
26,2.25656,121.175,1.03181,0.15
27,2.27663,218.411,1.03399,0.15
28,2.28589,156.738,1.0362,0.15
29,2.28005,187.976,1.03843,0.15
30,2.26808,265.906,1.04069,0.15
31,2.26437,153.698,1.04297,0.15
32,2.26624,187.67,1.04528,0.15
33,2.24047,78.25,1.04764,0.15
34,2.23282,114.001,1.05,0.15
35,2.23218,112.715,1.05239,0.15
36,2.22208,120.162,1.05481,0.15
37,2.2326,181.559,1.05725,0.15
38,2.22186,1248.83,1.05971,0.15
39,2.21556,249.086,1.06218,0.15
40,2.22477,222.038,1.06466,0.15
41,2.2287,85.1779,1.06715,0.15
42,2.23637,451.446,1.06966,0.15
43,2.25037,196.248,1.07219,0.15
44,2.23385,3727.27,1.07474,0.15
45,2.24604,85.7479,1.07731,0.15
46,2.24983,131.741,1.07988,0.15
47,2.25754,120.338,1.08248,0.15
48,2.22685,105.495,1.08509,0.15
49,2.2418,139.095,1.08772,0.15
50,2.21768,90.5087,1.09037,0.15
51,2.23133,77.3695,1.09303,0.15
52,2.23385,197.513,1.09571,0.15
53,2.25849,169.886,1.09841,0.15
54,2.27423,72.9437,1.10112,0.15
55,2.27409,212.136,1.10385,0.15
56,2.27658,101.891,1.10659,0.15
57,2.25938,92.1079,1.10932,0.15
58,2.24125,113.763,1.11208,0.15
59,2.23285,186.561,1.11485,0.15
60,2.23518,123.37,1.11764,0.15
61,2.24656,224.864,1.12044,0.15
62,2.2502,97.2803,1.12325,0.15
63,2.22416,122.019,1.12608,0.15
64,2.2063,61.9657,1.12893,0.15
65,2.19058,187.368,1.1318,0.15
66,2.18447,79.507,1.13467,0.15
67,2.18503,121.958,1.13755,0.15
68,2.19227,154.257,1.14044,0.15
69,2.19149,68.6472,1.14334,0.15
70,2.20026,152.862,1.14626,0.15
71,2.20067,95.3367,1.14919,0.15
72,2.21381,102.174,1.15212,0.15
73,2.22225,390.976,1.15508,0.15
74,2.22177,100.05,1.15806,0.15
75,2.1993,84.4496,1.16105,0.15
76,2.22631,3805.33,1.16404,0.15
77,2.23524,390.281,1.16704,0.15
78,2.23281,215.009,1.17006,0.15
79,2.21992,124.286,1.1731,0.15
80,2.23716,1616.11,1.17613,0.15
81,2.24763,263.353,1.17918,0.15
82,2.22842,81.2434,1.18224,0.15
83,2.22503,81.9226,1.18531,0.15
84,2.23118,136.58,1.18838,0.15
85,2.23009,91.484,1.19147,0.15
86,2.21686,85.7957,1.19456,0.15
87,2.21957,251.338,1.19767,0.15
88,2.21543,132.01,1.20078,0.15
89,2.23243,453.571,1.20391,0.15
90,2.21319,123.203,1.20705,0.15
91,2.18603,233.247,1.21021,0.15
