step,energy,beta,lambda,delta
0,3.1101,12.11,1,0.7
1,2.04471,11.4479,0.883122,0.7
2,1.79652,313.419,0.850107,0.7
3,1.54703,11.3199,0.848674,0.7
4,1.27265,5.97298,0.887963,0.7
5,1.5897,7.57588,0.958104,0.7
6,1.46475,71.9194,1.01252,0.7
7,0.928616,6.62789,1.08749,0.7
8,1.22461,20.4795,1.16711,0.7
9,1.28187,16.6095,1.25637,0.7
10,1.31177,22.7619,1.38096,0.7
11,1.43751,18.1365,1.51272,0.7
12,1.03069,52.2973,1.67374,0.7
13,1.31366,16.8267,1.83899,0.7
14,0.993326,7.86207,2.02312,0.7
15,0.971506,17.3978,2.22981,0.7
16,0.892529,14.6681,2.46163,0.7
17,0.799423,79.4164,2.73873,0.7
18,0.863461,32.9754,3.02597,0.7
19,0.881666,14.8626,3.34364,0.7
20,0.519886,36.2061,3.73731,0.7
21,0.695639,24.3099,4.15063,0.7
22,0.532675,79.2096,4.62555,0.7
23,0.412153,40.5982,5.17334,0.7
24,0.376358,14.9457,5.78959,0.7
25,0.489103,194.128,6.48509,0.7
26,0.413198,12.1585,7.26754,0.7
27,0.401133,99.693,8.14369,0.7
28,0.42495,182.263,9.11858,0.7
29,0.374107,68.9168,10.2223,0.7
30,0.272848,30.5065,11.4832,0.7
31,0.333035,292.702,12.8879,0.7
32,0.253521,47.5914,14.4721,0.7
33,0.167152,695.519,16.2891,0.7
34,0.240854,36.008,18.3125,0.7
35,0.208323,35.1424,20.6152,0.7
36,0.262573,52.4287,23.1973,0.7
37,0.241766,67.5043,26.0935,0.7
38,0.187817,40.6859,29.3891,0.7
39,0.139874,105.25,33.1409,0.7
40,0.120979,46.9077,37.3666,0.7
41,0.179087,3931.53,42.0253,0.7
42,0.0908089,39.5776,47.4599,0.7
43,0.0793819,38.0576,53.5346,0.7
44,0.128082,181.828,60.2395,0.7
45,0.0730591,134.007,67.9866,0.7
46,0.065958,63.015,76.6616,0.7
47,0.0905113,130.114,86.4042,0.7
48,0.095871,717.035,97.4061,0.7
49,0.060791,108.158,109.923,0.7
50,0.07971,315.232,124.103,0.7
51,0.0482407,98.7549,140.223,0.7
52,0.0479641,109.084,158.488,0.7
53,0.067152,456.508,178.955,0.7
54,0.0514622,536.679,202.2,0.7
55,0.0544453,26919.2,228.261,0.7
56,0.0540733,686.889,257.866,0.7
57,0.0349522,138.096,291.431,0.7
58,0.0356178,200.512,329.165,0.7
59,0.0440121,299.789,371.789,0.7
60,0.0342007,276.565,420.086,0.7
61,0.0423183,1966.55,474.665,0.7
62,0.0321712,299.836,536.468,0.7
63,0.0347443,588.573,606.397,0.7
64,0.0229549,485.789,685.803,0.7
65,0.0252953,1131.17,775.503,0.7
66,0.0242329,601.916,876.822,0.7
67,0.0210285,495.921,991.501,0.7
68,0.0177822,418.647,1121.73,0.7
69,0.0229588,2608.58,1268.26,0.7
70,0.0189247,1923.3,1434.38,0.7
71,0.0177708,1321.82,1622.46,0.7
72,0.0182667,2877.67,1835.4,0.7
73,0.0153217,1399.11,2075.97,0.7
74,0.0171452,7998.47,2347.71,0.7
75,0.0140343,14251.3,2656.22,0.7
76,0.0116425,1060.97,3005.13,0.7
77,0.0131454,4335.26,3399.53,0.7
78,0.013237,2651.99,3846.62,0.7
79,0.0081501,665.462,4353.36,0.7
