step,energy,beta,lambda,delta
0,1.77711,4.06627,1,0.9
1,0.580128,11.8891,0.7939,0.9
2,0.271051,6.52493,0.673838,0.9
3,0.088583,9.44704,0.671499,0.9
4,0.117065,5.15964,0.699754,0.9
5,0.544506,19.663,0.741276,0.9
6,0.313906,5.87164,0.84805,0.9
7,0.196308,8.23551,0.935983,0.9
8,0.167141,18.9895,1.04267,0.9
9,0.0668049,4.13181,1.20878,0.9
10,0.119175,14.1521,1.43762,0.9
11,0.0901928,15.2502,1.71797,0.9
12,0.122648,14.2752,2.02832,0.9
13,0.0760059,2131.43,2.39826,0.9
14,0.0427895,46.9157,2.86392,0.9
15,0.0456009,36.1749,3.45412,0.9
16,0.0411854,27.6044,4.18777,0.9
17,0.10121,33.8243,5.13808,0.9
18,0.0666237,188.951,6.26983,0.9
19,0.0557613,51.746,7.58544,0.9
20,0.0322571,34.312,9.33638,0.9
21,0.0544033,108.274,11.3455,0.9
22,0.0177994,37.4832,13.9544,0.9
23,0.0391407,57.1209,17.1956,0.9
24,0.0376625,89.7759,21.1901,0.9
25,0.044981,78.1896,26.0315,0.9
26,0.0688362,355.653,32.1438,0.9
27,0.0095768,76.3462,39.9002,0.9
