step,energy,beta,lambda,delta
0,3.10569,21.3142,1,0.3
1,3.04662,337.115,0.990832,0.3
2,3.03194,35.0247,0.989088,0.3
3,2.89628,21.2769,0.989585,0.3
4,2.89147,24.8959,0.990878,0.3
5,2.86247,68.8376,0.993753,0.3
6,2.93284,853.905,0.997233,0.3
7,2.92289,97.9486,1.00108,0.3
8,2.78297,16.3607,1.00502,0.3
9,2.77458,40.5627,1.00922,0.3
10,2.68821,30.9908,1.0141,0.3
11,2.73994,38.2037,1.0193,0.3
12,2.79531,90.9014,1.02487,0.3
13,2.8216,63.8779,1.03073,0.3
14,2.83172,31.6384,1.03672,0.3
15,2.86015,33.5424,1.04303,0.3
16,2.92949,112.084,1.04967,0.3
17,2.93808,131.679,1.05641,0.3
18,2.84988,25.1155,1.0634,0.3
19,2.77326,33.5182,1.07064,0.3
20,2.88258,109.045,1.07811,0.3
21,2.92281,102.115,1.08588,0.3
22,2.90432,38.5045,1.09388,0.3
23,2.91717,75.55,1.10198,0.3
24,2.77717,16.97,1.11025,0.3
25,2.78674,36.6523,1.11867,0.3
26,2.80347,72.7832,1.12707,0.3
27,2.80797,30.7254,1.13554,0.3
28,2.77943,24.2549,1.14418,0.3
29,2.75499,27.6022,1.15292,0.3
30,2.74922,27.1934,1.16174,0.3
31,2.85282,701.529,1.17065,0.3
32,2.84278,144.479,1.17953,0.3
33,2.76889,29.3821,1.18862,0.3
34,2.74321,28.9708,1.19778,0.3
35,2.71794,27.3805,1.20702,0.3
36,2.66406,22.6165,1.21637,0.3
37,2.70881,266.136,1.22577,0.3
38,2.50593,7.86379,1.23529,0.3
39,2.52137,55.5206,1.24496,0.3
40,2.56851,32.3102,1.25481,0.3
41,2.60162,59.4818,1.26479,0.3
42,2.36776,8.26881,1.27493,0.3
43,2.27207,21.8284,1.28516,0.3
44,2.33298,29.2421,1.29555,0.3
45,2.44363,19.7004,1.30602,0.3
46,2.42079,36.5531,1.31657,0.3
47,2.45366,51.7789,1.32718,0.3
48,2.51499,30.5605,1.33793,0.3
49,2.49753,26.9007,1.3489,0.3
50,2.51132,2070.7,1.35988,0.3
51,2.54023,47.4083,1.37096,0.3
52,2.5081,22.5177,1.3822,0.3
53,2.68367,34.1536,1.39357,0.3
54,2.65728,33.4614,1.40504,0.3
55,2.72403,32.3478,1.41659,0.3
56,2.75328,78.7997,1.42823,0.3
57,2.77348,115.231,1.43996,0.3
58,2.76882,71.114,1.45176,0.3
59,2.71761,27.8451,1.46371,0.3
60,2.71504,32.8625,1.47574,0.3
61,2.60005,22.6364,1.48789,0.3
62,2.66831,117.391,1.50016,0.3
63,2.67815,17.6097,1.51256,0.3
64,2.7872,69.1898,1.52506,0.3
65,2.78861,70.0689,1.53767,0.3
66,2.84111,739.387,1.55042,0.3
67,2.87912,135.579,1.56333,0.3
68,2.83519,1002.51,1.57641,0.3
69,2.76648,25.9104,1.58964,0.3
70,2.73061,37.9674,1.603,0.3
71,2.77825,324.149,1.61652,0.3
72,2.77297,52.624,1.63012,0.3
73,2.7409,24.1792,1.64382,0.3
74,2.67123,20.9154,1.65771,0.3
75,2.61536,23.844,1.67172,0.3
76,2.69159,72.7617,1.68587,0.3
77,2.81117,52.9266,1.70013,0.3
78,2.80462,20.2981,1.71455,0.3
79,2.76574,49.3809,1.72912,0.3
80,2.73112,48.7188,1.74383,0.3
81,2.58671,14.4486,1.75868,0.3
82,2.58282,15.7646,1.77367,0.3
83,2.59365,39.55,1.78875,0.3
84,2.61686,74.3758,1.80394,0.3
85,2.6045,39.6637,1.81926,0.3
86,2.56747,35.6873,1.83472,0.3
87,2.50185,19.7176,1.85028,0.3
88,2.44499,47.5104,1.86603,0.3
89,2.451,111.561,1.88196,0.3
90,2.52152,53.5413,1.89802,0.3
91,2.48086,20.2725,1.91424,0.3
92,2.45739,155.851,1.93065,0.3
93,2.49483,1663.2,1.94725,0.3
94,2.48354,45.324,1.964,0.3
95,2.37111,11.8585,1.98093,0.3
96,2.36423,17.9819,1.99804,0.3
97,2.31303,28.1453,2.01537,0.3
98,2.38033,26.0023,2.03288,0.3
99,2.41069,22.0005,2.05051,0.3
100,2.43737,37.1611,2.06834,0.3
101,2.41085,118.742,2.08636,0.3
102,2.46505,39.6465,2.10455,0.3
103,2.451,65.644,2.12293,0.3
104,2.39778,26.0659,2.14144,0.3
105,2.40114,116.997,2.16011,0.3
106,2.3389,69.6117,2.17896,0.3
107,2.32459,69.2681,2.19793,0.3
108,2.2858,15.7288,2.21706,0.3
109,2.25841,66.6143,2.23636,0.3
110,2.20083,21.3854,2.25584,0.3
111,2.13958,14.5053,2.27554,0.3
112,2.24359,68.5124,2.29538,0.3
113,2.26949,95.139,2.31537,0.3
114,2.21458,68.9195,2.33557,0.3
115,2.08086,15.0169,2.35596,0.3
116,1.90091,8.57593,2.37656,0.3
117,1.9583,19.5375,2.39733,0.3
118,1.89037,24.9598,2.4183,0.3
119,1.8598,14.8248,2.43947,0.3
120,1.75834,20.6575,2.46088,0.3
121,1.82514,20.9703,2.48248,0.3
122,2.02452,104.842,2.50427,0.3
123,2.0001,18.3441,2.52627,0.3
124,1.94607,21.8188,2.54842,0.3
125,1.99487,38.8049,2.57078,0.3
126,2.03024,181.299,2.59337,0.3
127,2.02653,24.9918,2.6162,0.3
128,2.05721,31.2839,2.63921,0.3
129,2.08888,38.3806,2.66247,0.3
130,2.19187,82.4861,2.68588,0.3
131,2.12985,34.9278,2.7095,0.3
132,2.08613,21.792,2.73339,0.3
133,2.00154,23.6468,2.7575,0.3
134,1.90922,13.2364,2.78182,0.3
135,2.01422,368.966,2.80634,0.3
136,1.99787,22.0486,2.8311,0.3
137,2.01003,28.6703,2.85606,0.3
138,2.03114,61.8161,2.88129,0.3
139,2.04175,47.0733,2.90671,0.3
140,2.00731,48.1061,2.93229,0.3
141,2.13662,30.0064,2.95807,0.3
142,1.94961,29.734,2.9841,0.3
143,1.82183,23.1135,3.0104,0.3
144,1.86016,25.6418,3.03696,0.3
145,1.72918,10.1158,3.06379,0.3
146,1.78495,52.8739,3.0908,0.3
147,1.60537,10.274,3.11806,0.3
148,1.73096,26.9316,3.14553,0.3
149,1.65184,53.2699,3.17327,0.3
150,1.76255,106.135,3.20121,0.3
151,1.68909,18.0267,3.22936,0.3
152,1.69164,19.3008,3.25774,0.3
153,1.64081,63.7526,3.28642,0.3
154,1.50567,9.6451,3.31536,0.3
155,1.32615,10.9232,3.34466,0.3
156,1.27198,14.7325,3.37423,0.3
157,1.2577,19.14,3.40413,0.3
158,1.29607,61.069,3.43429,0.3
159,1.23835,11.9051,3.46471,0.3
160,1.23897,66.6727,3.4954,0.3
161,1.3509,28.7433,3.52636,0.3
162,1.28548,16.0466,3.55759,0.3
163,1.4208,21.4005,3.58911,0.3
164,1.4317,99.499,3.62096,0.3
165,1.48293,21.9755,3.65309,0.3
166,1.50431,25.1939,3.68554,0.3
167,1.54282,27.2959,3.71829,0.3
168,1.64497,1657.31,3.75131,0.3
169,1.67629,48.4135,3.78465,0.3
170,1.717,958.862,3.81823,0.3
171,1.65445,18.8269,3.85214,0.3
172,1.63741,75.6319,3.88641,0.3
173,1.66517,27.4482,3.92097,0.3
174,1.75122,52.7563,3.95582,0.3
175,1.72324,25.4795,3.99093,0.3
176,1.63801,17.4074,4.02642,0.3
177,1.67301,23.0242,4.06224,0.3
178,1.77146,71.4489,4.09833,0.3
179,1.82201,46.8084,4.13471,0.3
180,1.79278,300.292,4.17145,0.3
181,1.8307,381.531,4.20849,0.3
182,1.78089,354.027,4.2459,0.3
183,1.69374,36.6393,4.28367,0.3
184,1.73431,216.758,4.32175,0.3
185,1.76507,58.8393,4.36014,0.3
186,1.77464,51.3409,4.39893,0.3
187,1.81022,109.855,4.43801,0.3
188,1.75943,25.1143,4.47743,0.3
189,1.72436,46.8316,4.51724,0.3
190,1.62708,81.1236,4.55746,0.3
191,1.57058,82.2203,4.5981,0.3
192,1.62841,34.5712,4.63908,0.3
193,1.40274,10.0664,4.6805,0.3
194,1.16827,8.44347,4.72237,0.3
195,1.23753,27.9097,4.76456,0.3
196,1.27026,208.317,4.80711,0.3
197,1.23026,14.5348,4.85007,0.3
198,1.27703,23.2557,4.89336,0.3
199,1.36588,130.698,4.93692,0.3
200,1.43736,25.2123,4.98088,0.3
201,1.43205,172.888,5.0252,0.3
202,1.49729,1309.58,5.06994,0.3
203,1.42512,16.1891,5.11509,0.3
204,1.31747,13.0268,5.16074,0.3
205,1.31367,41.5536,5.2068,0.3
206,1.32723,141.527,5.25327,0.3
207,1.38114,19.9188,5.30013,0.3
208,1.40881,18.9592,5.34744,0.3
209,1.2449,31.2512,5.39532,0.3
210,1.20082,31.7846,5.44363,0.3
211,1.27377,37.5651,5.49229,0.3
212,1.38313,25.4098,5.54138,0.3
213,1.33799,58.3435,5.59097,0.3
214,1.37248,26.8612,5.64103,0.3
215,1.36271,24.3255,5.69144,0.3
216,1.35918,38.5811,5.74236,0.3
217,1.34375,57.5385,5.79376,0.3
218,1.27213,18.3879,5.84566,0.3
219,1.10904,19.1488,5.89809,0.3
220,1.07838,329.772,5.95102,0.3
221,1.1799,39.6888,6.00441,0.3
222,1.3055,105.952,6.05827,0.3
223,1.27177,74.5997,6.11264,0.3
224,1.36321,223.652,6.16746,0.3
225,1.31126,17.0122,6.22276,0.3
226,1.30408,35.3827,6.27862,0.3
227,1.25293,20.3889,6.33493,0.3
228,1.2227,18.3092,6.39177,0.3
229,1.14515,17.2805,6.44915,0.3
230,1.11536,512.705,6.507,0.3
231,1.28903,92.1104,6.56537,0.3
232,1.22518,23.282,6.6243,0.3
233,1.12392,17.2702,6.68386,0.3
234,1.10318,56.2341,6.74392,0.3
235,1.0421,21.8052,6.8046,0.3
236,0.984156,31.0614,6.86593,0.3
237,1.01224,56.6599,6.92784,0.3
238,0.910503,16.0843,6.99034,0.3
239,1.0641,424.791,7.05329,0.3
240,1.05326,793.469,7.11676,0.3
241,1.06023,30.8212,7.18082,0.3
242,1.11454,48.8497,7.24537,0.3
243,1.14368,77.3103,7.31042,0.3
244,1.12841,3066.74,7.37605,0.3
245,1.10918,105.226,7.44222,0.3
246,1.10538,67.8489,7.50903,0.3
247,1.0008,14.9834,7.57653,0.3
248,1.08176,419.398,7.64452,0.3
249,1.07573,140.371,7.71307,0.3
250,1.04011,25.7979,7.78221,0.3
251,1.05893,30.9746,7.85192,0.3
252,1.04972,51.9768,7.92231,0.3
253,1.03051,37.2653,7.99343,0.3
254,1.03181,18.3692,8.06518,0.3
255,1.10434,114.379,8.13759,0.3
256,1.08352,105.615,8.21062,0.3
257,1.03543,24.1446,8.28442,0.3
258,1.0052,24.4889,8.35885,0.3
259,1.05723,1133.83,8.43391,0.3
260,1.01966,20.7498,8.50966,0.3
261,0.997843,16.8912,8.58608,0.3
262,0.940887,20.9706,8.6633,0.3
263,0.955616,11181.8,8.74122,0.3
264,0.968824,22.8211,8.81983,0.3
265,0.970047,88.8987,8.89918,0.3
266,1.04477,42.5333,8.97922,0.3
267,1.07751,62.1401,9.06002,0.3
268,1.04711,42.7446,9.14157,0.3
269,0.947479,24.0647,9.22385,0.3
270,0.972879,34.3045,9.30691,0.3
271,0.91485,27.354,9.39087,0.3
272,0.878477,23.4336,9.4756,0.3
273,0.86429,51.1415,9.56108,0.3
274,0.868435,28.3395,9.64745,0.3
275,0.831068,83.2752,9.73477,0.3
276,0.866802,82.6641,9.82274,0.3
277,0.904009,72.4542,9.91146,0.3
278,0.862272,35.9343,10.001,0.3
279,0.865076,69.3039,10.0913,0.3
280,0.75865,16.4811,10.1825,0.3
281,0.680269,21.2031,10.2746,0.3
282,0.656103,26.3776,10.3675,0.3
283,0.650318,28.5505,10.4614,0.3
284,0.65938,33.384,10.556,0.3
285,0.713449,48.4871,10.6515,0.3
286,0.69636,20.4031,10.7478,0.3
287,0.746498,119.396,10.845,0.3
288,0.705135,35.3954,10.943,0.3
289,0.774515,60.8899,11.0418,0.3
290,0.805414,135.294,11.1415,0.3
291,0.801226,857.505,11.2422,0.3
292,0.809763,44.4845,11.3439,0.3
293,0.792173,43.5889,11.4465,0.3
294,0.752058,39.5045,11.55,0.3
295,0.704802,24.8329,11.6545,0.3
296,0.756617,53.1815,11.7598,0.3
297,0.710148,51.5195,11.8662,0.3
298,0.757298,41.5107,11.9734,0.3
299,0.736494,47.2624,12.0816,0.3
300,0.707138,31.507,12.1908,0.3
301,0.657312,14.4228,12.3009,0.3
302,0.664263,64.2179,12.4121,0.3
303,0.693981,69.4469,12.5243,0.3
304,0.721823,41.9455,12.6374,0.3
305,0.736956,31.8074,12.7515,0.3
