step,energy,beta,lambda,delta
0,2.29131,11.9158,1,0.9
1,0.345819,10.8946,0.7939,0.9
2,0.293459,34.4358,0.729005,0.9
3,0.523006,40.4604,0.683392,0.9
4,0.690424,55.7864,0.695141,0.9
5,0.55689,127.958,0.785136,0.9
6,0.263783,14.6012,0.886473,0.9
7,0.22924,32.6863,0.999346,0.9
8,0.178072,66.5044,1.16531,0.9
9,0.246088,10.5582,1.33001,0.9
10,0.263571,11.5347,1.53033,0.9
11,0.0431538,24.5714,1.79897,0.9
12,0.174227,31.2629,2.17646,0.9
13,0.393559,39.9927,2.62451,0.9
14,0.0836906,56.4807,3.1461,0.9
15,0.162704,13.8226,3.82776,0.9
16,0.123505,27.5126,4.68475,0.9
17,0.065176,15.4053,5.68522,0.9
18,0.114214,49.1969,6.92469,0.9
19,0.041975,131.665,8.41607,0.9
20,0.0782413,150.73,10.2428,0.9
21,0.0646095,72.5513,12.4458,0.9
22,0.0600033,610.565,15.1771,0.9
23,0.0367489,29.1149,18.7569,0.9
24,0.0395069,70.5238,23.316,0.9
25,0.0574646,152.269,28.7343,0.9
26,0.0272503,68.1718,35.4992,0.9
27,0.0184708,469.903,44.0961,0.9
28,0.0269184,197.25,54.7496,0.9
29,0.0531693,328.7,68.2732,0.9
30,0.02108,370.946,84.8732,0.9
31,0.0187073,260.835,105.802,0.9
32,0.0345116,2890.16,132.545,0.9
33,0.0102882,1203.34,165.814,0.9
34,0.00540543,258.722,207.128,0.9
