step,energy,beta,lambda,delta
0,1.72752,6.87049,1,0.9
1,0.492485,11.6937,0.7939,0.9
2,0.314926,17.611,0.816591,0.9
3,0.260933,20.3952,0.884874,0.9
4,0.279913,11.4229,0.940812,0.9
5,0.108738,7.25777,1.08935,0.9
6,0.242476,22.8752,1.2728,0.9
7,0.21007,18.8855,1.49707,0.9
8,0.0955486,13.0624,1.76039,0.9
9,0.220798,234.76,2.0596,0.9
10,0.178104,24.1341,2.43958,0.9
11,0.215786,24.9347,2.8595,0.9
12,0.0333729,14.825,3.43268,0.9
13,0.0484581,14.3007,4.14785,0.9
14,0.161785,155.802,5.1187,0.9
15,0.142611,470.128,6.20586,0.9
16,0.0561295,47.1195,7.65349,0.9
17,0.0752773,168.288,9.3672,0.9
18,0.0501919,45.7885,11.5427,0.9
19,0.0484619,396.869,14.1701,0.9
20,0.0360851,234.365,17.4545,0.9
21,0.0277348,61.1601,21.6014,0.9
22,0.0109272,250.813,26.7347,0.9
23,0.0221825,88.195,33.2788,0.9
24,0.0225315,82.2594,41.2672,0.9
25,0.0249863,142.558,51.1985,0.9
26,0.0210819,143.684,63.9299,0.9
27,0.021574,1311.95,79.8371,0.9
28,0.0102921,2058.97,99.7413,0.9
29,0.0071125,103.74,124.286,0.9
