step,energy,beta,lambda,delta
0,1.52758,433.191,1,0.03
1,1.5258,1451.53,0.99954,0.03
2,1.52376,1290.18,0.999358,0.03
3,1.52367,32624.4,0.999297,0.03
4,1.51929,757.979,0.999306,0.03
5,1.51808,6141.1,0.999361,0.03
6,1.51532,1332.33,0.999452,0.03
7,1.51213,1100.16,0.999574,0.03
8,1.51101,3523.45,0.999718,0.03
9,1.51037,7791.47,0.999875,0.03
10,1.50863,2697.75,1.00004,0.03
11,1.50569,1804.18,1.00023,0.03
12,1.50403,5200.7,1.00043,0.03
13,1.50319,2373.42,1.00063,0.03
14,1.50025,1280.67,1.00085,0.03
15,1.49958,7992.58,1.00107,0.03
16,1.49846,3878.54,1.00131,0.03
17,1.4985,3083.41,1.00155,0.03
18,1.49598,2234.75,1.00179,0.03
19,1.4957,18203.8,1.00205,0.03
20,1.49393,6189.53,1.0023,0.03
21,1.4928,1926.21,1.00257,0.03
22,1.49063,2531.34,1.00284,0.03
23,1.49131,29355.8,1.00312,0.03
24,1.49065,3141.21,1.0034,0.03
25,1.48825,2335.13,1.00369,0.03
26,1.48822,5734.29,1.00399,0.03
27,1.48586,2011.1,1.00428,0.03
28,1.48397,2154.39,1.00458,0.03
29,1.48146,4340.81,1.00488,0.03
30,1.47907,2925.66,1.00518,0.03
31,1.47751,1828.01,1.00548,0.03
32,1.47675,3055.63,1.00579,0.03
33,1.47543,3025.87,1.0061,0.03
34,1.47359,1783.35,1.00641,0.03
35,1.47161,2035.27,1.00672,0.03
36,1.46854,2264.14,1.00704,0.03
37,1.46767,2216.1,1.00736,0.03
38,1.466,4325.46,1.00767,0.03
39,1.46616,1864.33,1.008,0.03
40,1.4667,4017.19,1.00832,0.03
41,1.46461,3525.17,1.00864,0.03
42,1.46362,1133.39,1.00897,0.03
43,1.46282,4275.31,1.00929,0.03
44,1.46231,9309.34,1.00963,0.03
45,1.4602,2671.37,1.00996,0.03
46,1.45734,962.762,1.01029,0.03
47,1.45697,2458.25,1.01063,0.03
48,1.45624,2310.75,1.01096,0.03
49,1.45585,4685.03,1.0113,0.03
50,1.4542,3464.02,1.01165,0.03
51,1.45271,2210.59,1.01199,0.03
52,1.45089,2747.31,1.01233,0.03
53,1.45085,3710.07,1.01268,0.03
54,1.45038,13715.3,1.01303,0.03
55,1.45073,2972.16,1.01338,0.03
56,1.45033,7617.77,1.01373,0.03
57,1.44878,2000.46,1.01408,0.03
58,1.44631,1525.79,1.01444,0.03
59,1.44457,1675.18,1.01479,0.03
60,1.44324,5547.34,1.01515,0.03
61,1.44118,2828.88,1.0155,0.03
62,1.44017,2335.97,1.01586,0.03
63,1.43859,6668.25,1.01622,0.03
64,1.43818,2623.1,1.01658,0.03
65,1.43739,1478.4,1.01694,0.03
66,1.43508,1379.15,1.01731,0.03
67,1.43293,1932.94,1.01767,0.03
68,1.43213,2178.7,1.01804,0.03
69,1.43162,9453.16,1.0184,0.03
70,1.43019,1963.85,1.01877,0.03
71,1.42945,2838.65,1.01913,0.03
72,1.42881,3257.54,1.0195,0.03
73,1.42832,6565.35,1.01987,0.03
74,1.42596,1321.55,1.02024,0.03
75,1.42584,4989.24,1.02061,0.03
76,1.42581,1287.49,1.02099,0.03
77,1.42522,2961.2,1.02136,0.03
78,1.42459,7341.66,1.02173,0.03
79,1.42403,1369.64,1.02211,0.03
80,1.42355,4003.74,1.02248,0.03
81,1.42254,5203.32,1.02286,0.03
82,1.422,21377,1.02323,0.03
83,1.42044,22713,1.02361,0.03
84,1.41867,2705.65,1.02399,0.03
85,1.41603,1717.01,1.02437,0.03
86,1.41613,55909,1.02475,0.03
87,1.4152,4690.03,1.02513,0.03
88,1.41607,2672.97,1.02551,0.03
89,1.41546,90852.2,1.02589,0.03
90,1.41519,1446.39,1.02627,0.03
91,1.4155,3413.23,1.02666,0.03
92,1.4144,4375.53,1.02704,0.03
93,1.41226,1354.34,1.02743,0.03
94,1.41166,1251.2,1.02781,0.03
95,1.4113,3300.15,1.0282,0.03
96,1.41035,6818.98,1.02858,0.03
97,1.40663,1633.65,1.02897,0.03
98,1.40493,3055.67,1.02936,0.03
99,1.40351,7631.67,1.02975,0.03
100,1.40295,1547.76,1.03014,0.03
101,1.40311,7127.29,1.03053,0.03
102,1.40103,1007.81,1.03092,0.03
103,1.40099,5135.18,1.03131,0.03
104,1.40066,1866.88,1.0317,0.03
105,1.40066,5025.76,1.03209,0.03
106,1.39838,1358.96,1.03249,0.03
107,1.39671,1444.58,1.03288,0.03
108,1.39734,2618.03,1.03328,0.03
109,1.39828,90853.6,1.03367,0.03
110,1.39615,1127.91,1.03407,0.03
111,1.39412,5013.53,1.03446,0.03
112,1.39299,1097.65,1.03486,0.03
113,1.39236,2529.51,1.03526,0.03
114,1.39283,6376.13,1.03566,0.03
115,1.39439,2710.81,1.03606,0.03
116,1.39453,5724.95,1.03646,0.03
117,1.39372,1587.99,1.03686,0.03
118,1.39224,1096.18,1.03726,0.03
119,1.39214,6937.58,1.03766,0.03
120,1.3926,3092.48,1.03806,0.03
121,1.39319,25115.2,1.03846,0.03
