step,energy,beta,lambda,delta
0,2.32296,166.411,1,0.25
1,2.23901,297.023,0.977783,0.25
2,2.19558,176.342,0.968487,0.25
3,2.14995,234.207,0.965539,0.25
4,2.13148,216.627,0.967875,0.25
5,2.08788,447.975,0.973723,0.25
6,2.05228,536.756,0.981082,0.25
7,2.03765,143.811,0.989389,0.25
8,1.99408,130.309,0.999912,0.25
9,2.0065,946.363,1.01129,0.25
10,1.9829,140.067,1.02364,0.25
11,1.98003,210.331,1.03683,0.25
12,1.96876,389.649,1.0511,0.25
13,1.97206,786.774,1.06608,0.25
14,1.93936,184.921,1.08166,0.25
15,1.95934,177.174,1.09792,0.25
16,1.92796,246.476,1.11466,0.25
17,1.90265,104.86,1.13208,0.25
18,1.88594,117.707,1.15012,0.25
19,1.84125,74.1471,1.16873,0.25
20,1.8768,240.599,1.18777,0.25
21,1.83799,84.5192,1.20738,0.25
22,1.85608,796.275,1.22729,0.25
23,1.84435,266.499,1.2475,0.25
24,1.79895,80.1687,1.26831,0.25
25,1.76059,76.091,1.28919,0.25
26,1.76636,167.031,1.31062,0.25
27,1.73344,168.361,1.33242,0.25
28,1.72339,146.27,1.35459,0.25
29,1.71334,103.132,1.37751,0.25
30,1.68647,76.1879,1.40091,0.25
31,1.64762,104.265,1.42491,0.25
32,1.69163,676.223,1.4488,0.25
33,1.66827,85.0913,1.47393,0.25
34,1.63794,115.233,1.49932,0.25
35,1.63378,110.554,1.52513,0.25
36,1.59219,261.266,1.55125,0.25
37,1.56717,69.1746,1.57764,0.25
38,1.55597,219.783,1.60458,0.25
39,1.53067,232.241,1.63215,0.25
40,1.52519,379.76,1.66,0.25
41,1.50961,103.001,1.68866,0.25
42,1.4999,404.514,1.7179,0.25
43,1.48383,646.156,1.74769,0.25
44,1.46597,200.097,1.7779,0.25
45,1.45034,91.7395,1.80877,0.25
46,1.47028,953.612,1.84015,0.25
47,1.47482,663.877,1.87222,0.25
48,1.45127,98.1524,1.90478,0.25
49,1.44354,197.405,1.9384,0.25
50,1.39634,64.0553,1.97244,0.25
51,1.39424,316.905,2.0076,0.25
52,1.35917,95.6419,2.0435,0.25
53,1.37907,1078.7,2.08002,0.25
54,1.3423,113.164,2.11699,0.25
55,1.35281,382.592,2.1548,0.25
56,1.32471,61.2482,2.19267,0.25
57,1.29681,225.282,2.23132,0.25
58,1.26204,86.2189,2.27081,0.25
59,1.26567,648.963,2.3109,0.25
60,1.20116,136.416,2.3518,0.25
61,1.19763,116.026,2.39387,0.25
62,1.15876,60.9652,2.43669,0.25
63,1.1804,162.75,2.48005,0.25
64,1.17156,257.71,2.52429,0.25
65,1.13471,80.9653,2.56929,0.25
66,1.12155,2390.85,2.61528,0.25
67,1.11099,267.384,2.66217,0.25
68,1.12322,123.243,2.70992,0.25
69,1.10824,96.5645,2.75943,0.25
70,1.12981,430.968,2.80941,0.25
71,1.11806,131.314,2.86069,0.25
72,1.12087,117.127,2.91291,0.25
73,1.0883,210.501,2.96621,0.25
74,1.07155,111.128,3.02025,0.25
75,1.05245,85.709,3.07538,0.25
76,1.07084,1162.91,3.1312,0.25
77,1.07505,1518.77,3.18769,0.25
78,1.06272,201.059,3.24525,0.25
79,1.03637,410.231,3.30482,0.25
80,1.01599,109.528,3.36623,0.25
81,1.00607,140.999,3.42886,0.25
82,1.00356,119.817,3.49216,0.25
83,1.02222,197.477,3.55638,0.25
84,0.999146,163.602,3.62253,0.25
85,0.965908,104.442,3.68968,0.25
86,0.958605,205.734,3.7587,0.25
87,0.95031,147.569,3.82855,0.25
88,0.943319,201.277,3.89888,0.25
89,0.944382,646.995,3.9716,0.25
90,0.925203,945.331,4.04557,0.25
91,0.91238,153.748,4.12115,0.25
92,0.91494,214.922,4.1987,0.25
93,0.906343,341.293,4.27708,0.25
94,0.925947,1185.87,4.35661,0.25
95,0.912321,155.457,4.43692,0.25
96,0.907528,161.347,4.51942,0.25
97,0.884125,450.623,4.6037,0.25
98,0.877947,160.176,4.68924,0.25
99,0.868465,256.333,4.77675,0.25
100,0.844532,280.167,4.86614,0.25
101,0.851009,555.841,4.95595,0.25
102,0.854185,655.062,5.04634,0.25
103,0.815504,75.6994,5.1395,0.25
104,0.823925,402.405,5.23521,0.25
105,0.817833,1843.55,5.33269,0.25
106,0.817015,456.796,5.43236,0.25
107,0.784605,93.5568,5.53521,0.25
108,0.753498,152.176,5.64055,0.25
109,0.750517,186.923,5.74742,0.25
110,0.752426,315.871,5.85586,0.25
111,0.743912,222.841,5.96607,0.25
112,0.731764,149.029,6.07955,0.25
113,0.720587,138.369,6.19607,0.25
114,0.711451,323.319,6.31361,0.25
115,0.681437,94.1116,6.4334,0.25
116,0.674522,262.431,6.55614,0.25
117,0.660007,229.675,6.68172,0.25
118,0.659706,42754,6.80889,0.25
119,0.669046,315.425,6.93919,0.25
120,0.650314,151.674,7.07201,0.25
121,0.640871,491.962,7.20824,0.25
122,0.642857,349.772,7.34573,0.25
123,0.62849,123.975,7.48787,0.25
124,0.606739,578.575,7.63393,0.25
125,0.605122,233.822,7.78347,0.25
126,0.593523,220.58,7.93552,0.25
127,0.580513,271.783,8.08793,0.25
128,0.589495,419.148,8.24327,0.25
129,0.583744,229.066,8.40304,0.25
130,0.583347,270.3,8.56457,0.25
