step,energy,beta,lambda,delta
0,3.13277,78.6199,1,0.7
1,2.18902,284.024,0.883122,0.7
2,1.85652,7.41299,0.841814,0.7
3,1.3565,66.2732,0.818626,0.7
4,1.27205,6.18309,0.836516,0.7
5,1.18279,5.40666,0.861886,0.7
6,1.10501,5.25366,0.91066,0.7
7,0.838614,4.56281,0.982307,0.7
8,1.28687,46.9417,1.06348,0.7
9,1.6233,15.5147,1.13504,0.7
10,1.4635,114.666,1.23629,0.7
11,1.28052,9.54617,1.35161,0.7
12,1.21606,8.02033,1.48672,0.7
13,1.06698,8.765,1.63166,0.7
14,0.70665,7.83097,1.80291,0.7
15,1.22167,609.746,1.98986,0.7
16,1.03777,11.8953,2.20475,0.7
17,0.810417,11.129,2.44613,0.7
18,0.70306,10.3928,2.72468,0.7
19,1.06192,28.1568,3.02686,0.7
20,1.01495,18.9373,3.35559,0.7
21,0.678795,74.8985,3.73501,0.7
22,0.708685,35.2044,4.15873,0.7
23,0.502752,13.7862,4.64554,0.7
24,0.624468,32.0278,5.17651,0.7
25,0.378712,7.97553,5.79554,0.7
26,0.284582,12.8818,6.50717,0.7
27,0.477245,18.5467,7.26945,0.7
28,0.501352,20.555,8.12861,0.7
29,0.424969,25.4745,9.10298,0.7
30,0.352562,25.5655,10.1883,0.7
31,0.247747,24.31,11.4376,0.7
32,0.223289,30.6347,12.8539,0.7
33,0.166815,20.9392,14.4627,0.7
34,0.188402,27.3763,16.2655,0.7
35,0.192987,44.7411,18.3204,0.7
36,0.202444,31.7702,20.581,0.7
37,0.213291,76.1646,23.1191,0.7
38,0.224228,48.1105,25.9898,0.7
39,0.218021,137.949,29.2344,0.7
40,0.175797,415.474,32.875,0.7
41,0.144722,71.4564,36.9636,0.7
42,0.152929,127.614,41.5992,0.7
43,0.108139,48.6839,46.901,0.7
44,0.10474,132.645,52.8809,0.7
45,0.0863972,157.321,59.651,0.7
46,0.0879116,58.4221,67.2801,0.7
47,0.0977879,137.863,75.8558,0.7
48,0.0733261,61.4559,85.6157,0.7
49,0.0699291,248.152,96.6658,0.7
50,0.0564957,88.767,109.183,0.7
51,0.0692368,157.057,123.237,0.7
52,0.0547352,123.695,139.218,0.7
53,0.0478611,93.9276,157.287,0.7
54,0.0634594,267.826,177.642,0.7
55,0.0684471,491.639,200.574,0.7
56,0.0526276,288.609,226.671,0.7
57,0.0535202,308.855,255.974,0.7
58,0.0582714,33037.2,288.881,0.7
59,0.0385742,317.148,326.356,0.7
60,0.0293484,141.507,369.014,0.7
61,0.0313931,252.536,417.028,0.7
62,0.0357285,846.195,471.204,0.7
63,0.0391312,1297.58,532.434,0.7
64,0.0358181,7040.77,601.723,0.7
65,0.0316734,1290.72,680.049,0.7
66,0.0279922,1184.89,768.59,0.7
67,0.0272636,3208.68,869.116,0.7
68,0.0210075,445.483,982.75,0.7
69,0.0176258,371.754,1111.66,0.7
70,0.0190544,1375.5,1257.56,0.7
71,0.019701,5375.85,1422.24,0.7
72,0.0210934,2081.03,1608.24,0.7
73,0.0134068,1785.91,1819.49,0.7
74,0.0148792,1056.94,2058.06,0.7
75,0.0162468,4448.66,2328.05,0.7
76,0.0170193,3897.79,2633.45,0.7
77,0.010643,581.017,2979.92,0.7
78,0.0112572,80757.5,3371.91,0.7
79,0.0102692,3740.79,3815.47,0.7
80,0.00935173,18170.4,4317.54,0.7
