step,energy,beta,lambda,delta
0,2.42602,37.611,1,0.15
1,2.40314,84.3703,0.997126,0.15
2,2.3852,526.706,0.995934,0.15
3,2.38271,257.992,0.995546,0.15
4,2.36557,165.092,0.995762,0.15
5,2.35651,609.785,0.996351,0.15
6,2.38189,4269.48,0.997074,0.15
7,2.37913,151.199,0.997976,0.15
8,2.35768,213.231,0.99901,0.15
9,2.32922,69.5166,1.00017,0.15
10,2.31247,131.684,1.00143,0.15
11,2.28641,148.928,1.00278,0.15
12,2.27745,83.1407,1.00423,0.15
13,2.26238,102.355,1.00577,0.15
14,2.23059,59.9551,1.00737,0.15
15,2.22151,113.613,1.00906,0.15
16,2.20646,54.3252,1.01083,0.15
17,2.20406,230.368,1.01268,0.15
18,2.21663,83.5302,1.01456,0.15
19,2.25443,5957.52,1.01649,0.15
20,2.28082,924.218,1.01846,0.15
21,2.29522,216.5,1.02046,0.15
22,2.28246,80.383,1.02249,0.15
23,2.2583,77.4318,1.02456,0.15
24,2.2308,96.8724,1.02667,0.15
25,2.19166,46.4207,1.02882,0.15
26,2.21818,152.379,1.031,0.15
27,2.21677,108.721,1.03321,0.15
28,2.22952,227.063,1.03547,0.15
29,2.22456,51.9308,1.03775,0.15
30,2.23585,615.237,1.04006,0.15
31,2.25522,202.542,1.04238,0.15
32,2.23245,480.391,1.04472,0.15
33,2.22325,93.8891,1.04708,0.15
34,2.23801,136.366,1.04945,0.15
35,2.18162,37.043,1.05184,0.15
36,2.175,991.03,1.05424,0.15
37,2.16623,83.768,1.05666,0.15
38,2.16865,66.0647,1.05911,0.15
39,2.1538,69.3936,1.06159,0.15
40,2.13046,54.0092,1.06408,0.15
41,2.11589,56.1488,1.06658,0.15
42,2.14046,3132.83,1.0691,0.15
43,2.17719,1109.15,1.07164,0.15
44,2.12172,39.9277,1.0742,0.15
45,2.14296,202.856,1.07677,0.15
46,2.13881,375.019,1.07937,0.15
47,2.16898,2375.22,1.08198,0.15
48,2.15688,65.5642,1.0846,0.15
49,2.14907,50.5107,1.08725,0.15
50,2.16982,1803.52,1.08992,0.15
51,2.14752,1590.41,1.0926,0.15
