step,energy,beta,lambda,delta
0,2.48724,145.618,1,0.15
1,2.4735,311.268,0.997126,0.15
2,2.47565,371.667,0.99612,0.15
3,2.45229,314.637,0.99581,0.15
4,2.42801,199.549,0.99594,0.15
5,2.41759,576.191,0.996283,0.15
6,2.40264,218.108,0.996834,0.15
7,2.40338,364.239,0.99759,0.15
8,2.38649,103.75,0.998523,0.15
9,2.36968,189.552,0.999645,0.15
10,2.34118,1266.23,1.00089,0.15
11,2.27882,51.9707,1.00227,0.15
12,2.23893,123.843,1.00375,0.15
13,2.22374,147.874,1.00528,0.15
14,2.20954,60.147,1.00693,0.15
15,2.21826,258.764,1.00863,0.15
16,2.21531,102.574,1.0104,0.15
17,2.24757,104.537,1.01218,0.15
18,2.26915,240.72,1.01403,0.15
19,2.24785,109.85,1.01591,0.15
20,2.24599,81.2009,1.01784,0.15
21,2.21302,67.0771,1.01983,0.15
22,2.2208,166.04,1.02185,0.15
23,2.24865,277.662,1.02391,0.15
24,2.27376,230.147,1.02601,0.15
25,2.28374,660.19,1.02814,0.15
26,2.27695,116.269,1.03032,0.15
27,2.2753,107.569,1.03254,0.15
28,2.27273,1659.4,1.03479,0.15
29,2.26419,68.1047,1.03707,0.15
30,2.26429,920.23,1.03937,0.15
31,2.26283,1706.48,1.04169,0.15
32,2.23728,177.347,1.04404,0.15
33,2.22707,187.308,1.0464,0.15
34,2.2485,404.752,1.04878,0.15
35,2.21347,67.5725,1.05118,0.15
36,2.22344,116.135,1.05359,0.15
37,2.20486,77.7755,1.05603,0.15
38,2.19006,297.575,1.05848,0.15
39,2.23408,509.474,1.06094,0.15
40,2.19589,67.8228,1.06343,0.15
41,2.2201,168.908,1.06596,0.15
42,2.21846,90.5114,1.06849,0.15
43,2.23335,181.442,1.07104,0.15
44,2.2451,129.691,1.07361,0.15
45,2.2695,369.566,1.07619,0.15
46,2.2775,137.867,1.07879,0.15
47,2.28276,1151.54,1.0814,0.15
48,2.2797,87.2123,1.08402,0.15
49,2.31069,691.734,1.08666,0.15
50,2.27207,70.0812,1.08931,0.15
51,2.26573,117.259,1.09198,0.15
52,2.27373,797.047,1.09467,0.15
53,2.27773,134.969,1.09736,0.15
54,2.27692,149.484,1.10008,0.15
55,2.24132,52.9831,1.1028,0.15
56,2.2117,41.1923,1.10553,0.15
57,2.23657,132.941,1.10827,0.15
58,2.24574,79.4248,1.11102,0.15
59,2.25179,118.802,1.11379,0.15
60,2.25411,145.164,1.11658,0.15
61,2.25015,278.654,1.11937,0.15
62,2.24386,113.93,1.12219,0.15
63,2.23388,73.5166,1.12502,0.15
64,2.22231,57.8567,1.12787,0.15
65,2.22294,93.7733,1.13072,0.15
66,2.23864,1538.2,1.13358,0.15
67,2.23343,103.143,1.13645,0.15
68,2.24577,1077.55,1.13934,0.15
69,2.26966,136.02,1.14224,0.15
70,2.27315,284.031,1.14515,0.15
71,2.25248,167.709,1.14807,0.15
72,2.25449,150.187,1.151,0.15
73,2.26719,313.79,1.15394,0.15
74,2.26408,69.7904,1.15689,0.15
75,2.27999,1436.4,1.15985,0.15
76,2.26704,146.98,1.16282,0.15
77,2.27597,1122.09,1.16581,0.15
78,2.30266,1793.52,1.16882,0.15
79,2.30968,3174.9,1.17184,0.15
