step,energy,beta,lambda,delta
0,1.53492,1878.08,1,0.03
1,1.53267,2761.13,0.99954,0.03
2,1.53003,5008.19,0.999357,0.03
3,1.52939,6704.45,0.999296,0.03
4,1.52744,4391.36,0.999306,0.03
5,1.52646,5029.82,0.999358,0.03
6,1.52479,1645.34,0.999446,0.03
7,1.52259,1940.65,0.999565,0.03
8,1.51957,1321.69,0.999703,0.03
9,1.51729,3930.51,0.99986,0.03
10,1.51629,1812.61,1.00004,0.03
11,1.51443,3625.57,1.00023,0.03
12,1.51176,2425.01,1.00042,0.03
13,1.51135,9770.45,1.00063,0.03
14,1.5098,4277.36,1.00085,0.03
15,1.50925,3372.93,1.00107,0.03
16,1.50699,5957.55,1.00131,0.03
17,1.50587,3794.21,1.00155,0.03
18,1.50354,1666.53,1.0018,0.03
19,1.50179,3025.06,1.00206,0.03
20,1.4992,1731.08,1.00232,0.03
21,1.49804,2500.89,1.00259,0.03
22,1.4963,1235.27,1.00286,0.03
23,1.49536,8626.95,1.00314,0.03
24,1.49397,1950.98,1.00342,0.03
25,1.49265,8091.63,1.0037,0.03
26,1.49053,1664.39,1.00399,0.03
27,1.48787,1297.75,1.00428,0.03
28,1.48655,2182.07,1.00457,0.03
29,1.48366,1040.34,1.00487,0.03
30,1.4827,4814.27,1.00517,0.03
31,1.48121,2296.45,1.00548,0.03
32,1.48031,3062.56,1.00578,0.03
33,1.47863,4152.03,1.00609,0.03
34,1.47658,1044.66,1.0064,0.03
35,1.4752,8742.29,1.00672,0.03
36,1.47425,33037.2,1.00703,0.03
37,1.47149,6799.19,1.00735,0.03
38,1.46983,2673.06,1.00768,0.03
39,1.46871,12985.5,1.008,0.03
40,1.46894,4355.03,1.00833,0.03
41,1.46874,25989,1.00865,0.03
42,1.46774,90856.2,1.00898,0.03
43,1.46729,3078.53,1.00931,0.03
44,1.46721,2344.88,1.00965,0.03
45,1.46438,4407.25,1.00998,0.03
46,1.46384,181704,1.01032,0.03
47,1.4614,2168.85,1.01065,0.03
48,1.45968,1660.09,1.01099,0.03
49,1.45868,2130.77,1.01133,0.03
50,1.45776,5619.5,1.01167,0.03
51,1.45696,2939.38,1.01201,0.03
52,1.45765,7220.43,1.01236,0.03
53,1.45815,5087.48,1.0127,0.03
54,1.45583,1320.9,1.01305,0.03
55,1.45458,36344.8,1.0134,0.03
56,1.4511,12531.3,1.01375,0.03
57,1.45036,91150.6,1.0141,0.03
58,1.44948,10101.9,1.01445,0.03
59,1.4486,1308.97,1.01481,0.03
60,1.44637,7857.57,1.01516,0.03
61,1.44497,1818.29,1.01551,0.03
62,1.44469,3738.4,1.01587,0.03
63,1.44526,4300.66,1.01623,0.03
64,1.44327,1650.72,1.01659,0.03
65,1.44132,1880.61,1.01694,0.03
66,1.44029,6115.96,1.0173,0.03
67,1.4376,2276.54,1.01766,0.03
68,1.4356,3000.21,1.01802,0.03
69,1.43513,60568.1,1.01839,0.03
70,1.43301,1117.24,1.01875,0.03
71,1.43202,1587.38,1.01911,0.03
72,1.42966,1685.11,1.01948,0.03
73,1.43022,9307.78,1.01984,0.03
74,1.42974,17215.3,1.02021,0.03
75,1.42831,4330.85,1.02057,0.03
76,1.42775,45426.1,1.02094,0.03
77,1.42693,9230.31,1.02131,0.03
78,1.42616,6074.96,1.02168,0.03
79,1.42238,867.2,1.02205,0.03
80,1.41981,3140.64,1.02243,0.03
81,1.41952,3334.39,1.0228,0.03
82,1.41816,1543.67,1.02317,0.03
83,1.418,10100,1.02354,0.03
84,1.41829,3064.94,1.02392,0.03
85,1.41578,720.455,1.0243,0.03
86,1.41344,1223.49,1.02467,0.03
87,1.41227,1417.7,1.02505,0.03
88,1.41145,14833.1,1.02543,0.03
89,1.41043,3101.57,1.02581,0.03
90,1.40998,14008,1.02619,0.03
91,1.40883,993.032,1.02657,0.03
92,1.40897,4017.8,1.02695,0.03
93,1.40587,1775.97,1.02733,0.03
94,1.4042,1176.41,1.02771,0.03
95,1.40402,12531.4,1.0281,0.03
96,1.40357,8075.79,1.02848,0.03
97,1.40131,712.287,1.02887,0.03
98,1.40122,3791.9,1.02925,0.03
99,1.40083,10237,1.02964,0.03
100,1.40016,2496.51,1.03003,0.03
101,1.39867,29331.4,1.03042,0.03
102,1.39812,2630.95,1.0308,0.03
103,1.39726,4382.28,1.03119,0.03
104,1.39629,2533.74,1.03158,0.03
105,1.39484,896.571,1.03197,0.03
