step,energy,beta,lambda,delta
0,1.53537,597.728,1,0.03
1,1.53353,10383.1,0.99954,0.03
2,1.53144,2997.85,0.999343,0.03
3,1.53034,3903.91,0.999274,0.03
4,1.52879,8263.54,0.999277,0.03
5,1.52759,5846.53,0.999327,0.03
6,1.52551,2087.27,0.999416,0.03
7,1.52446,4858.92,0.999526,0.03
8,1.52171,1521.42,0.999661,0.03
9,1.52118,2664.38,0.999818,0.03
10,1.5188,1146.72,0.999991,0.03
11,1.51761,3350.12,1.00018,0.03
12,1.51599,14833,1.00038,0.03
13,1.5142,7240.5,1.0006,0.03
14,1.51306,6556,1.00083,0.03
15,1.51034,1319.29,1.00107,0.03
16,1.50854,36340.9,1.00131,0.03
17,1.507,14970.7,1.00156,0.03
18,1.50598,3540.75,1.00182,0.03
19,1.50515,3097.16,1.00208,0.03
20,1.50317,2494.42,1.00235,0.03
21,1.50277,5256.79,1.00263,0.03
22,1.50262,2153.56,1.00291,0.03
23,1.50092,2491.5,1.0032,0.03
24,1.49989,3129.73,1.00349,0.03
25,1.49759,1115.87,1.00378,0.03
26,1.49576,3049.66,1.00408,0.03
27,1.49476,2182.22,1.00438,0.03
28,1.4922,2852.93,1.00468,0.03
29,1.49029,5191.47,1.00499,0.03
30,1.48911,4048.91,1.0053,0.03
31,1.48881,20210.9,1.00561,0.03
32,1.4862,1860.54,1.00593,0.03
33,1.48482,4464.92,1.00624,0.03
34,1.48254,1466.55,1.00656,0.03
35,1.4817,15306.7,1.00688,0.03
36,1.48002,4961.47,1.0072,0.03
37,1.47785,1322.76,1.00752,0.03
38,1.4775,2476.08,1.00784,0.03
39,1.47679,26919.2,1.00817,0.03
40,1.47671,7667.52,1.00849,0.03
41,1.47547,15467.3,1.00882,0.03
42,1.47474,2802.87,1.00915,0.03
43,1.47287,2098.31,1.00948,0.03
44,1.47172,42754,1.00981,0.03
45,1.47039,1893.16,1.01014,0.03
46,1.47146,8353.33,1.01048,0.03
47,1.47124,20766.2,1.01082,0.03
48,1.47047,1564.04,1.01116,0.03
49,1.46969,5328.76,1.0115,0.03
50,1.46835,4849.66,1.01184,0.03
51,1.4666,8606.43,1.01219,0.03
52,1.46767,7602.75,1.01253,0.03
53,1.46649,2130.52,1.01288,0.03
54,1.46304,1032.71,1.01323,0.03
55,1.4597,905.673,1.01358,0.03
56,1.45932,12618.6,1.01393,0.03
57,1.45872,2075.57,1.01428,0.03
58,1.45633,2861.9,1.01464,0.03
59,1.45609,3109.36,1.01499,0.03
60,1.45623,4257.36,1.01535,0.03
61,1.45484,3114.11,1.01571,0.03
62,1.454,29072.7,1.01607,0.03
63,1.45203,1785.61,1.01643,0.03
64,1.45115,2930.95,1.01679,0.03
65,1.45025,2653.95,1.01715,0.03
66,1.44925,2017.49,1.01752,0.03
67,1.44875,2010.85,1.01788,0.03
68,1.44786,1927.57,1.01825,0.03
69,1.44716,6297.17,1.01861,0.03
70,1.44477,4719.99,1.01898,0.03
71,1.4463,13136.9,1.01935,0.03
72,1.44324,1311.27,1.01972,0.03
73,1.4424,3692.26,1.02009,0.03
74,1.44067,3156.39,1.02046,0.03
75,1.43964,3751.1,1.02083,0.03
76,1.43794,6056.95,1.0212,0.03
77,1.43776,3478.89,1.02157,0.03
78,1.43794,3445.18,1.02194,0.03
79,1.43727,1519.66,1.02232,0.03
80,1.43463,906.375,1.02269,0.03
81,1.43343,23870,1.02307,0.03
82,1.43208,1903.74,1.02345,0.03
83,1.43121,3983.27,1.02383,0.03
84,1.42953,2412.06,1.02421,0.03
85,1.4285,6023.37,1.02459,0.03
86,1.42697,2162.97,1.02497,0.03
87,1.42648,5540.58,1.02535,0.03
88,1.42653,2672.04,1.02573,0.03
89,1.42402,844.888,1.02611,0.03
90,1.42335,1158.28,1.02649,0.03
91,1.42127,1429.74,1.02688,0.03
92,1.42043,5871.59,1.02726,0.03
93,1.42156,5421.68,1.02764,0.03
94,1.41937,817.603,1.02803,0.03
95,1.41911,3400.08,1.02842,0.03
96,1.41747,2113.7,1.0288,0.03
97,1.41584,1250.71,1.02919,0.03
98,1.4161,4731.23,1.02958,0.03
99,1.41588,4570.14,1.02996,0.03
100,1.41481,1705.48,1.03035,0.03
101,1.41505,5667.37,1.03074,0.03
102,1.41405,5814.54,1.03113,0.03
103,1.41385,7903.98,1.03153,0.03
104,1.41103,1079.7,1.03192,0.03
105,1.41126,1881.34,1.03231,0.03
106,1.41231,2421.02,1.0327,0.03
107,1.41129,1021.89,1.0331,0.03
108,1.40945,2014.7,1.03349,0.03
109,1.40702,1031.34,1.03388,0.03
110,1.40499,2367.11,1.03428,0.03
111,1.40465,1838.74,1.03468,0.03
112,1.40531,2741.24,1.03507,0.03
113,1.40319,2638.03,1.03547,0.03
114,1.40312,2850.41,1.03587,0.03
