step,energy,beta,lambda,delta
0,3.92783,70.6408,1,0.5
1,3.69911,66.9928,0.963829,0.5
2,3.52144,17.4622,0.949295,0.5
3,3.57325,208.36,0.950265,0.5
4,3.49749,18.3605,0.952516,0.5
5,3.27405,15.2405,0.957948,0.5
6,3.01725,8.37735,0.968369,0.5
7,2.27703,3.73896,0.978361,0.5
8,2.80553,392.45,0.988721,0.5
9,1.86455,6.79901,1.00504,0.5
10,2.25171,16.2463,1.02499,0.5
11,1.90525,6.81051,1.04768,0.5
12,2.14864,114.496,1.07072,0.5
13,2.03241,7.54446,1.09499,0.5
14,2.43265,8.12772,1.12093,0.5
15,1.89444,36.0183,1.14807,0.5
16,1.6076,10.3458,1.17766,0.5
17,1.95056,6.03797,1.20765,0.5
18,1.90846,12.3601,1.23892,0.5
19,2.03909,24.3122,1.27276,0.5
20,2.06326,6.27466,1.30929,0.5
21,1.53968,3.72292,1.34606,0.5
22,1.58633,116.828,1.38525,0.5
23,1.05215,2.29202,1.42559,0.5
24,1.10438,4.56071,1.46738,0.5
25,1.88856,9.01063,1.51205,0.5
26,1.82558,43.1197,1.55857,0.5
27,1.38436,15.3892,1.60644,0.5
28,1.81489,10.8446,1.65525,0.5
29,1.31344,256.826,1.70616,0.5
30,1.3417,8.24292,1.7591,0.5
31,1.58629,7.30967,1.81406,0.5
32,1.48975,11.071,1.87115,0.5
33,1.38546,12.6264,1.93099,0.5
34,1.42166,11.2105,1.99203,0.5
35,0.814762,3.217,2.05448,0.5
36,1.2812,6.27936,2.11808,0.5
37,1.22206,12.3759,2.185,0.5
38,1.49773,24.7776,2.25474,0.5
39,1.70033,94.2572,2.32637,0.5
40,1.50233,33.8417,2.40232,0.5
41,1.60304,28.6472,2.4807,0.5
42,1.72577,18.8634,2.56206,0.5
43,1.54403,22.7778,2.64665,0.5
44,1.01976,3.16644,2.733,0.5
45,1.53824,72.0762,2.82119,0.5
46,1.94906,61.4728,2.91172,0.5
47,1.55119,6.38578,3.00579,0.5
48,1.33855,14.0514,3.10385,0.5
49,1.06476,4.60294,3.2057,0.5
50,1.0061,9.65659,3.31214,0.5
51,0.698898,3.60987,3.42246,0.5
52,1.1464,15.69,3.53693,0.5
53,1.20918,7.8429,3.65528,0.5
54,1.45105,77.5893,3.77771,0.5
55,1.20701,7.08673,3.90561,0.5
56,0.822765,6.33099,4.03714,0.5
57,0.657804,6.12803,4.17442,0.5
58,0.557684,19.3038,4.31633,0.5
59,0.53965,5.73252,4.46232,0.5
60,0.871847,120.857,4.61361,0.5
61,0.679403,3.26324,4.77094,0.5
62,0.949261,34.9547,4.93329,0.5
63,1.10131,34.9909,5.10206,0.5
64,1.00885,9.05518,5.27598,0.5
65,0.981421,5.57543,5.45631,0.5
66,0.772861,4.9389,5.64184,0.5
67,0.724367,13.3569,5.83406,0.5
68,0.922211,26.8685,6.03242,0.5
69,0.842266,51.7529,6.2398,0.5
70,0.910788,19.109,6.45414,0.5
71,0.604849,11.0692,6.67572,0.5
72,0.662952,7.747,6.90523,0.5
73,0.607752,8.56797,7.14267,0.5
74,0.64271,29.9414,7.38822,0.5
75,0.594429,436.003,7.64288,0.5
76,0.717852,23.0897,7.90783,0.5
77,0.891314,17.3678,8.18178,0.5
78,0.66754,38.0532,8.46583,0.5
79,0.785425,18.8349,8.75972,0.5
80,0.649895,6.20381,9.06545,0.5
81,0.683584,19.0492,9.38115,0.5
82,0.358564,9.82114,9.71016,0.5
83,0.370039,191.47,10.0508,0.5
84,0.430861,10.618,10.4038,0.5
85,0.606594,33.8692,10.7679,0.5
86,0.500023,10.0464,11.1469,0.5
87,0.494568,32.8773,11.5395,0.5
88,0.362659,12.605,11.9451,0.5
89,0.530706,133.803,12.3642,0.5
90,0.42392,11.8696,12.7981,0.5
91,0.40674,8.30774,13.2483,0.5
92,0.297161,16.6392,13.7155,0.5
93,0.476694,79.142,14.1993,0.5
94,0.340055,15.7853,14.6997,0.5
95,0.495266,22.9855,15.2192,0.5
96,0.531736,62.9563,15.7536,0.5
97,0.542475,54.6418,16.3068,0.5
98,0.333809,11.0708,16.8816,0.5
99,0.378,34.8269,17.478,0.5
100,0.361782,216.96,18.0953,0.5
101,0.338846,11.3834,18.7354,0.5
102,0.313065,17.1924,19.4007,0.5
103,0.327024,12.6402,20.0887,0.5
104,0.196003,9.91906,20.8017,0.5
105,0.242748,15.9383,21.5405,0.5
106,0.39469,119.404,22.3051,0.5
107,0.471893,214.153,23.0991,0.5
108,0.382723,21.9367,23.9209,0.5
109,0.278305,20.4394,24.7734,0.5
110,0.402065,230.907,25.6589,0.5
111,0.460022,18.7415,26.5755,0.5
112,0.390377,36.3092,27.5242,0.5
113,0.376696,24.5402,28.5053,0.5
114,0.444988,47.2249,29.5239,0.5
115,0.524778,886.375,30.5778,0.5
116,0.479319,33.4844,31.6738,0.5
117,0.312138,56.4084,32.8073,0.5
118,0.279022,65.1231,33.9802,0.5
119,0.261909,37.525,35.1943,0.5
120,0.257435,171.07,36.4529,0.5
121,0.257366,24.8459,37.7546,0.5
122,0.215694,66.2769,39.1076,0.5
123,0.192921,22.093,40.5094,0.5
124,0.201069,80.9956,41.9596,0.5
125,0.210747,96.4907,43.4634,0.5
126,0.20796,52.5517,45.0201,0.5
127,0.305769,42.6108,46.6325,0.5
128,0.291018,54.3619,48.307,0.5
129,0.178967,104.403,50.046,0.5
130,0.160234,39.54,51.8465,0.5
131,0.241274,61.5882,53.7112,0.5
132,0.128077,27.0322,55.6426,0.5
133,0.0971661,27.9147,57.646,0.5
134,0.12118,36.3393,59.7209,0.5
135,0.14065,26.9255,61.8705,0.5
136,0.174435,2650.14,64.0974,0.5
137,0.165163,61.9408,66.4137,0.5
138,0.195938,145.584,68.8111,0.5
139,0.137293,37.0261,71.2953,0.5
140,0.11204,48.5909,73.8723,0.5
141,0.159731,68.1632,76.5366,0.5
142,0.101954,31.5879,79.305,0.5
143,0.176697,222.882,82.1744,0.5
144,0.11879,74.1017,85.1498,0.5
145,0.117083,67.4831,88.2351,0.5
146,0.128515,79.4324,91.4352,0.5
147,0.18228,182.165,94.7537,0.5
148,0.172003,59.4252,98.1913,0.5
149,0.184515,31.0319,101.757,0.5
150,0.115816,215.541,105.453,0.5
151,0.126278,104.124,109.285,0.5
152,0.117022,54.5876,113.256,0.5
153,0.144199,124.625,117.372,0.5
154,0.168867,92.4366,121.64,0.5
155,0.114412,33.0986,126.06,0.5
156,0.108477,77.2161,130.64,0.5
157,0.120728,157.398,135.387,0.5
158,0.130388,110.416,140.304,0.5
159,0.136175,203.568,145.408,0.5
160,0.108112,38.8207,150.696,0.5
161,0.11352,129.81,156.181,0.5
162,0.124319,222.336,161.858,0.5
163,0.104855,89.4955,167.74,0.5
164,0.0572624,89.3186,173.844,0.5
165,0.0664597,141.786,180.176,0.5
166,0.08008,151.276,186.737,0.5
167,0.0634918,75.2593,193.536,0.5
168,0.0848026,1533.96,200.585,0.5
169,0.111727,439.436,207.886,0.5
170,0.088253,58.9396,215.463,0.5
171,0.0777721,828.754,223.319,0.5
172,0.0896072,2828.08,231.459,0.5
173,0.0961647,138.87,239.897,0.5
174,0.0942707,63.8011,248.643,0.5
175,0.0768051,162.284,257.715,0.5
176,0.0947933,86.764,267.118,0.5
177,0.0901737,338.211,276.868,0.5
178,0.0816441,283.906,286.981,0.5
179,0.077486,219.789,297.465,0.5
180,0.0614433,174.128,308.328,0.5
181,0.0602551,75.6422,319.594,0.5
182,0.0775433,311.824,331.284,0.5
183,0.0828133,382.894,343.401,0.5
184,0.0709076,265.004,355.974,0.5
185,0.0477505,196.417,369.003,0.5
186,0.0479584,171.833,382.504,0.5
187,0.0629673,399.248,396.516,0.5
188,0.0854626,933.372,411.046,0.5
189,0.0892544,180.336,426.115,0.5
190,0.0734329,105.903,441.732,0.5
191,0.049696,60.5601,457.937,0.5
192,0.051712,195.356,474.739,0.5
193,0.0481243,164.888,492.153,0.5
194,0.0341854,134.561,510.202,0.5
195,0.0286045,512.715,528.93,0.5
196,0.0385151,864.162,548.343,0.5
197,0.0329037,72.0693,568.466,0.5
198,0.0368462,451.157,589.342,0.5
199,0.0423508,533.002,610.991,0.5
200,0.0351486,396.334,633.429,0.5
201,0.0449314,411.36,656.701,0.5
202,0.0579376,2307.36,680.83,0.5
203,0.058754,180.612,705.847,0.5
204,0.0539551,161.455,731.772,0.5
205,0.0512028,270.533,758.667,0.5
206,0.0521469,423.33,786.561,0.5
207,0.0507717,462.785,815.477,0.5
208,0.0421505,929.561,845.46,0.5
209,0.044054,2712.95,876.544,0.5
210,0.0463982,288.846,908.789,0.5
211,0.0383739,207.072,942.216,0.5
212,0.0422897,4845.45,976.873,0.5
213,0.0206318,143.771,1012.82,0.5
214,0.0221405,748.765,1050.12,0.5
215,0.0293636,419.953,1088.8,0.5
216,0.0289936,2890.65,1128.88,0.5
217,0.0278893,364.93,1170.45,0.5
218,0.0241814,281.058,1213.57,0.5
219,0.0276451,3188.76,1258.29,0.5
220,0.0221272,652.712,1304.67,0.5
221,0.0211086,334.115,1352.77,0.5
222,0.019104,264.266,1402.64,0.5
223,0.0207214,2076.62,1454.37,0.5
224,0.0328236,688.123,1508,0.5
225,0.0396881,1371.71,1563.65,0.5
226,0.0357971,2375.22,1621.36,0.5
227,0.0400963,336.811,1681.18,0.5
228,0.0229435,205.016,1743.22,0.5
229,0.0243282,580.819,1807.57,0.5
230,0.0236149,438.219,1874.29,0.5
231,0.0219498,226.416,1943.47,0.5
232,0.0237331,494.086,2015.22,0.5
233,0.02211,500.054,2089.63,0.5
234,0.0250759,602.203,2166.81,0.5
235,0.0233994,312.335,2246.85,0.5
236,0.0179768,572.091,2329.83,0.5
237,0.019453,920.686,2415.88,0.5
238,0.0189648,275.824,2505.09,0.5
239,0.0256004,1645.72,2597.65,0.5
240,0.0242271,1326.78,2693.64,0.5
241,0.0164871,302.357,2793.19,0.5
242,0.0150204,291.335,2896.43,0.5
243,0.0128574,4275.4,3003.49,0.5
244,0.0169697,5957.52,3114.55,0.5
245,0.0196209,770.799,3229.76,0.5
246,0.0216331,920.835,3349.25,0.5
247,0.0167103,329.143,3473.18,0.5
248,0.0197067,10094.7,3601.67,0.5
249,0.0171013,2830.44,3734.92,0.5
250,0.0141773,293.54,3873.14,0.5
251,0.0113487,769.264,4016.48,0.5
252,0.0157738,1094.08,4165.15,0.5
253,0.0189514,829.979,4319.33,0.5
254,0.0166435,960.162,4479.2,0.5
255,0.0175591,1163.97,4645.03,0.5
256,0.0162106,448.412,4817.03,0.5
257,0.0183239,1671.75,4995.4,0.5
258,0.0148888,4326.29,5180.43,0.5
259,0.0128727,348.325,5372.35,0.5
260,0.0121822,4719.59,5571.44,0.5
261,0.012743,11568.1,5777.92,0.5
262,0.016901,2175.56,5992.05,0.5
263,0.0150127,2082.91,6214.1,0.5
264,0.0147438,2604.53,6444.37,0.5
265,0.0162888,2476.09,6683.25,0.5
266,0.0121403,626.616,6931.03,0.5
267,0.0121899,10383.1,7188.01,0.5
268,0.011034,1472.32,7454.52,0.5
269,0.0116558,1305,7730.91,0.5
270,0.011528,1245.89,8017.56,0.5
271,0.0113239,886.232,8314.91,0.5
272,0.0129108,3127.5,8623.32,0.5
273,0.0133915,1207.36,8943.19,0.5
274,0.0140743,1315.48,9274.93,0.5
275,0.010397,1365.57,9619.04,0.5
276,0.0125847,7065.06,9975.99,0.5
277,0.0102806,831.275,10346.2,0.5
278,0.010088,3063.88,10730.3,0.5
279,0.00889587,866.828,11128.6,0.5
