step,energy,beta,lambda,delta
0,1.53019,574.211,1,0.03
1,1.52753,1270.33,0.99954,0.03
2,1.52581,22026.5,0.999355,0.03
3,1.52313,1739.42,0.999296,0.03
4,1.52004,1147.37,0.999301,0.03
5,1.51806,2654.03,0.999351,0.03
6,1.51676,5022.26,0.999437,0.03
7,1.51431,1658.78,0.999551,0.03
8,1.51186,7900.39,0.999683,0.03
9,1.51066,66074.3,0.999831,0.03
10,1.50895,10127.7,0.999998,0.03
11,1.50577,2227.89,1.00018,0.03
12,1.50454,13215.7,1.00038,0.03
13,1.50235,6597.47,1.00058,0.03
14,1.50071,1765.92,1.00079,0.03
15,1.50028,5000.92,1.00101,0.03
16,1.49821,6370.33,1.00124,0.03
17,1.49727,1710.91,1.00147,0.03
18,1.49637,4693.66,1.00171,0.03
19,1.49395,4227.82,1.00197,0.03
20,1.49319,6088.68,1.00222,0.03
21,1.493,5933.23,1.00249,0.03
22,1.49158,7461.78,1.00276,0.03
23,1.48939,7274.79,1.00303,0.03
24,1.48859,14730.9,1.00331,0.03
25,1.48673,1743.97,1.00359,0.03
26,1.48514,11363.6,1.00387,0.03
27,1.48262,1735.31,1.00417,0.03
28,1.48129,3904.38,1.00446,0.03
29,1.47956,8567.16,1.00476,0.03
30,1.47775,1550.63,1.00506,0.03
31,1.47702,2176.44,1.00536,0.03
32,1.47586,5049.66,1.00567,0.03
33,1.47323,1150.7,1.00597,0.03
34,1.47134,1330.23,1.00628,0.03
35,1.46933,2408.37,1.0066,0.03
36,1.46864,2629.89,1.00691,0.03
37,1.4664,4997.74,1.00723,0.03
38,1.46583,13544.2,1.00756,0.03
39,1.46533,6680.72,1.00788,0.03
40,1.4628,1785.18,1.00821,0.03
41,1.46153,2650.31,1.00854,0.03
42,1.46087,2647.64,1.00886,0.03
43,1.4591,2056.28,1.0092,0.03
44,1.45799,1596.04,1.00953,0.03
45,1.4563,3920.78,1.00986,0.03
46,1.45531,3249.64,1.0102,0.03
47,1.45325,1159.83,1.01054,0.03
48,1.452,4002.07,1.01087,0.03
49,1.45088,2486.78,1.01121,0.03
50,1.45012,3444.3,1.01156,0.03
51,1.4486,1439.16,1.0119,0.03
52,1.44846,4253.49,1.01225,0.03
53,1.44706,1562.56,1.0126,0.03
54,1.44686,2806.83,1.01294,0.03
55,1.44589,1315.52,1.0133,0.03
56,1.44407,1428.57,1.01365,0.03
57,1.44558,8300.26,1.014,0.03
58,1.44492,1454.53,1.01435,0.03
59,1.44409,2141.53,1.01471,0.03
60,1.44312,4605.84,1.01506,0.03
61,1.44322,3544.47,1.01542,0.03
62,1.4394,872.434,1.01578,0.03
63,1.43805,8570.88,1.01613,0.03
64,1.43816,4804.92,1.01649,0.03
65,1.43754,2079.45,1.01686,0.03
66,1.43465,1109.36,1.01722,0.03
67,1.43191,2473.69,1.01758,0.03
68,1.43248,17514.5,1.01795,0.03
69,1.43232,5528.79,1.01831,0.03
70,1.43146,6328.08,1.01868,0.03
71,1.43156,5769.46,1.01905,0.03
72,1.43097,7365.17,1.01942,0.03
73,1.42892,1010.71,1.01979,0.03
74,1.42677,1270.16,1.02016,0.03
75,1.42379,910.681,1.02053,0.03
76,1.42307,1056.61,1.0209,0.03
77,1.42073,1675.73,1.02127,0.03
78,1.42034,9690.9,1.02165,0.03
79,1.41872,752.483,1.02202,0.03
80,1.4182,6045.83,1.0224,0.03
81,1.41782,25064.6,1.02278,0.03
82,1.41612,3364.92,1.02315,0.03
83,1.41451,1970.94,1.02353,0.03
84,1.41376,2192.53,1.02391,0.03
85,1.41411,4756.73,1.02429,0.03
86,1.41389,3329.9,1.02467,0.03
87,1.41405,10529.2,1.02505,0.03
