step,energy,beta,lambda,delta
0,2.35803,370.737,1,0.25
1,2.24292,16902.7,0.977783,0.25
2,2.17251,161.174,0.97024,0.25
3,2.09847,138.734,0.969301,0.25
4,2.05964,173.763,0.971893,0.25
5,2.04154,337.252,0.977239,0.25
6,2.01661,960.129,0.984313,0.25
7,2.0104,94.2908,0.993594,0.25
8,1.98573,187.153,1.00443,0.25
9,1.98271,106.289,1.0163,0.25
10,1.99616,456.021,1.02921,0.25
11,1.95122,87.6729,1.04316,0.25
12,1.92603,259.486,1.05839,0.25
13,1.86565,68.1016,1.07422,0.25
14,1.8663,289.208,1.09,0.25
15,1.84579,95.7888,1.10655,0.25
16,1.83414,524.975,1.12344,0.25
17,1.83631,127.105,1.14105,0.25
18,1.81411,639.804,1.15935,0.25
19,1.80918,176.572,1.17804,0.25
20,1.81273,232.275,1.19672,0.25
21,1.80175,242.676,1.21613,0.25
22,1.78256,439.897,1.23585,0.25
23,1.77762,131.09,1.2558,0.25
24,1.75428,3303.72,1.2761,0.25
25,1.79233,513.136,1.29736,0.25
26,1.79351,5266.79,1.31877,0.25
27,1.77731,114.972,1.34107,0.25
28,1.76522,193.503,1.36397,0.25
29,1.75115,168.682,1.38699,0.25
30,1.762,245.11,1.41017,0.25
31,1.74133,134.754,1.43407,0.25
32,1.73335,132.778,1.45892,0.25
33,1.69555,81.8757,1.48425,0.25
34,1.694,224.864,1.51014,0.25
35,1.66505,74.1856,1.53657,0.25
36,1.65658,95.0076,1.56341,0.25
37,1.654,1187.61,1.59084,0.25
38,1.58381,48.0364,1.6185,0.25
39,1.57473,313.96,1.64646,0.25
40,1.55687,65.8718,1.67533,0.25
41,1.52739,103.063,1.70458,0.25
42,1.50219,93.4456,1.73438,0.25
43,1.43432,49.0265,1.76531,0.25
44,1.44309,125.364,1.79664,0.25
45,1.46711,172.216,1.82853,0.25
46,1.4596,196.251,1.86067,0.25
47,1.46422,3106.06,1.89281,0.25
48,1.40643,61.3927,1.92584,0.25
49,1.41672,838.276,1.95974,0.25
50,1.38057,70.4213,1.99452,0.25
51,1.36588,104.234,2.02997,0.25
52,1.3578,140.107,2.06618,0.25
53,1.34461,464.125,2.10324,0.25
54,1.33943,631.889,2.14024,0.25
55,1.33856,182.401,2.17791,0.25
