step,energy,beta,lambda,delta
0,3.41715,3.04776,1,0.9
1,2.70975,10.0442,0.902725,0.9
2,1.43872,3.87742,0.833592,0.9
3,1.79293,4.66441,0.811137,0.9
4,0.457489,1.50945,0.827536,0.9
5,1.02691,6.46765,0.845462,0.9
6,0.875305,3.15613,0.873284,0.9
7,0.874821,4.8807,0.898163,0.9
8,1.24979,6.6923,0.942609,0.9
9,0.947605,2.61493,0.994159,0.9
10,1.9222,164.513,1.06458,0.9
11,1.00527,3.25809,1.13736,0.9
12,0.977423,6.87533,1.21214,0.9
13,0.944262,3.38944,1.29229,0.9
14,1.04852,15.3866,1.37622,0.9
15,0.540495,5.30256,1.48233,0.9
16,1.7669,11.3059,1.61129,0.9
17,1.78958,28.8302,1.72842,0.9
18,0.958744,2.49653,1.86242,0.9
19,0.813086,7.71397,2.00387,0.9
20,1.05911,2.0687,2.16014,0.9
21,0.267267,2.76697,2.33531,0.9
22,1.89344,15.4214,2.50594,0.9
23,0.60487,2.55508,2.70771,0.9
24,0.132788,2.8333,2.93846,0.9
25,0.778614,9.66856,3.19965,0.9
26,0.622141,1293.27,3.48406,0.9
27,0.184452,4.56057,3.78908,0.9
28,0.35305,3.63726,4.11696,0.9
29,0.277309,8.7077,4.48639,0.9
30,0.301813,4.56418,4.89215,0.9
31,0.278654,17.9531,5.32983,0.9
32,0.318491,10.6897,5.82004,0.9
33,0.750643,7.32506,6.32866,0.9
34,0.453875,66.0707,6.89203,0.9
35,0.337481,41.2669,7.50384,0.9
36,0.301538,5.61192,8.19138,0.9
37,0.116348,8.90222,8.94358,0.9
38,0.290691,10.2865,9.74916,0.9
39,0.163179,16.524,10.662,0.9
40,0.364578,12.7744,11.6454,0.9
41,0.272509,10.6388,12.7092,0.9
42,0.228815,7.33677,13.8751,0.9
43,0.187365,8.05875,15.1901,0.9
44,0.178026,18.368,16.634,0.9
45,0.186804,48.1003,18.1798,0.9
46,0.0954037,13.9971,19.8929,0.9
47,0.223589,11.3034,21.7483,0.9
48,0.241163,367.451,23.7982,0.9
49,0.118853,23.0043,26.0647,0.9
50,0.109724,79.2934,28.5589,0.9
51,0.0627499,77.5129,31.2931,0.9
52,0.127235,274.543,34.3066,0.9
53,0.22303,85.6149,37.5821,0.9
54,0.178078,75.0711,41.1801,0.9
55,0.0693531,47.0326,45.1267,0.9
56,0.0835114,58.261,49.491,0.9
57,0.0633221,24.1591,54.2459,0.9
58,0.0227985,21.4197,59.4863,0.9
59,0.0564575,33.8982,65.2468,0.9
60,0.0626793,23.4486,71.5842,0.9
61,0.0719624,193.746,78.5185,0.9
62,0.0614471,55.0969,86.1236,0.9
63,0.0298233,29.8033,94.4952,0.9
64,0.0311565,69.7837,103.704,0.9
65,0.0250797,93.6445,113.81,0.9
66,0.0385513,95.2787,124.899,0.9
67,0.0381985,124.926,137.128,0.9
68,0.0581837,73.1152,150.512,0.9
69,0.0459728,97.4867,165.318,0.9
70,0.0346584,183.533,181.59,0.9
71,0.0385113,512.756,199.48,0.9
72,0.0449314,69.2661,219.079,0.9
73,0.0643578,206.476,240.725,0.9
74,0.0552635,564.68,264.462,0.9
75,0.0337849,56.21,290.562,0.9
76,0.0235882,64.1574,319.268,0.9
77,0.00524139,252.825,350.894,0.9
