step,energy,beta,lambda,delta
0,3.21857,61.7918,1,0.3
1,3.05611,22.4199,1,0.3
2,2.98712,25.8105,1,0.3
3,3.10119,119.901,1,0.3
4,3.07665,343.001,1,0.3
5,2.91267,43.3493,1,0.3
6,2.91619,57.4371,1,0.3
7,2.89972,40.8234,1,0.3
8,2.93599,34.7834,1,0.3
9,2.98677,108.262,1,0.3
10,2.96593,36.3263,1,0.3
11,3.05095,183.14,1.06908,0.3
12,3.08838,53.803,1.06908,0.3
13,3.00514,15.4196,1.06908,0.3
14,2.98064,80.3617,1.06908,0.3
15,3.01686,40.5728,1.06908,0.3
16,2.9343,221.997,1.06908,0.3
17,2.98602,56.289,1.06908,0.3
18,2.93924,36.3446,1.06908,0.3
19,2.9958,56.6532,1.06908,0.3
20,2.9256,25.4475,1.06908,0.3
21,2.8963,20.2031,1.06908,0.3
22,2.8699,17.4452,1.06908,0.3
23,2.92456,619.685,1.14293,0.3
24,2.92662,29.0876,1.14293,0.3
25,2.89604,30.2148,1.14293,0.3
26,2.88593,43.2611,1.14293,0.3
27,2.86998,904.002,1.14293,0.3
28,2.83764,32.774,1.14293,0.3
29,2.86439,43.3905,1.14293,0.3
30,2.90175,219.709,1.14293,0.3
31,2.94826,52.5647,1.14293,0.3
32,2.99931,79.6311,1.22188,0.3
33,2.97842,92.5148,1.22188,0.3
34,2.88425,22.4407,1.22188,0.3
35,2.85354,62.6998,1.22188,0.3
36,2.82559,173.052,1.22188,0.3
37,2.75291,52.3933,1.22188,0.3
38,2.63437,13.6424,1.22188,0.3
39,2.71666,41.2805,1.22188,0.3
40,2.7411,70.612,1.22188,0.3
41,2.71408,36.0424,1.22188,0.3
42,2.73024,248.285,1.22188,0.3
43,2.74729,663.584,1.22188,0.3
44,2.8563,100.594,1.30628,0.3
45,2.82902,43.0647,1.30628,0.3
46,2.76023,22.7658,1.30628,0.3
47,2.72059,29.8377,1.30628,0.3
48,2.70413,423.06,1.30628,0.3
49,2.69672,35.7063,1.30628,0.3
50,2.73243,108.197,1.30628,0.3
51,2.83702,91.0018,1.30628,0.3
52,2.72523,12.0309,1.30628,0.3
53,2.74286,17.8448,1.30628,0.3
54,2.74757,18.2758,1.30628,0.3
55,2.76672,357.51,1.39652,0.3
56,2.67467,34.7559,1.39652,0.3
57,2.66872,46.9698,1.39652,0.3
58,2.62493,35.6278,1.39652,0.3
59,2.64566,35.6607,1.39652,0.3
60,2.68101,385.171,1.39652,0.3
61,2.70155,108.613,1.39652,0.3
62,2.7207,47.0401,1.39652,0.3
63,2.63233,21.6772,1.39652,0.3
64,2.6037,26.5407,1.39652,0.3
65,2.61426,27.0421,1.49298,0.3
66,2.65428,34.3005,1.49298,0.3
67,2.63517,54.0817,1.49298,0.3
68,2.56545,13.1917,1.49298,0.3
69,2.54732,1157.35,1.49298,0.3
70,2.63118,139.507,1.49298,0.3
71,2.65044,86.3276,1.49298,0.3
72,2.67495,31.5647,1.49298,0.3
73,2.65866,33.0294,1.49298,0.3
74,2.68999,212.982,1.59612,0.3
75,2.66953,25.5344,1.59612,0.3
76,2.73341,51.0725,1.59612,0.3
77,2.6577,17.6207,1.59612,0.3
78,2.68036,594.798,1.59612,0.3
79,2.57549,17.2532,1.59612,0.3
80,2.53238,57.6217,1.59612,0.3
81,2.51211,64.9487,1.59612,0.3
82,2.55067,37.9017,1.59612,0.3
83,2.48043,42.3638,1.59612,0.3
84,2.37661,18.4445,1.59612,0.3
85,2.43234,38.1709,1.59612,0.3
86,2.32987,22.7168,1.59612,0.3
87,2.27524,15.8302,1.59612,0.3
88,2.28762,17.3872,1.70637,0.3
89,2.41411,327.838,1.70637,0.3
90,2.391,39.0972,1.70637,0.3
91,2.28606,34.6584,1.70637,0.3
92,2.32926,37.879,1.70637,0.3
93,2.30425,27.3207,1.70637,0.3
94,2.24939,14.9833,1.70637,0.3
95,2.16127,12.7984,1.70637,0.3
96,2.24739,33.6554,1.70637,0.3
97,2.23151,16.4702,1.70637,0.3
98,2.3987,144.721,1.70637,0.3
99,2.4031,35.2608,1.82424,0.3
100,2.45921,43.3105,1.82424,0.3
101,2.29936,19.5218,1.82424,0.3
102,2.28356,26.1938,1.82424,0.3
103,2.33843,43.2564,1.82424,0.3
104,2.34947,23.9645,1.82424,0.3
105,2.38909,25.0891,1.82424,0.3
106,2.40469,37.5268,1.95026,0.3
107,2.51145,40.2635,1.95026,0.3
108,2.4427,15.181,1.95026,0.3
109,2.48784,94.6705,1.95026,0.3
110,2.51227,34.4994,1.95026,0.3
111,2.39998,14.6442,1.95026,0.3
112,2.47225,54.1258,1.95026,0.3
113,2.42674,25.0342,1.95026,0.3
114,2.42316,59.0037,1.95026,0.3
115,2.30684,121.409,1.95026,0.3
116,2.30287,33.9055,1.95026,0.3
117,2.20185,108.123,1.95026,0.3
118,2.36426,100.145,2.08498,0.3
119,2.30785,56.3399,2.08498,0.3
120,2.3417,203.418,2.08498,0.3
121,2.40089,43.8484,2.08498,0.3
122,2.35627,152.405,2.08498,0.3
123,2.32439,39.4555,2.08498,0.3
124,2.24506,171.26,2.08498,0.3
125,2.25573,17.0159,2.08498,0.3
126,2.31714,17.124,2.08498,0.3
127,2.24104,20.3379,2.08498,0.3
128,2.32096,62.8202,2.229,0.3
129,2.0849,8.74177,2.229,0.3
130,2.07278,30.737,2.229,0.3
131,2.07327,16.0656,2.229,0.3
132,2.17619,458.271,2.229,0.3
133,2.23233,30.88,2.229,0.3
134,2.2398,105.539,2.229,0.3
135,2.22275,15.6004,2.229,0.3
136,2.17679,198.151,2.229,0.3
137,2.11363,136.98,2.229,0.3
138,2.12828,179.95,2.38298,0.3
139,2.0638,54.076,2.38298,0.3
140,1.94889,26.4066,2.38298,0.3
141,1.8608,17.0175,2.38298,0.3
142,1.88662,14.1323,2.38298,0.3
143,1.80806,17.9155,2.38298,0.3
144,1.91747,85.0069,2.38298,0.3
145,1.8699,13.1564,2.38298,0.3
146,1.81565,1948.57,2.38298,0.3
147,1.71736,29.7729,2.38298,0.3
148,1.41749,6.34413,2.38298,0.3
149,1.43983,15.7773,2.38298,0.3
150,1.39822,7.36008,2.38298,0.3
151,1.54,32.6697,2.38298,0.3
152,1.75856,819.411,2.54759,0.3
153,1.78795,19.6897,2.54759,0.3
154,1.89355,42.5424,2.54759,0.3
155,1.90685,33.0138,2.54759,0.3
156,1.87912,24.9789,2.54759,0.3
157,1.75087,12.4448,2.54759,0.3
158,1.76584,21.3944,2.54759,0.3
159,1.70572,26.2265,2.54759,0.3
160,1.6014,12.2699,2.54759,0.3
161,1.68661,33.8909,2.72357,0.3
162,1.57986,12.0495,2.72357,0.3
163,1.66549,25.1553,2.72357,0.3
164,1.71315,99.0004,2.72357,0.3
165,1.82342,29.0867,2.72357,0.3
166,1.75701,19.4742,2.72357,0.3
167,1.73152,17.4019,2.72357,0.3
168,1.69829,43.5302,2.72357,0.3
169,1.7695,46.7318,2.72357,0.3
170,1.66479,19.8326,2.72357,0.3
171,1.53892,8.84288,2.72357,0.3
172,1.44288,21.0654,2.72357,0.3
173,1.47301,17.664,2.91171,0.3
174,1.58298,44.7549,2.91171,0.3
175,1.61868,26.565,2.91171,0.3
176,1.71039,46.9826,2.91171,0.3
177,1.75109,49.8395,2.91171,0.3
178,1.80839,29.8673,3.11284,0.3
179,1.76574,581.919,3.11284,0.3
180,1.79149,26.2754,3.11284,0.3
181,1.69785,15.9168,3.11284,0.3
182,1.61063,31.4421,3.11284,0.3
183,1.6958,34.5369,3.11284,0.3
184,1.68426,61.7675,3.11284,0.3
185,1.60106,28.6348,3.11284,0.3
186,1.62553,222.745,3.11284,0.3
187,1.58461,22.4917,3.11284,0.3
188,1.64953,28.44,3.11284,0.3
189,1.69802,91.6245,3.32787,0.3
190,1.64813,48.4099,3.32787,0.3
191,1.77879,92.2553,3.32787,0.3
192,1.60547,26.124,3.32787,0.3
193,1.45812,22.665,3.32787,0.3
194,1.5042,141.135,3.32787,0.3
195,1.39499,13.7934,3.32787,0.3
196,1.19866,12.1768,3.32787,0.3
197,1.27176,67.6527,3.32787,0.3
198,1.42975,83.4309,3.32787,0.3
199,1.39729,24.0521,3.32787,0.3
200,1.35001,19.8172,3.32787,0.3
201,1.49334,78.4744,3.55775,0.3
202,1.44764,18.8728,3.55775,0.3
203,1.29574,9.52101,3.55775,0.3
204,1.37183,61.6047,3.55775,0.3
205,1.51601,22.0115,3.55775,0.3
206,1.29252,11.6912,3.55775,0.3
207,1.33829,50.902,3.55775,0.3
208,1.19527,10.7182,3.55775,0.3
209,1.24732,27.2285,3.55775,0.3
210,1.22181,31.0332,3.55775,0.3
211,1.1493,16.9955,3.55775,0.3
212,1.25889,225.692,3.80351,0.3
213,1.44243,131.862,3.80351,0.3
214,1.50924,41.6219,3.80351,0.3
215,1.52769,37.3511,3.80351,0.3
216,1.62482,57.7613,3.80351,0.3
217,1.66024,820.336,4.06625,0.3
218,1.68394,54.7443,4.06625,0.3
219,1.67569,29.0322,4.06625,0.3
220,1.58664,12.1586,4.06625,0.3
221,1.57421,34.9824,4.06625,0.3
222,1.60507,35.5348,4.06625,0.3
223,1.53925,58.5882,4.06625,0.3
224,1.56377,72.3689,4.06625,0.3
225,1.47563,13.7093,4.06625,0.3
226,1.42542,23.2142,4.06625,0.3
227,1.50986,18.1699,4.06625,0.3
228,1.62708,2169.6,4.34714,0.3
229,1.70406,34.0751,4.34714,0.3
230,1.68755,198.159,4.34714,0.3
231,1.62224,1279.61,4.34714,0.3
232,1.61343,167.214,4.34714,0.3
233,1.64374,169.426,4.34714,0.3
234,1.58502,18.7181,4.34714,0.3
235,1.5232,15.7567,4.34714,0.3
236,1.21846,6.34894,4.34714,0.3
237,1.33469,46.4542,4.34714,0.3
238,1.38375,32.6879,4.34714,0.3
239,1.42289,57.516,4.64743,0.3
240,1.37374,41.3698,4.64743,0.3
241,1.26918,16.7729,4.64743,0.3
242,1.29221,16.9999,4.64743,0.3
243,1.25132,106.728,4.64743,0.3
244,1.25086,14.3674,4.64743,0.3
245,1.24796,186.508,4.64743,0.3
246,1.25716,87.648,4.64743,0.3
247,1.28924,54.846,4.64743,0.3
248,1.33566,538.401,4.64743,0.3
249,1.33353,23.3548,4.64743,0.3
250,1.10625,7.15329,4.64743,0.3
251,1.26567,30.8218,4.96846,0.3
252,1.29958,37.5516,4.96846,0.3
253,1.25624,187.905,4.96846,0.3
254,1.21879,17.4968,4.96846,0.3
255,1.26768,192.608,4.96846,0.3
256,1.17278,13.4167,4.96846,0.3
257,1.23053,35.3881,4.96846,0.3
258,1.28779,51.0191,4.96846,0.3
259,1.13305,16.3033,4.96846,0.3
260,1.19465,36.5717,5.31167,0.3
261,1.14845,32.4027,5.31167,0.3
262,1.1117,28.0623,5.31167,0.3
263,1.14314,21.5148,5.31167,0.3
264,1.0601,18.1249,5.31167,0.3
265,1.03417,13.986,5.31167,0.3
266,1.0455,232.822,5.31167,0.3
267,1.09319,42.132,5.31167,0.3
268,1.04066,45.3816,5.31167,0.3
269,1.04727,26.6182,5.31167,0.3
270,1.16026,40.2913,5.67858,0.3
271,1.13295,30.3925,5.67858,0.3
272,1.27825,66.719,5.67858,0.3
273,1.3513,80757.5,5.67858,0.3
274,1.28972,26.0998,5.67858,0.3
275,1.27572,548.956,5.67858,0.3
276,1.33635,42.9298,5.67858,0.3
277,1.37231,70.3685,5.67858,0.3
278,1.31289,15.3251,5.67858,0.3
279,1.24531,22.4928,5.67858,0.3
280,1.24521,33.2383,5.67858,0.3
281,1.29996,191.952,6.07085,0.3
282,1.2501,15.9594,6.07085,0.3
283,1.26541,243.175,6.07085,0.3
284,1.27392,37.2366,6.07085,0.3
285,1.34597,115.556,6.07085,0.3
286,1.39305,33.2945,6.07085,0.3
287,1.34215,21.2507,6.07085,0.3
288,1.22585,12.366,6.07085,0.3
289,1.21138,18.024,6.07085,0.3
290,1.24266,115.983,6.49021,0.3
291,1.11423,114.226,6.49021,0.3
292,1.0693,17.5484,6.49021,0.3
293,1.10828,16.9279,6.49021,0.3
294,1.12431,103.843,6.49021,0.3
295,1.09638,26.5745,6.49021,0.3
296,1.08577,54.0531,6.49021,0.3
297,1.15963,39.222,6.49021,0.3
298,1.23367,351.629,6.49021,0.3
299,1.30579,57.2637,6.93854,0.3
300,1.30107,31.1986,6.93854,0.3
301,1.36477,115.882,6.93854,0.3
302,1.34592,39.5441,6.93854,0.3
303,1.24288,12.9233,6.93854,0.3
304,1.31362,48.9591,6.93854,0.3
305,1.23732,320.608,6.93854,0.3
306,1.3324,66.6779,6.93854,0.3
307,1.39313,234.833,6.93854,0.3
308,1.27896,26.2692,6.93854,0.3
309,1.29145,25.1247,7.41783,0.3
310,1.25116,12978.9,7.41783,0.3
311,1.18669,60.5764,7.41783,0.3
312,1.30638,104.982,7.41783,0.3
313,1.26176,195.141,7.41783,0.3
314,1.2763,62.633,7.41783,0.3
315,1.2497,25.2055,7.41783,0.3
316,1.17632,16.7942,7.41783,0.3
317,1.16247,46.5703,7.41783,0.3
318,1.12052,24.0988,7.41783,0.3
319,1.05761,35.8831,7.41783,0.3
320,0.952311,13.3613,7.41783,0.3
321,0.985907,102.713,7.41783,0.3
322,0.866856,12.5145,7.41783,0.3
323,0.96903,119.674,7.41783,0.3
324,1.00201,68.3225,7.93024,0.3
325,1.06046,26.2812,7.93024,0.3
326,1.04311,18.0092,7.93024,0.3
327,1.05262,38.2995,7.93024,0.3
328,0.920988,10.6912,7.93024,0.3
329,1.01492,28.4197,7.93024,0.3
330,1.07986,38.6845,7.93024,0.3
331,1.04051,63.1049,7.93024,0.3
332,0.99333,19.1608,7.93024,0.3
333,0.997263,29.8697,8.47804,0.3
334,0.96559,34.8311,8.47804,0.3
335,0.913675,53.2556,8.47804,0.3
336,0.899435,126.425,8.47804,0.3
337,0.874241,58.4309,8.47804,0.3
338,0.825537,26.661,8.47804,0.3
339,0.855007,103.272,8.47804,0.3
340,0.874832,37.4028,8.47804,0.3
341,0.922567,79.3191,8.47804,0.3
342,0.941385,36.8957,8.47804,0.3
343,1.02187,446.174,9.06368,0.3
344,0.842634,24.9232,9.06368,0.3
345,0.870266,52.0785,9.06368,0.3
346,0.889698,66.6771,9.06368,0.3
347,0.86713,193.171,9.06368,0.3
348,0.906305,200.383,9.06368,0.3
349,0.921637,38.8419,9.06368,0.3
350,0.872341,24.0448,9.06368,0.3
351,0.908878,144.556,9.68978,0.3
352,0.903177,24.1693,9.68978,0.3
353,1.01887,884.633,9.68978,0.3
354,1.02225,843.183,9.68978,0.3
355,1.07693,87.6622,9.68978,0.3
356,1.08838,37.5325,9.68978,0.3
357,0.997065,27.5116,9.68978,0.3
358,0.962402,59.7651,9.68978,0.3
359,0.982738,27.1708,10.3591,0.3
360,0.955126,39.1229,10.3591,0.3
361,0.963226,73.6114,10.3591,0.3
362,0.989317,38.6047,10.3591,0.3
363,1.00745,151.9,10.3591,0.3
364,0.96855,33.3954,10.3591,0.3
365,1.03521,788.158,10.3591,0.3
366,1.0871,165.339,11.0747,0.3
367,1.08492,32.5869,11.0747,0.3
368,1.00786,48.2549,11.0747,0.3
369,1.01296,136.459,11.0747,0.3
370,0.970827,24.6827,11.0747,0.3
371,0.902723,23.8885,11.0747,0.3
372,0.908695,23.2308,11.0747,0.3
373,0.925043,113.313,11.0747,0.3
374,0.89867,71.753,11.0747,0.3
375,0.954996,1128.28,11.0747,0.3
376,0.967567,44.2553,11.8397,0.3
377,0.928947,16.8301,11.8397,0.3
378,0.961613,207.509,11.8397,0.3
379,0.910788,18.2698,11.8397,0.3
380,0.930323,44.1801,11.8397,0.3
381,0.889578,39.7206,11.8397,0.3
382,0.855484,103.112,11.8397,0.3
383,0.710629,22.3209,11.8397,0.3
384,0.737551,112.853,11.8397,0.3
385,0.726753,23.4789,11.8397,0.3
386,0.735582,51.4344,11.8397,0.3
387,0.787821,219.985,12.6576,0.3
