step,energy,beta,lambda,delta
0,3.46696,11.5821,1,0.9
1,2.12078,2.9442,0.902725,0.9
2,1.08555,29.5178,0.860641,0.9
3,1.91945,5.26098,0.832488,0.9
4,1.91706,3.27271,0.821795,0.9
5,1.36659,3.07831,0.837312,0.9
6,1.43354,3.9909,0.893748,0.9
7,0.735798,4.73837,0.948025,0.9
8,1.09149,9.34295,1.01156,0.9
9,0.905361,2.00235,1.07557,0.9
10,0.29001,1.5838,1.14455,0.9
11,1.79239,7.41484,1.22081,0.9
12,0.5735,1.78918,1.30315,0.9
13,0.637342,9.94878,1.39098,0.9
14,0.44804,1.43654,1.48963,0.9
15,1.00374,4.43463,1.60188,0.9
16,0.552809,3.2608,1.73312,0.9
17,1.02139,19.1934,1.87792,0.9
18,0.904455,24.3511,2.02091,0.9
19,0.175791,2.72782,2.18849,0.9
20,1.1555,4.92445,2.37961,0.9
21,1.4335,27.2787,2.59191,0.9
22,0.404234,2.09779,2.80796,0.9
23,0.273712,5.03412,3.05092,0.9
24,0.665743,14.6375,3.31115,0.9
25,0.404238,12.8725,3.60037,0.9
26,0.694342,21.2949,3.91943,0.9
27,0.265352,4.65906,4.27967,0.9
28,0.303162,13.0413,4.65967,0.9
29,0.127539,6.02186,5.08523,0.9
30,0.433157,12.069,5.54524,0.9
31,0.149403,56.9606,6.05455,0.9
32,0.555147,4.46288,6.60231,0.9
33,0.258947,5.58491,7.21896,0.9
34,0.424255,13.3288,7.87724,0.9
35,0.249672,10.3215,8.61005,0.9
36,0.0906372,4.22117,9.40777,0.9
37,0.272631,11.1567,10.2745,0.9
38,0.167374,43.4835,11.2375,0.9
39,0.462307,34.6366,12.3168,0.9
40,0.369272,14.5765,13.4975,0.9
41,0.267101,11.1577,14.7721,0.9
42,0.191166,24.9027,16.1746,0.9
43,0.0999355,11.3773,17.707,0.9
44,0.0518246,62.6468,19.3877,0.9
45,0.271999,16.3812,21.2344,0.9
46,0.182749,36.6061,23.2519,0.9
47,0.212837,19.1247,25.4585,0.9
48,0.246237,25.874,27.8688,0.9
49,0.163239,17.5359,30.5834,0.9
50,0.0862312,24.8965,33.5517,0.9
51,0.176554,79.1217,36.8332,0.9
52,0.071806,17.4339,40.3839,0.9
53,0.194757,1126.85,44.268,0.9
54,0.095314,50.4111,48.5516,0.9
55,0.124189,37.5425,53.2691,0.9
56,0.119404,154.291,58.4525,0.9
57,0.104845,206.424,64.1949,0.9
58,0.104319,55.8112,70.4308,0.9
59,0.0625629,34.267,77.3052,0.9
60,0.0414333,37.7926,84.906,0.9
61,0.0918179,1863.63,93.2476,0.9
62,0.0418415,28.2139,102.411,0.9
63,0.0563278,6056.81,112.538,0.9
64,0.0612679,2438.99,123.59,0.9
65,0.0591297,60.5357,135.757,0.9
66,0.0357399,44.8059,149.196,0.9
67,0.0737343,629.868,163.907,0.9
68,0.0382366,69.4092,180.094,0.9
69,0.0402622,119.861,197.927,0.9
70,0.0189266,291.837,217.575,0.9
71,0.07304,320.823,239.199,0.9
72,0.032011,145.938,263.038,0.9
73,0.0458393,242272,289.248,0.9
74,0.0569286,1730.52,318.204,0.9
75,0.018755,57.2445,350.003,0.9
76,0.0224876,73.2425,385.01,0.9
77,0.0216103,179.925,423.51,0.9
78,0.016983,651.142,465.908,0.9
79,0.00549507,117.261,512.562,0.9
