step,energy,beta,lambda,delta
0,3.24271,37.8157,1,0.3
1,3.16379,234.988,0.990832,0.3
2,3.13764,49.3343,0.987221,0.3
3,3.094,21.9657,0.98733,0.3
4,3.02294,19.8143,0.988483,0.3
5,2.97504,56.7729,0.990491,0.3
6,2.83741,24.0455,0.993333,0.3
7,2.77041,17.1089,0.997159,0.3
8,2.82877,26.8322,1.00152,0.3
9,2.79408,35.1066,1.00622,0.3
10,2.78306,37.4386,1.01127,0.3
11,2.78746,466.207,1.01692,0.3
12,2.75568,33.4386,1.02266,0.3
13,2.67525,24.9377,1.02877,0.3
14,2.64672,28.5187,1.03498,0.3
15,2.67897,91.1929,1.04116,0.3
16,2.80701,316.92,1.04746,0.3
17,2.74213,840.312,1.05392,0.3
18,2.71958,29.391,1.06059,0.3
19,2.6419,61.1382,1.06742,0.3
20,2.55405,50.6624,1.07438,0.3
21,2.58177,20.7003,1.08167,0.3
22,2.63636,421.866,1.08922,0.3
23,2.47942,35.8241,1.09698,0.3
24,2.41432,595.264,1.10487,0.3
25,2.49575,49.4439,1.11295,0.3
26,2.57486,364.555,1.12112,0.3
27,2.43437,16.1563,1.12943,0.3
28,2.46034,16.3256,1.13782,0.3
29,2.54595,178.939,1.14628,0.3
30,2.60871,95.7313,1.15484,0.3
31,2.65294,28.1844,1.16363,0.3
32,2.57873,157.322,1.17256,0.3
33,2.51245,23.5389,1.18149,0.3
34,2.55075,104.353,1.19058,0.3
35,2.59963,1546.45,1.19971,0.3
36,2.63122,110.852,1.20904,0.3
37,2.62423,39.8711,1.21849,0.3
38,2.5581,13.7574,1.22804,0.3
39,2.57294,44.4182,1.23767,0.3
40,2.44853,14.247,1.24737,0.3
41,2.43508,26.6554,1.25717,0.3
42,2.50533,120.982,1.26708,0.3
43,2.6414,22713,1.27714,0.3
44,2.69875,82.2475,1.28731,0.3
45,2.8043,145.184,1.29753,0.3
46,2.72521,359.811,1.3079,0.3
47,2.67631,20.9447,1.31844,0.3
48,2.66368,19.4802,1.32909,0.3
49,2.55627,18.3573,1.33987,0.3
50,2.6111,113.754,1.35072,0.3
51,2.60277,25.7406,1.36169,0.3
52,2.57259,26.3487,1.37284,0.3
53,2.5871,86.0809,1.38407,0.3
54,2.69382,1959.08,1.39534,0.3
55,2.68224,39.8707,1.40677,0.3
56,2.66447,36.7042,1.41833,0.3
57,2.62849,23.8651,1.43007,0.3
58,2.59296,19.6634,1.44192,0.3
59,2.51104,16.9461,1.45389,0.3
60,2.51335,23.9218,1.46603,0.3
61,2.53323,37.4179,1.47821,0.3
62,2.53654,1197.39,1.49051,0.3
63,2.52298,22.8028,1.50291,0.3
64,2.55593,24.6588,1.51547,0.3
65,2.55079,22.5864,1.52812,0.3
66,2.49804,21.3039,1.54087,0.3
67,2.57501,167.835,1.55378,0.3
68,2.48683,23.7165,1.56684,0.3
69,2.37665,21.4289,1.58007,0.3
70,2.29878,20.6705,1.59339,0.3
71,2.32667,32.1761,1.60682,0.3
72,2.18479,10.182,1.62042,0.3
73,2.19832,80.9111,1.63414,0.3
74,2.20116,12.1535,1.64803,0.3
75,2.35745,67.5884,1.66204,0.3
76,2.46027,345.343,1.67622,0.3
77,2.46096,23.4603,1.69051,0.3
78,2.32431,9.57231,1.70494,0.3
79,2.43175,279.869,1.7195,0.3
80,2.43456,404.912,1.73422,0.3
81,2.33262,24.4492,1.74907,0.3
82,2.19093,14.2757,1.76407,0.3
83,2.25853,37.3179,1.77919,0.3
84,2.32467,31.5228,1.79445,0.3
85,2.38093,63.3297,1.80985,0.3
86,2.4104,201.159,1.82537,0.3
87,2.3509,21.1491,1.84106,0.3
88,2.34405,38.0213,1.85688,0.3
89,2.34607,44.6498,1.87286,0.3
90,2.27634,17.4927,1.88903,0.3
91,2.33479,70.8742,1.90533,0.3
92,2.30705,86.0385,1.92177,0.3
93,2.21901,11.4132,1.93839,0.3
94,2.27144,61.9499,1.95517,0.3
95,2.22463,18.077,1.97211,0.3
96,2.19446,27.7084,1.98912,0.3
97,2.14472,57.0092,2.0063,0.3
98,2.20532,44.0042,2.02366,0.3
99,2.2375,32.5705,2.04118,0.3
100,2.24492,30.4696,2.05888,0.3
101,2.17966,31.5396,2.07675,0.3
102,2.20148,718.199,2.09478,0.3
103,2.1749,24.1815,2.11301,0.3
104,2.22061,17.0581,2.1314,0.3
105,2.31891,578.216,2.14994,0.3
106,2.29624,299.348,2.16863,0.3
107,2.19315,13.1006,2.18749,0.3
108,2.30718,93.1707,2.20649,0.3
109,2.29614,43.9177,2.22567,0.3
110,2.28763,112.077,2.24502,0.3
111,2.24951,14.8347,2.26454,0.3
112,2.17299,16.2388,2.28425,0.3
113,2.14007,33.6713,2.30415,0.3
114,2.19369,27.7699,2.32426,0.3
115,2.19803,26.0184,2.34458,0.3
116,2.23652,38.8384,2.36507,0.3
117,2.23728,42.2742,2.38576,0.3
118,2.21069,98.1924,2.40666,0.3
119,2.26182,32.5746,2.42772,0.3
120,2.2307,33.4477,2.44898,0.3
121,2.25407,68.2901,2.47043,0.3
122,2.21912,17.4341,2.49207,0.3
123,2.23023,34.2927,2.51389,0.3
124,2.18698,23.0229,2.53596,0.3
125,2.07748,16.6089,2.55824,0.3
126,2.05671,363.227,2.58076,0.3
127,2.01418,16.1308,2.60351,0.3
128,2.099,197.42,2.62646,0.3
129,2.12787,32.5349,2.64957,0.3
130,2.12819,19.6197,2.67288,0.3
131,2.09488,26.9692,2.69646,0.3
132,2.08799,36.377,2.72018,0.3
133,2.14068,31.3158,2.74413,0.3
134,2.07084,16.8783,2.76831,0.3
135,2.03332,22.4036,2.79268,0.3
136,2.00159,22.0809,2.81727,0.3
137,2.07842,143.685,2.84211,0.3
138,2.10222,51.4317,2.86715,0.3
139,2.05436,13.4261,2.89241,0.3
140,1.90388,12.4038,2.91795,0.3
141,1.91484,341.871,2.94369,0.3
142,1.99841,45.0481,2.96964,0.3
143,1.9638,150.244,2.99581,0.3
144,1.96819,21.2732,3.02221,0.3
145,1.98977,174.284,3.04887,0.3
146,2.01842,64.8514,3.07579,0.3
147,1.89072,16.4321,3.10291,0.3
148,1.81737,9.45649,3.13031,0.3
149,1.69029,27.243,3.15805,0.3
150,1.6297,65.7497,3.18608,0.3
151,1.66436,44.7145,3.21435,0.3
152,1.75545,31.4024,3.24284,0.3
153,1.74214,16.7599,3.27157,0.3
154,1.729,14.5324,3.30054,0.3
155,1.64769,36.1604,3.32981,0.3
156,1.68954,57.3899,3.35935,0.3
157,1.7394,25.7774,3.38915,0.3
158,1.7002,17.8532,3.4192,0.3
159,1.80239,53.8312,3.44951,0.3
160,1.8861,186.601,3.48007,0.3
161,1.8355,20.2168,3.51092,0.3
162,1.83742,216.124,3.54205,0.3
163,1.89373,387.296,3.57342,0.3
164,1.90379,37.1412,3.60507,0.3
165,1.94237,411.795,3.63701,0.3
166,1.85739,13.3307,3.66924,0.3
167,1.71322,20.4426,3.70179,0.3
168,1.68212,61.5292,3.73464,0.3
169,1.75255,52.5227,3.76782,0.3
170,1.6822,13.0775,3.80129,0.3
171,1.65669,466.979,3.83506,0.3
172,1.65218,537.587,3.86912,0.3
173,1.68021,289.569,3.90348,0.3
174,1.59002,13.8641,3.93818,0.3
175,1.66588,49.0261,3.97325,0.3
176,1.62139,55.1353,4.00863,0.3
177,1.60425,17.6931,4.04424,0.3
178,1.62345,91.1838,4.08011,0.3
179,1.7,93.1462,4.11623,0.3
180,1.66222,25.9201,4.15267,0.3
181,1.52069,19.3163,4.18954,0.3
182,1.60779,19.1259,4.22676,0.3
183,1.46926,15.0711,4.26436,0.3
184,1.62713,173.332,4.30228,0.3
185,1.63171,65.7731,4.34052,0.3
186,1.75898,59.9563,4.37902,0.3
187,1.81153,69.3806,4.4179,0.3
188,1.78051,105.526,4.45715,0.3
189,1.90436,39.7658,4.49676,0.3
190,1.76964,17.8304,4.53679,0.3
191,1.79716,46.921,4.57719,0.3
192,1.83878,34.9603,4.61796,0.3
193,1.91178,117.022,4.65907,0.3
194,1.81702,21.136,4.7006,0.3
195,1.8609,65.8035,4.74242,0.3
196,1.79498,20.275,4.78467,0.3
197,1.78215,14.8805,4.82733,0.3
198,1.8729,399.753,4.87033,0.3
199,1.93138,49.956,4.91372,0.3
200,1.90289,26.6263,4.95748,0.3
201,1.91071,72.3811,5.00168,0.3
202,1.83244,25.3135,5.04638,0.3
203,1.84902,454.062,5.09151,0.3
204,1.85807,35.4864,5.13699,0.3
205,1.73368,21.4933,5.18294,0.3
206,1.72932,37.8585,5.22933,0.3
207,1.65104,19.7903,5.2761,0.3
208,1.63462,60.8564,5.32329,0.3
209,1.68468,347.275,5.37091,0.3
210,1.72345,197.472,5.41897,0.3
211,1.8389,436.426,5.46731,0.3
212,1.81697,41.5532,5.51609,0.3
213,1.78384,18.3356,5.56533,0.3
214,1.70523,15.708,5.61502,0.3
215,1.66813,14.0473,5.66519,0.3
216,1.6263,19.4635,5.71579,0.3
217,1.65646,46.9002,5.76687,0.3
218,1.61702,44.9278,5.8184,0.3
219,1.52539,34.3824,5.87045,0.3
220,1.52427,95.973,5.92294,0.3
221,1.41353,19.5447,5.97598,0.3
222,1.45325,44.923,6.02957,0.3
223,1.3432,27.1284,6.08365,0.3
224,1.348,132.693,6.13815,0.3
225,1.34033,68.9249,6.19314,0.3
226,1.21638,12.8094,6.2486,0.3
227,1.17891,83.4814,6.3046,0.3
228,1.20451,23.0475,6.36105,0.3
229,1.28599,711.172,6.41798,0.3
230,1.28232,25.7441,6.47542,0.3
231,1.29885,41.0565,6.53334,0.3
232,1.23555,140.366,6.59177,0.3
233,1.24793,18.2688,6.65065,0.3
234,1.31678,102.528,6.70998,0.3
235,1.33634,24.0579,6.76974,0.3
236,1.38982,25.2349,6.83002,0.3
237,1.32774,72.1177,6.89087,0.3
238,1.14488,9.3474,6.95232,0.3
239,1.13214,59.6067,7.01435,0.3
240,1.111,51.5632,7.07698,0.3
241,1.06033,19.4107,7.14014,0.3
242,1.10285,45.5375,7.20384,0.3
243,1.03902,49.8293,7.26823,0.3
244,1.12712,56.4671,7.33314,0.3
245,1.11544,125.856,7.3987,0.3
246,1.09315,181704,7.46483,0.3
247,1.05942,17.3081,7.53153,0.3
248,1.06463,18.304,7.59898,0.3
249,1.02223,21.1129,7.66701,0.3
250,0.982876,55.033,7.73566,0.3
251,0.966375,26.6829,7.80493,0.3
252,1.0398,182.841,7.87486,0.3
253,1.0024,46.6458,7.94545,0.3
254,0.894831,30.3853,8.01671,0.3
255,0.82819,28.4788,8.08864,0.3
256,0.763515,56.5455,8.16132,0.3
257,0.657619,17.3464,8.23472,0.3
258,0.696438,34.4453,8.30875,0.3
259,0.762529,1991.28,8.38341,0.3
260,0.744646,36.6715,8.45876,0.3
261,0.852194,465.171,8.53469,0.3
262,0.935743,66.5676,8.6112,0.3
263,0.983946,54.6294,8.68839,0.3
264,0.931477,17.1769,8.76629,0.3
265,0.940866,136.914,8.8449,0.3
266,1.02008,71.1588,8.92421,0.3
267,0.910593,17.2869,9.00433,0.3
268,0.896849,42.6875,9.08518,0.3
269,0.970575,47.9493,9.16669,0.3
270,0.879793,23.5192,9.24911,0.3
271,0.870979,34.2796,9.33227,0.3
272,0.861668,35.4556,9.41618,0.3
273,0.933523,92.6223,9.50084,0.3
274,0.922932,28.4583,9.58636,0.3
275,0.907261,18.7145,9.67267,0.3
276,0.907169,384.279,9.75969,0.3
277,0.782869,14.6604,9.84769,0.3
278,0.806063,123.064,9.93651,0.3
279,0.81889,87.3982,10.0262,0.3
280,0.692783,23.0752,10.1169,0.3
281,0.681391,440.936,10.2083,0.3
282,0.675304,62.5591,10.3006,0.3
283,0.732981,676.109,10.3937,0.3
284,0.689529,478.169,10.4877,0.3
285,0.635439,274.064,10.5825,0.3
286,0.634501,21.4578,10.6782,0.3
287,0.717855,68.0885,10.7746,0.3
288,0.663382,17.179,10.872,0.3
289,0.666124,65.1845,10.9703,0.3
290,0.715353,140.185,11.0693,0.3
291,0.706293,605.177,11.1694,0.3
292,0.738295,34.7354,11.2703,0.3
293,0.698719,32.2366,11.3721,0.3
294,0.714045,31.417,11.4748,0.3
295,0.807814,505.636,11.5783,0.3
296,0.872091,34.9117,11.6827,0.3
297,0.846348,224.08,11.7881,0.3
298,0.743776,24.2321,11.8947,0.3
299,0.699572,28.7235,12.0021,0.3
300,0.720522,75.3064,12.1104,0.3
301,0.725422,37.0868,12.2198,0.3
302,0.690088,20.0042,12.3302,0.3
303,0.636915,21.6265,12.4417,0.3
304,0.57358,16.7604,12.5543,0.3
305,0.620228,119.741,12.6679,0.3
306,0.625704,38.1805,12.7825,0.3
307,0.5937,25.6418,12.8983,0.3
308,0.655756,37.304,13.015,0.3
309,0.672684,19.8569,13.1328,0.3
310,0.652084,45.8226,13.2518,0.3
311,0.68474,57.5229,13.3717,0.3
312,0.692482,80.7587,13.4927,0.3
313,0.71472,34.2732,13.6148,0.3
314,0.746735,182.554,13.7379,0.3
315,0.704885,21.3722,13.8623,0.3
316,0.68623,95.9561,13.9877,0.3
317,0.662315,62.0542,14.1143,0.3
318,0.711357,45.1693,14.242,0.3
319,0.730511,32.4702,14.3708,0.3
320,0.691179,72.0838,14.5009,0.3
321,0.693708,34.4405,14.6321,0.3
322,0.717791,102.555,14.7644,0.3
323,0.786947,215.887,14.8979,0.3
324,0.79994,32.1352,15.0325,0.3
325,0.698139,14.8119,15.1685,0.3
326,0.736847,408.633,15.3056,0.3
327,0.704437,30.1852,15.444,0.3
328,0.627268,24.6277,15.5839,0.3
329,0.563951,203.421,15.725,0.3
330,0.558702,80.1739,15.8674,0.3
331,0.645243,75.6014,16.011,0.3
332,0.662941,149.771,16.1558,0.3
333,0.57909,15.1896,16.3022,0.3
334,0.59553,54.8759,16.4499,0.3
335,0.574223,29.9832,16.599,0.3
336,0.598007,130.379,16.7495,0.3
337,0.557009,19.1541,16.9014,0.3
338,0.636124,55.543,17.0546,0.3
339,0.645859,190.035,17.2092,0.3
340,0.655869,54.7514,17.3652,0.3
341,0.619883,88.6491,17.5227,0.3
342,0.647085,66.2505,17.6818,0.3
343,0.642708,50.099,17.8423,0.3
344,0.571939,30.6226,18.0044,0.3
345,0.59713,129.459,18.1681,0.3
346,0.608213,44.8583,18.333,0.3
347,0.639923,291.682,18.4994,0.3
348,0.630169,42.6654,18.6673,0.3
349,0.63225,147.271,18.8367,0.3
350,0.657692,259.74,19.0076,0.3
351,0.607363,75.9294,19.1802,0.3
352,0.631876,40.4669,19.3543,0.3
353,0.587757,50.6417,19.5301,0.3
354,0.574337,60.8696,19.7075,0.3
355,0.565676,870.481,19.8865,0.3
356,0.513536,18.5758,20.0674,0.3
357,0.508186,561.928,20.2499,0.3
358,0.534716,73.876,20.4339,0.3
359,0.509417,60.608,20.6199,0.3
360,0.46954,28.0807,20.8076,0.3
361,0.479662,108.768,20.9971,0.3
362,0.478691,87.7623,21.1884,0.3
363,0.470266,227.255,21.3814,0.3
364,0.486607,134.45,21.5759,0.3
365,0.429979,62.1208,21.7722,0.3
366,0.461742,85.2689,21.9701,0.3
367,0.459885,53.2289,22.1696,0.3
368,0.453173,112.143,22.3709,0.3
369,0.473759,80.2347,22.5741,0.3
370,0.438013,1264.03,22.7792,0.3
371,0.412975,46.307,22.9863,0.3
372,0.43014,45.4244,23.1953,0.3
373,0.416162,36.4327,23.4062,0.3
374,0.423506,93.457,23.6188,0.3
375,0.450544,162.967,23.8334,0.3
376,0.395683,41.8506,24.0502,0.3
377,0.411455,91.0251,24.2689,0.3
378,0.420444,181.834,24.4896,0.3
379,0.461517,906.256,24.7124,0.3
380,0.476391,447.89,24.9371,0.3
381,0.485304,252.133,25.1638,0.3
382,0.471678,88.6605,25.3926,0.3
383,0.432842,65.3285,25.6237,0.3
384,0.448042,3478.08,25.8567,0.3
385,0.471334,152.591,26.0921,0.3
386,0.49164,2754.51,26.3295,0.3
387,0.489933,91.4782,26.5693,0.3
388,0.488836,61.3417,26.8112,0.3
389,0.527723,205.282,27.0551,0.3
390,0.524672,117.483,27.3011,0.3
391,0.574709,354.472,27.5491,0.3
392,0.589922,5814.54,27.7994,0.3
393,0.52783,51.327,28.0524,0.3
394,0.514482,62.6837,28.3077,0.3
395,0.460312,41.3783,28.5654,0.3
396,0.484989,158.431,28.8253,0.3
397,0.483904,98.518,29.0875,0.3
398,0.504951,196.274,29.3519,0.3
399,0.488857,70.7912,29.6189,0.3
400,0.481516,118.537,29.8882,0.3
401,0.468792,83.7587,30.1602,0.3
402,0.493603,139.481,30.4345,0.3
403,0.498854,253.183,30.7113,0.3
404,0.505939,122.023,30.9907,0.3
405,0.520351,100.378,31.2727,0.3
406,0.546803,762.491,31.5569,0.3
407,0.56238,64.7477,31.8437,0.3
408,0.574406,613.396,32.1332,0.3
409,0.598637,47.1292,32.4251,0.3
410,0.539381,70.3834,32.7201,0.3
411,0.549408,109.88,33.0175,0.3
412,0.568506,109.197,33.3176,0.3
413,0.523684,35.0461,33.6207,0.3
414,0.486507,28.8683,33.9268,0.3
415,0.476412,2041.13,34.2355,0.3
416,0.447622,83.8174,34.5474,0.3
417,0.476759,370.007,34.862,0.3
418,0.474356,150.319,35.1795,0.3
419,0.477985,369.735,35.4999,0.3
420,0.4736,295.475,35.8234,0.3
421,0.521751,715.472,36.1493,0.3
422,0.468887,928.247,36.4785,0.3
