step,energy,beta,lambda,delta
0,3.82261,21.6125,1,0.9
1,3.16749,4.26004,0.902725,0.9
2,3.5002,6.01011,0.920172,0.9
3,3.31157,4910.93,0.904499,0.9
4,3.62541,132.946,0.920773,0.9
5,3.62404,277.517,0.954752,0.9
6,2.45705,4.29197,0.983846,0.9
7,1.92906,10.2709,1.01359,0.9
8,0.812721,5.12009,1.0556,0.9
9,0.978991,6.1605,1.10297,0.9
10,0.921608,2.74654,1.1546,0.9
11,1.76313,6.86626,1.21096,0.9
12,2.57774,12.6435,1.27716,0.9
13,2.08494,18.2071,1.34965,0.9
14,1.52679,5.76333,1.43712,0.9
15,1.55833,5.94159,1.53808,0.9
16,1.28535,5.26084,1.64509,0.9
17,0.94108,5.59337,1.75973,0.9
18,0.673939,4.29765,1.88438,0.9
19,0.236382,7.85449,2.02075,0.9
20,0.986736,3.00812,2.1662,0.9
21,0.448793,2.7329,2.32656,0.9
22,0.54533,5.73135,2.50299,0.9
23,0.722525,7.23744,2.70019,0.9
24,0.860373,7.18194,2.90828,0.9
25,0.283428,3.12368,3.13829,0.9
26,0.813093,3.72,3.3927,0.9
27,0.292408,15.6668,3.66634,0.9
28,0.453493,33.9873,3.96397,0.9
29,0.638622,18.7595,4.29137,0.9
30,0.507088,10.0219,4.64783,0.9
31,0.608742,10.4437,5.0386,0.9
32,0.222332,5.81662,5.45653,0.9
33,0.0951767,5.91157,5.91566,0.9
34,0.315832,22.0616,6.41566,0.9
35,0.103985,8.96763,6.96158,0.9
36,0.441254,12.5527,7.55201,0.9
37,0.170181,4.72207,8.19765,0.9
38,0.449583,13.9085,8.91153,0.9
39,0.273903,10.2843,9.68639,0.9
40,0.0593224,7.05754,10.5306,0.9
41,0.0664711,6.11287,11.452,0.9
42,0.198435,8.03495,12.4591,0.9
43,0.372911,18.1522,13.5539,0.9
44,0.0667763,4.64836,14.7518,0.9
45,0.156458,16.1699,16.0629,0.9
46,0.0995636,10.4135,17.494,0.9
47,0.274317,12.5845,19.0695,0.9
48,0.247419,43.7006,20.7832,0.9
49,0.294222,34.6969,22.6443,0.9
50,0.155451,8.28142,24.6791,0.9
51,0.137119,49.0796,26.9071,0.9
52,0.253954,690.764,29.3429,0.9
53,0.331224,48.1944,32.0006,0.9
54,0.194349,71.5799,34.9077,0.9
55,0.11083,140.232,38.0928,0.9
56,0.106724,18.6488,41.5857,0.9
57,0.127491,40.0913,45.41,0.9
58,0.0582581,18.5288,49.5937,0.9
59,0.121389,23.3194,54.1705,0.9
60,0.0476818,14.7953,59.1923,0.9
61,0.0247612,139.622,64.6911,0.9
62,0.0323887,16.5996,70.7048,0.9
63,0.03969,63.0646,77.2891,0.9
64,0.0216312,39.1928,84.5052,0.9
65,0.065649,41.8936,92.4266,0.9
66,0.041378,43.2279,101.089,0.9
67,0.0729046,52.0212,110.573,0.9
68,0.097332,758.683,120.965,0.9
69,0.106731,619.614,132.356,0.9
70,0.0421257,130.147,144.867,0.9
71,0.0341396,183.078,158.573,0.9
72,0.0276985,85.6688,173.623,0.9
73,0.0371151,41.6281,190.121,0.9
74,0.0520153,81.3364,208.236,0.9
75,0.0353603,25.4238,228.076,0.9
76,0.0203285,64.7628,249.841,0.9
77,0.0182552,137.201,273.722,0.9
78,0.0304947,1821.6,299.918,0.9
79,0.0277748,82.6013,328.653,0.9
80,0.0303097,140.287,360.227,0.9
81,0.0233936,3928.75,394.843,0.9
82,0.0277309,189.659,432.843,0.9
83,0.0352154,219.558,474.559,0.9
84,0.0249939,72.3637,520.359,0.9
85,0.0281353,126.652,570.642,0.9
86,0.0284901,922.147,625.856,0.9
87,0.0238686,282.5,686.491,0.9
88,0.00520325,285.492,753.106,0.9
