step,energy,beta,lambda,delta
0,2.71623,76.4829,1,0.9
1,1.05935,8.30462,0.902725,0.9
2,0.293686,2.66904,0.83743,0.9
3,0.5023,2.50576,0.820361,0.9
4,1.39941,5.46088,0.793163,0.9
5,1.4337,6.04488,0.845423,0.9
6,0.960346,4.05938,0.881953,0.9
7,0.778358,1.71319,0.941456,0.9
8,2.37201,3.20053,0.998394,0.9
9,1.56138,2.13752,1.06691,0.9
10,1.17287,2.0968,1.12674,0.9
11,0.632374,2.89168,1.21761,0.9
12,0.341749,3.86963,1.30849,0.9
13,0.585373,3.43555,1.41244,0.9
14,1.38567,98.4047,1.50736,0.9
15,0.526369,8.58213,1.63334,0.9
16,1.82444,7.50976,1.77579,0.9
17,0.795788,6.39673,1.92555,0.9
18,0.623159,2.10709,2.08663,0.9
19,0.797325,3.54727,2.25382,0.9
20,0.129549,14.699,2.45222,0.9
21,0.235605,1.67161,2.66462,0.9
22,0.260868,3.23361,2.90317,0.9
23,0.648209,5.74418,3.16189,0.9
24,0.46368,6.95639,3.4367,0.9
25,0.407686,3.71157,3.74908,0.9
26,0.408903,6.91054,4.10312,0.9
27,0.448984,14.0881,4.46946,0.9
28,0.74098,8.76903,4.90738,0.9
29,0.443836,18.2037,5.37317,0.9
30,0.232405,29.6008,5.86758,0.9
31,0.289482,12.5527,6.42527,0.9
32,0.261873,18.9888,7.03762,0.9
33,0.165899,5.94141,7.69518,0.9
34,0.500948,10.1213,8.43733,0.9
35,0.222229,3.86173,9.2467,0.9
36,0.268045,123.931,10.1307,0.9
37,0.0766239,343,11.0915,0.9
38,0.329063,25.937,12.1336,0.9
39,0.098547,28.8845,13.3038,0.9
40,0.297897,37.0042,14.5829,0.9
41,0.12723,37.386,15.9833,0.9
42,0.132053,33.4642,17.5097,0.9
43,0.139902,9.59171,19.2268,0.9
44,0.175386,58.6385,21.0992,0.9
45,0.217999,20.9136,23.1159,0.9
46,0.170572,21.8961,25.3607,0.9
47,0.142435,102.226,27.8138,0.9
48,0.0522556,10.1995,30.5248,0.9
49,0.109478,53.2436,33.5357,0.9
50,0.0874538,15.472,36.7974,0.9
51,0.0879288,38.9908,40.4195,0.9
52,0.064558,33.4782,44.4184,0.9
53,0.0958023,44.1456,48.7576,0.9
54,0.0709362,158.257,53.5362,0.9
55,0.0967674,350.612,58.8106,0.9
56,0.111994,423.98,64.6247,0.9
57,0.0805397,24.9581,71.0168,0.9
58,0.0518799,106.607,78.0801,0.9
59,0.0142498,32.8923,85.832,0.9
60,0.0318375,112.326,94.373,0.9
61,0.0918083,267.618,103.711,0.9
62,0.0612488,64.9175,114.043,0.9
63,0.0571537,98.7317,125.427,0.9
64,0.066782,324.329,137.956,0.9
65,0.0490055,82.0313,151.706,0.9
66,0.0381279,81.7785,166.877,0.9
67,0.0342083,170.24,183.567,0.9
68,0.0579243,1583.48,201.879,0.9
69,0.043499,46.21,222.123,0.9
70,0.0585537,297.487,244.465,0.9
71,0.0579414,114.472,269.112,0.9
72,0.0387287,114.581,296.17,0.9
73,0.0475674,157.638,325.965,0.9
74,0.0221462,217.009,358.864,0.9
75,0.0390854,445.804,395.203,0.9
76,0.0414486,334.41,435.132,0.9
77,0.0122967,89.9696,479.128,0.9
78,0.0110626,302.509,527.634,0.9
79,0.00793839,405.304,581.016,0.9
