step,energy,beta,lambda,delta
0,3.846,23.5356,1,0.5
1,3.88115,29.8663,0.963829,0.5
2,3.6125,30.5917,0.941449,0.5
3,3.27031,9.23955,0.933741,0.5
4,3.02257,254.221,0.936165,0.5
5,2.65839,10.2002,0.940652,0.5
6,3.20101,27.8408,0.950023,0.5
7,3.04823,7.68739,0.963379,0.5
8,2.72526,11.6242,0.977692,0.5
9,2.11038,4.69946,0.997203,0.5
10,2.35024,14.4536,1.01843,0.5
11,2.69834,17.3142,1.0437,0.5
12,2.09994,6.77798,1.06968,0.5
13,2.18493,8.74847,1.09592,0.5
14,2.35262,12.5079,1.12443,0.5
15,2.54355,15.7639,1.15318,0.5
16,2.91335,33.92,1.18263,0.5
17,2.45523,7.46647,1.21331,0.5
18,2.24351,8.74556,1.24583,0.5
19,2.67317,17.3421,1.28147,0.5
20,2.84601,47.7265,1.31834,0.5
21,2.22747,3.47074,1.35583,0.5
22,2.35525,4.86666,1.39527,0.5
23,2.71709,19.9085,1.43592,0.5
24,1.93908,5.59326,1.47856,0.5
25,1.50595,9.69367,1.52332,0.5
26,1.69464,116.179,1.571,0.5
27,1.1355,5.85107,1.62005,0.5
28,0.836523,5.18501,1.67098,0.5
29,0.91399,3.505,1.72393,0.5
30,0.915632,4.38397,1.77805,0.5
31,1.1358,4.85198,1.83421,0.5
32,1.40793,10.028,1.89202,0.5
33,0.830856,2.54877,1.95231,0.5
34,0.969854,8.27832,2.01455,0.5
35,1.30936,15.0913,2.0789,0.5
36,1.41353,7.98031,2.14563,0.5
37,1.5921,11.2862,2.21485,0.5
38,1.9333,11.9602,2.28599,0.5
39,1.75767,10.6645,2.36007,0.5
40,1.48925,6.66958,2.43712,0.5
41,1.72422,31.3372,2.5165,0.5
42,2.05418,12.405,2.59871,0.5
43,1.42797,10.9917,2.68441,0.5
44,1.19332,25.9034,2.77412,0.5
45,1.75113,15.3743,2.86652,0.5
46,1.75306,55.2553,2.96309,0.5
47,1.73543,323.894,3.06201,0.5
48,1.55408,12.6137,3.16492,0.5
49,1.46486,35.485,3.27222,0.5
50,1.39773,62.431,3.38262,0.5
51,1.28085,23.8929,3.49775,0.5
52,1.07033,4.30516,3.61698,0.5
53,1.14412,27.496,3.74194,0.5
54,0.824177,22.4131,3.87072,0.5
55,0.871103,7.45765,4.00321,0.5
56,0.948793,21.8875,4.13905,0.5
57,1.00722,7.48909,4.2799,0.5
58,0.944326,9.37772,4.42662,0.5
59,0.849459,5.05372,4.57938,0.5
60,0.623621,8.10892,4.73749,0.5
61,1.04409,38.7853,4.90082,0.5
62,0.800062,41.8931,5.07005,0.5
63,0.821671,15.4122,5.24596,0.5
64,0.810448,6.80618,5.42878,0.5
65,0.949652,9.35966,5.61867,0.5
66,0.977697,87.5991,5.81597,0.5
67,0.532785,5.10924,6.01958,0.5
68,0.64081,5.05414,6.2308,0.5
69,0.553427,28.5503,6.44891,0.5
70,0.540686,17.76,6.67461,0.5
71,0.568285,5.6717,6.9091,0.5
72,0.721493,11.4667,7.15198,0.5
73,0.671265,7.41776,7.40354,0.5
74,0.594698,7.69592,7.66305,0.5
75,0.419189,5.91661,7.93095,0.5
76,0.392134,9.28818,8.20943,0.5
77,0.24991,8.91588,8.49718,0.5
78,0.479963,19.0697,8.7945,0.5
79,1.01493,24.8438,9.10133,0.5
80,0.91662,10.3636,9.41939,0.5
81,0.806389,12.2644,9.7503,0.5
82,0.587543,47.3248,10.0936,0.5
83,0.443457,14.0814,10.4498,0.5
84,0.402224,10.1419,10.8207,0.5
85,0.435671,8.9121,11.2036,0.5
86,0.409082,12.5298,11.5991,0.5
87,0.334427,8.353,12.0096,0.5
88,0.544786,125.427,12.4335,0.5
89,0.425652,118.986,12.8723,0.5
90,0.395826,22.6791,13.3283,0.5
91,0.580317,37.2112,13.8008,0.5
92,0.604061,81.4829,14.2885,0.5
93,0.542408,9.88398,14.7954,0.5
94,0.515926,14.3017,15.3208,0.5
95,0.495047,61.4902,15.8666,0.5
96,0.512337,48.673,16.4317,0.5
97,0.591051,65.5058,17.0147,0.5
98,0.339788,83.4167,17.6205,0.5
99,0.316175,21.1195,18.2484,0.5
100,0.201429,14.2087,18.9007,0.5
101,0.152809,15.7354,19.576,0.5
102,0.178358,18.3957,20.2752,0.5
103,0.234821,79.056,20.9997,0.5
104,0.313425,23.1272,21.7493,0.5
105,0.354481,72.2824,22.5258,0.5
106,0.325682,10.1247,23.3309,0.5
107,0.282516,46.9032,24.1661,0.5
108,0.232645,26.8794,25.0343,0.5
109,0.193329,14.1295,25.9343,0.5
110,0.162022,13.17,26.8663,0.5
111,0.282015,111.549,27.8297,0.5
112,0.174532,14.8114,28.8302,0.5
113,0.370605,1320.18,29.8672,0.5
114,0.229776,30.5789,30.9401,0.5
115,0.183287,19.0398,32.0528,0.5
116,0.250271,23.4544,33.2061,0.5
117,0.235609,83.7499,34.404,0.5
118,0.220123,35.576,35.6459,0.5
119,0.283298,42.5046,36.9322,0.5
120,0.222443,68.8248,38.2654,0.5
121,0.220524,93.3223,39.6452,0.5
122,0.219481,46.1208,41.0778,0.5
123,0.271864,92.7124,42.5616,0.5
124,0.283052,82.0334,44.1016,0.5
125,0.208527,36.152,45.6978,0.5
126,0.186792,121.718,47.3531,0.5
127,0.11734,19.0839,49.0679,0.5
128,0.162203,59.1797,50.8457,0.5
129,0.202639,64.9606,52.6845,0.5
130,0.244577,76.5273,54.5867,0.5
131,0.301531,29.5747,56.5568,0.5
132,0.281799,45.6671,58.6027,0.5
133,0.156574,19.4095,60.7256,0.5
134,0.123377,23.3074,62.9297,0.5
135,0.0974751,49.2274,65.2104,0.5
136,0.143452,69.5455,67.5735,0.5
137,0.104788,163.243,70.0237,0.5
138,0.179123,661.344,72.564,0.5
139,0.227993,568.055,75.1962,0.5
140,0.183645,97.6093,77.9271,0.5
141,0.103718,16.9536,80.7606,0.5
142,0.153387,12113.6,83.6935,0.5
143,0.0669346,25.154,86.7347,0.5
144,0.0909271,125.902,89.8916,0.5
145,0.076107,63.1322,93.1644,0.5
146,0.110491,1489.38,96.5577,0.5
147,0.127811,238.804,100.077,0.5
148,0.163763,416.993,103.725,0.5
149,0.189072,163.965,107.502,0.5
150,0.183941,43.0665,111.416,0.5
151,0.155396,46.5007,115.469,0.5
152,0.166512,2119,119.671,0.5
153,0.17524,454.637,124.028,0.5
154,0.127071,43.5418,128.546,0.5
155,0.122276,177.926,133.233,0.5
156,0.119331,47.5828,138.089,0.5
157,0.105202,1447.88,143.131,0.5
158,0.119841,640.454,148.356,0.5
159,0.132889,102.263,153.775,0.5
160,0.126799,54.5712,159.396,0.5
161,0.0867157,325.799,165.223,0.5
162,0.0677872,78.0919,171.266,0.5
163,0.0816135,402.038,177.524,0.5
164,0.0816193,83.7934,184.011,0.5
165,0.0953407,142.301,190.742,0.5
166,0.109589,336.771,197.722,0.5
167,0.0838585,48.0052,204.959,0.5
168,0.0770435,118.807,212.46,0.5
169,0.0734329,75.9737,220.239,0.5
170,0.0720978,251.872,228.303,0.5
171,0.0816956,246.183,236.662,0.5
172,0.0592461,62.3733,245.326,0.5
173,0.074419,142.019,254.309,0.5
174,0.068161,89.3778,263.622,0.5
175,0.0852757,342.16,273.28,0.5
176,0.0840359,113.684,283.298,0.5
177,0.0613804,230.902,293.7,0.5
178,0.0562897,214.31,304.478,0.5
179,0.0760002,154.706,315.648,0.5
180,0.0606976,91.2101,327.239,0.5
181,0.0502434,357.424,339.257,0.5
182,0.0455837,113.346,351.717,0.5
183,0.0455112,661.344,364.635,0.5
184,0.0342388,94.4252,378.025,0.5
185,0.0403595,547.974,391.911,0.5
186,0.0369434,130.819,406.308,0.5
187,0.0570412,1270.66,421.236,0.5
188,0.0494518,129.077,436.718,0.5
189,0.0584354,289.876,452.769,0.5
190,0.0769367,567.399,469.405,0.5
191,0.0453873,178.548,486.678,0.5
192,0.0417366,164.675,504.584,0.5
193,0.044426,249.704,523.14,0.5
194,0.0281048,135.841,542.39,0.5
195,0.0416737,4877.97,562.349,0.5
196,0.046814,157.737,583.041,0.5
197,0.0432224,633.221,604.508,0.5
198,0.0549564,95.0901,626.773,0.5
199,0.0479183,1466.03,649.857,0.5
200,0.0498524,1580.04,673.799,0.5
201,0.0522289,143.018,698.627,0.5
202,0.0361576,114.782,724.383,0.5
203,0.0470333,2614.12,751.078,0.5
204,0.0472641,432.205,778.765,0.5
205,0.0496178,180.454,807.495,0.5
206,0.044405,236.3,837.284,0.5
207,0.0524921,648.356,868.176,0.5
208,0.045927,1670.48,900.221,0.5
209,0.0432892,234.168,933.446,0.5
210,0.0462132,906.579,967.905,0.5
211,0.0493717,232.952,1003.62,0.5
212,0.0346146,220.853,1040.66,0.5
213,0.0288067,156.51,1079.07,0.5
214,0.0196037,288.8,1118.9,0.5
215,0.0164013,216.478,1160.22,0.5
216,0.0215321,494.478,1203.07,0.5
217,0.0362129,794.252,1247.51,0.5
218,0.037447,354.522,1293.59,0.5
219,0.038599,367.063,1341.37,0.5
220,0.0441036,628.11,1390.91,0.5
221,0.0318394,638.02,1442.32,0.5
222,0.0286446,1159.45,1495.63,0.5
223,0.0325699,1304.85,1550.95,0.5
224,0.0325127,1636.98,1608.29,0.5
225,0.0144787,145.635,1667.78,0.5
226,0.0179729,320.032,1729.45,0.5
227,0.0166988,205.432,1793.42,0.5
228,0.0249538,1083.72,1859.76,0.5
229,0.0195084,333.647,1928.59,0.5
230,0.0163193,258.144,1999.96,0.5
231,0.0252419,1261.24,2073.96,0.5
232,0.0263119,472.19,2150.71,0.5
233,0.0257244,287.88,2230.31,0.5
234,0.0197487,485.894,2312.86,0.5
235,0.0145588,299.085,2398.47,0.5
236,0.0198345,2092.12,2487.32,0.5
237,0.0179844,289.789,2579.44,0.5
238,0.022892,931.964,2674.98,0.5
239,0.0206528,2896.06,2774.09,0.5
240,0.0231972,329.925,2876.89,0.5
241,0.0250263,770.278,2983.52,0.5
242,0.025238,5548.27,3094.1,0.5
243,0.0163746,296.874,3208.77,0.5
244,0.0142879,391.95,3327.72,0.5
245,0.0110359,238.247,3451.08,0.5
246,0.0115433,855.41,3579.02,0.5
247,0.00951385,363.268,3711.71,0.5
