step,energy,beta,lambda,delta
0,3.04463,25.8739,1,0.7
1,1.40902,5.90933,0.883122,0.7
2,1.54748,9.11155,0.873095,0.7
3,1.69868,29.82,0.883238,0.7
4,1.27926,8.09731,0.919255,0.7
5,1.42052,23.1001,0.96576,0.7
6,1.05133,7.4496,1.03244,0.7
7,1.25377,6.52477,1.11606,0.7
8,1.23058,14.3082,1.20944,0.7
9,0.92079,5.92656,1.32603,0.7
10,1.43607,14.2196,1.4454,0.7
11,1.20604,255.113,1.58434,0.7
12,1.25524,20.8831,1.7404,0.7
13,1.04814,31.1934,1.93414,0.7
14,1.05412,33.9447,2.14792,0.7
15,1.03931,33.6295,2.36188,0.7
16,0.687895,11.3297,2.623,0.7
17,0.851297,19.1371,2.92276,0.7
18,0.868687,28.9823,3.24253,0.7
19,0.528358,16.5316,3.62453,0.7
20,0.584509,11.3578,4.05008,0.7
21,0.401505,7.4224,4.52323,0.7
22,0.385536,10.1393,5.06512,0.7
23,0.634708,89.2572,5.6252,0.7
24,0.203049,6.875,6.29944,0.7
25,0.393169,20.3818,7.06472,0.7
26,0.443012,107.19,7.91407,0.7
27,0.315744,14.2469,8.88279,0.7
28,0.289635,19.7372,9.97604,0.7
29,0.31024,17.472,11.1975,0.7
30,0.210901,310.208,12.582,0.7
31,0.301846,246.547,14.138,0.7
32,0.263094,88.1643,15.862,0.7
33,0.175636,39.7582,17.8293,0.7
34,0.203173,27.9467,20.0201,0.7
35,0.168833,51.0258,22.5604,0.7
36,0.194304,58.9425,25.3645,0.7
37,0.199881,79.5205,28.5376,0.7
38,0.139606,70.681,32.1304,0.7
39,0.114643,57.4582,36.1605,0.7
40,0.100088,34.4697,40.7253,0.7
41,0.111616,189.855,45.8514,0.7
42,0.109957,92.3989,51.7157,0.7
43,0.11338,71.803,58.3084,0.7
44,0.0957088,54.9541,65.7806,0.7
45,0.118019,228.602,74.123,0.7
46,0.114277,2377.33,83.5202,0.7
47,0.117104,9186.46,94.2166,0.7
48,0.0395088,127.477,106.381,0.7
49,0.0577679,86.5476,120.198,0.7
50,0.058691,2169.65,135.773,0.7
51,0.0459023,129.472,153.272,0.7
52,0.0496082,169.696,173.079,0.7
53,0.0535755,2322.42,195.37,0.7
54,0.0505581,4944.34,220.67,0.7
55,0.0500183,1768.08,249.239,0.7
56,0.0552444,3027.72,281.372,0.7
57,0.0524197,782.48,317.852,0.7
58,0.0413704,339.643,359.2,0.7
59,0.045023,20766.2,405.832,0.7
60,0.0400085,1991.28,458.523,0.7
61,0.0309715,451.739,518.319,0.7
62,0.0324383,580.408,585.661,0.7
63,0.0321274,396.046,661.827,0.7
64,0.0255394,466.871,748.381,0.7
65,0.0196629,638.516,846.413,0.7
66,0.0232162,761.603,957.175,0.7
67,0.026041,2568.18,1082.2,0.7
68,0.0182495,490.31,1224.17,0.7
69,0.0177441,837.62,1384.89,0.7
70,0.0159111,524.726,1566.82,0.7
71,0.020319,2610.48,1772.15,0.7
72,0.0184574,2600.41,2004.54,0.7
73,0.0144138,1226.84,2267.38,0.7
74,0.0155277,858.744,2565.54,0.7
75,0.0116062,1468.74,2902.84,0.7
76,0.0119324,1047.48,3284.04,0.7
77,0.0109196,967.071,3715.39,0.7
78,0.00782394,767.79,4204.16,0.7
