step,energy,beta,lambda,delta
0,1.53871,495.322,1,0.03
1,1.53514,1039.57,0.99954,0.03
2,1.5337,8391.07,0.999353,0.03
3,1.53168,3509.21,0.999295,0.03
4,1.53069,28012.6,0.999299,0.03
5,1.52876,22713,0.999348,0.03
6,1.52753,4005.38,0.999433,0.03
7,1.52693,8785.46,0.999549,0.03
8,1.52343,1021.46,0.99968,0.03
9,1.52171,2606.71,0.99983,0.03
10,1.5185,1211.71,0.999994,0.03
11,1.51681,17731.7,1.00017,0.03
12,1.51585,3091.32,1.00036,0.03
13,1.51507,2223.32,1.00056,0.03
14,1.51344,1204.93,1.00077,0.03
15,1.51157,2797.17,1.00098,0.03
16,1.50882,2080.46,1.00121,0.03
17,1.50731,1758.26,1.00144,0.03
18,1.50594,27954.5,1.00168,0.03
19,1.50439,2334.76,1.00193,0.03
20,1.50213,2461.2,1.00219,0.03
21,1.50028,3338.1,1.00245,0.03
22,1.49884,11722.9,1.00271,0.03
23,1.49792,7620.09,1.00298,0.03
24,1.49728,10470.2,1.00326,0.03
25,1.49529,4721.6,1.00354,0.03
26,1.49496,6147.6,1.00382,0.03
27,1.49414,3828.66,1.00411,0.03
28,1.494,4413.04,1.0044,0.03
29,1.49149,2516.01,1.00469,0.03
30,1.49014,5683.98,1.00498,0.03
31,1.48928,1470.52,1.00528,0.03
32,1.48604,1076.61,1.00558,0.03
33,1.48547,1572.52,1.00588,0.03
34,1.48423,1404.59,1.00619,0.03
35,1.48163,1868.97,1.0065,0.03
36,1.48114,45426.2,1.00681,0.03
37,1.48132,3216.2,1.00713,0.03
38,1.48071,7154.8,1.00745,0.03
39,1.47918,2975.83,1.00777,0.03
40,1.47873,22024.8,1.00809,0.03
41,1.47827,2992.23,1.00841,0.03
42,1.47746,4504.35,1.00874,0.03
43,1.47526,4929.61,1.00907,0.03
44,1.47322,963.691,1.0094,0.03
45,1.47299,4392.16,1.00973,0.03
46,1.47153,15937.2,1.01007,0.03
47,1.46873,1398.76,1.01041,0.03
48,1.46647,2406.67,1.01075,0.03
49,1.46556,3433.08,1.01108,0.03
50,1.46365,1918.19,1.01143,0.03
51,1.46268,1731.46,1.01177,0.03
52,1.46091,1080.07,1.01211,0.03
53,1.45918,1190.81,1.01246,0.03
54,1.45662,1348.12,1.0128,0.03
55,1.45602,4769.66,1.01315,0.03
56,1.45462,2123.44,1.0135,0.03
57,1.45226,1150.02,1.01385,0.03
58,1.45185,1502.69,1.0142,0.03
59,1.45077,4989.67,1.01456,0.03
60,1.44891,3099.15,1.01491,0.03
61,1.44825,42754,1.01527,0.03
62,1.44804,4928.92,1.01562,0.03
63,1.44678,1505.5,1.01598,0.03
64,1.44718,4142.37,1.01634,0.03
65,1.44725,38254.3,1.0167,0.03
66,1.44684,6172.55,1.01706,0.03
67,1.44826,9410.22,1.01742,0.03
68,1.44747,3313.1,1.01779,0.03
69,1.44551,3876.21,1.01815,0.03
70,1.44496,1734.73,1.01852,0.03
71,1.44115,992.957,1.01888,0.03
72,1.44046,1462.8,1.01925,0.03
73,1.44045,9442.39,1.01962,0.03
74,1.43926,1983.43,1.01999,0.03
75,1.43666,1090.84,1.02036,0.03
76,1.43681,2297.51,1.02073,0.03
77,1.43547,1615.26,1.0211,0.03
78,1.43507,2108.05,1.02147,0.03
79,1.43426,2322.47,1.02185,0.03
80,1.43433,3711.07,1.02222,0.03
81,1.43337,4494.61,1.0226,0.03
82,1.43351,4338.94,1.02297,0.03
83,1.43318,3236.21,1.02335,0.03
84,1.43228,24199.8,1.02373,0.03
85,1.42971,1269.92,1.02411,0.03
86,1.42672,103831,1.02449,0.03
87,1.42632,3690.37,1.02487,0.03
88,1.42688,3068.12,1.02525,0.03
89,1.42652,3029.77,1.02563,0.03
90,1.4262,4924.69,1.02601,0.03
91,1.42532,16572,1.0264,0.03
92,1.42483,1670.49,1.02678,0.03
93,1.42397,1947.49,1.02717,0.03
94,1.42196,103831,1.02755,0.03
95,1.41985,5271.99,1.02794,0.03
96,1.41838,30303,1.02832,0.03
97,1.41732,1844.99,1.02871,0.03
98,1.41776,726817,1.0291,0.03
99,1.4178,7665.98,1.02949,0.03
100,1.41706,16217.5,1.02988,0.03
101,1.41682,7277.98,1.03027,0.03
102,1.41619,2333.73,1.03066,0.03
103,1.41512,2386.85,1.03105,0.03
104,1.41373,2455.52,1.03144,0.03
105,1.41308,3751.34,1.03184,0.03
106,1.41207,1021.78,1.03223,0.03
107,1.41255,726817,1.03263,0.03
108,1.4122,2396.94,1.03302,0.03
109,1.41117,1667.23,1.03342,0.03
110,1.41175,4588.88,1.03381,0.03
111,1.40983,30284.1,1.03421,0.03
112,1.40803,1756.99,1.03461,0.03
113,1.4062,740.716,1.03501,0.03
114,1.40537,145363,1.03541,0.03
115,1.40506,2796.66,1.0358,0.03
116,1.40223,3486.26,1.0362,0.03
117,1.40115,3742.68,1.03661,0.03
118,1.40054,1947.77,1.03701,0.03
119,1.40074,2045.51,1.03741,0.03
120,1.39976,3815.1,1.03781,0.03
121,1.40139,9207.56,1.03821,0.03
122,1.40088,2105.15,1.03862,0.03
123,1.39931,1964.15,1.03902,0.03
124,1.39981,2595.18,1.03942,0.03
125,1.39876,1575.43,1.03983,0.03
126,1.39997,8995.14,1.04023,0.03
127,1.39859,8354.23,1.04064,0.03
128,1.39779,5465.46,1.04104,0.03
129,1.39719,2766.48,1.04145,0.03
130,1.39491,6988.91,1.04186,0.03
131,1.39577,7416.99,1.04226,0.03
132,1.39286,598.206,1.04267,0.03
133,1.39133,12345.1,1.04307,0.03
134,1.39112,103831,1.04348,0.03
135,1.39085,2106.88,1.04389,0.03
136,1.38858,1450.4,1.0443,0.03
137,1.38787,2001.21,1.04471,0.03
138,1.38749,1770.44,1.04511,0.03
139,1.38674,3357.33,1.04552,0.03
140,1.38589,2344.15,1.04593,0.03
141,1.38485,2119.28,1.04634,0.03
142,1.38669,33042,1.04675,0.03
143,1.38536,7765.91,1.04717,0.03
144,1.38417,3413.02,1.04758,0.03
145,1.38358,1669.37,1.04799,0.03
146,1.38331,1478.81,1.0484,0.03
147,1.38177,1393.76,1.04882,0.03
148,1.38079,10881.3,1.04923,0.03
149,1.37968,1403.64,1.04964,0.03
150,1.37789,11915.1,1.05006,0.03
151,1.37737,2029.08,1.05047,0.03
152,1.37534,666.242,1.05089,0.03
