step,energy,beta,lambda,delta
0,0.830416,2.06037,1,0.9
1,0.254831,43.7289,0.7939,0.9
2,0.169525,11.058,0.661441,0.9
3,0.677303,19.8209,0.580213,0.9
4,0.264071,7.17771,0.638978,0.9
5,0.303576,7.13636,0.775131,0.9
6,0.320427,46.1946,0.896638,0.9
7,0.279699,9.86332,1.05129,0.9
8,0.423744,11.2642,1.17282,0.9
9,0.234602,12.4135,1.41754,0.9
10,0.212675,14.443,1.65718,0.9
11,0.187452,13.3897,2.05155,0.9
12,0.194042,7.87409,2.48168,0.9
13,0.147251,319.136,3.00845,0.9
14,0.150217,26.3957,3.75338,0.9
15,0.0920429,60.5298,4.56502,0.9
16,0.18965,44.1427,5.49317,0.9
17,0.162443,50.2853,6.66668,0.9
18,0.0898151,46.0277,8.15636,0.9
19,0.106314,72.9132,9.96106,0.9
20,0.0313988,61.3156,12.3626,0.9
21,0.0545063,191.521,15.3159,0.9
22,0.0300865,1038.31,19.2349,0.9
23,0.0236645,71.938,24.0337,0.9
24,0.0291691,141.982,30.0917,0.9
25,0.0277042,162.395,37.4525,0.9
26,0.0286579,315.229,46.9681,0.9
27,0.044569,321.567,58.5069,0.9
28,0.032896,230.511,73.0063,0.9
29,0.016573,735.01,91.4413,0.9
30,0.00977516,155.971,114.701,0.9
