step,energy,beta,lambda,delta
0,1.16733,2.78763,1,0.9
1,0.523212,16.0819,0.7939,0.9
2,0.440327,11.7615,0.819005,0.9
3,0.230597,4.39767,0.894565,0.9
4,0.159286,6.54225,1.01021,0.9
5,0.0953274,9.64826,1.15502,0.9
6,0.307943,41.3629,1.35449,0.9
7,0.316814,15.2946,1.58874,0.9
8,0.0598183,21.8957,1.89799,0.9
9,0.138515,19.7799,2.33246,0.9
10,0.133307,8.25019,2.87332,0.9
11,0.219635,71.905,3.50939,0.9
12,0.0443592,45.495,4.26818,0.9
13,0.0382423,66.7863,5.1633,0.9
14,0.0668201,38.5448,6.28339,0.9
15,0.11878,792.696,7.6455,0.9
16,0.0907898,296.125,9.33606,0.9
17,0.0543671,128.112,11.5814,0.9
18,0.0354252,76.9881,14.3257,0.9
19,0.0252342,97.5171,17.6766,0.9
20,0.0254192,34.5042,21.9688,0.9
21,0.0216866,57.8916,27.3224,0.9
22,0.0131626,72.4978,33.9575,0.9
23,0.0086937,177.148,42.2179,0.9
