step,energy,beta,lambda,delta
0,2.33916,113.693,1,0.25
1,2.22153,164.317,0.977783,0.25
2,2.19352,126.503,0.970453,0.25
3,2.19483,163.069,0.969749,0.25
4,2.20986,1016.57,0.973191,0.25
5,2.16257,97.4479,0.979372,0.25
6,2.17505,418.902,0.987356,0.25
7,2.12922,529.379,0.996405,0.25
8,2.10865,416.221,1.0065,0.25
9,2.06365,168.101,1.01771,0.25
10,2.01504,112.342,1.03014,0.25
11,2.01678,249.183,1.04341,0.25
12,1.98345,130.167,1.05747,0.25
13,2.00264,7416.51,1.07149,0.25
14,1.99309,289.217,1.08615,0.25
15,1.94266,87.8164,1.10164,0.25
16,1.93828,147.384,1.11789,0.25
17,1.91795,138.318,1.13478,0.25
18,1.89727,137.623,1.15191,0.25
19,1.92407,1695.49,1.16956,0.25
20,1.90288,235.734,1.18781,0.25
21,1.88473,105.161,1.20683,0.25
22,1.87456,178.176,1.22614,0.25
23,1.87989,363409,1.2464,0.25
24,1.86544,124.052,1.26702,0.25
25,1.836,219.241,1.2878,0.25
26,1.80091,8451.37,1.30905,0.25
27,1.78203,196.077,1.33124,0.25
28,1.75393,71.8208,1.35397,0.25
29,1.726,92.0361,1.37669,0.25
30,1.73213,409.368,1.39995,0.25
31,1.72559,108.218,1.42349,0.25
32,1.73338,124.309,1.44774,0.25
33,1.72207,295.946,1.47247,0.25
34,1.66265,58.9669,1.49809,0.25
35,1.67611,837.455,1.52419,0.25
36,1.6746,166.505,1.55094,0.25
37,1.67495,129.916,1.57791,0.25
38,1.6616,166.029,1.60504,0.25
39,1.64493,192.198,1.63281,0.25
40,1.58999,97.9248,1.66101,0.25
41,1.59762,214.892,1.68971,0.25
42,1.51447,45.1991,1.71926,0.25
43,1.53761,194.166,1.74915,0.25
44,1.53894,515.401,1.77985,0.25
45,1.55599,524.676,1.81121,0.25
46,1.49623,56.4955,1.84314,0.25
47,1.47906,90.0355,1.87543,0.25
48,1.47834,239.174,1.90816,0.25
49,1.49873,487.946,1.94118,0.25
50,1.5039,892.763,1.97473,0.25
51,1.47525,178.624,2.00889,0.25
52,1.48434,2023.76,2.04353,0.25
53,1.44787,82.7552,2.07951,0.25
54,1.43655,583.357,2.1162,0.25
55,1.40808,144.925,2.1536,0.25
56,1.38554,105.257,2.19141,0.25
57,1.36588,191.455,2.23003,0.25
58,1.33388,128.276,2.26961,0.25
59,1.32096,770.507,2.30974,0.25
60,1.26431,59.5521,2.35035,0.25
61,1.24125,79.1159,2.39182,0.25
62,1.22845,162.853,2.43444,0.25
63,1.22436,97.7271,2.47781,0.25
64,1.22438,118.055,2.52166,0.25
65,1.21695,185.801,2.56634,0.25
66,1.19104,107.429,2.61264,0.25
67,1.16346,97.6541,2.65996,0.25
68,1.16218,124.901,2.7077,0.25
69,1.15032,394.047,2.75583,0.25
70,1.1423,799.579,2.80515,0.25
71,1.16348,500.777,2.85541,0.25
72,1.17992,187.814,2.90696,0.25
73,1.14819,67.243,2.95992,0.25
74,1.0978,69.6564,3.01357,0.25
75,1.08386,208.405,3.06859,0.25
76,1.04109,63.3711,3.12485,0.25
77,1.04005,168.363,3.18152,0.25
78,1.0409,440.331,3.23931,0.25
79,1.05555,401.519,3.2978,0.25
80,1.06903,363.35,3.35711,0.25
81,1.04534,160.707,3.41803,0.25
82,1.01826,137.579,3.48053,0.25
83,0.990602,145.895,3.54492,0.25
84,1.001,195.383,3.61008,0.25
85,0.995377,367.386,3.67707,0.25
86,0.966269,141.406,3.74461,0.25
87,0.956003,107.438,3.81386,0.25
88,0.947498,100.019,3.88439,0.25
89,0.980608,353.486,3.95548,0.25
90,0.945887,80.9428,4.02827,0.25
91,0.898214,89.5172,4.10291,0.25
92,0.901209,185.845,4.17955,0.25
93,0.919773,1012.43,4.25706,0.25
94,0.898224,133.719,4.33648,0.25
95,0.888849,144.036,4.41805,0.25
96,0.856611,113.47,4.50118,0.25
97,0.846201,101.799,4.58586,0.25
98,0.856596,298.396,4.67199,0.25
99,0.842192,105.754,4.75973,0.25
100,0.803339,108.407,4.84881,0.25
101,0.788052,205.117,4.93962,0.25
102,0.814085,468.491,5.03238,0.25
103,0.809462,302.019,5.12666,0.25
104,0.810703,234.771,5.22303,0.25
105,0.803961,8166.49,5.3214,0.25
