step,energy,beta,lambda,delta
0,2.18794,15.8389,1,0.9
1,0.621168,25.6183,0.7939,0.9
2,0.352663,36.8118,0.668821,0.9
3,0.358784,12.6939,0.647146,0.9
4,0.791407,19.0301,0.600555,0.9
5,0.442276,179.95,0.653179,0.9
6,0.762045,60.4839,0.708243,0.9
7,0.590075,10.0831,0.861927,0.9
8,0.193752,10.9064,1.01537,0.9
9,0.116554,6.16656,1.18418,0.9
10,0.259487,73.3572,1.40386,0.9
11,0.285324,11.7941,1.66402,0.9
12,0.0895138,14.5095,1.98778,0.9
13,0.149889,16.0937,2.37755,0.9
14,0.113672,42.9737,2.85822,0.9
15,0.127468,24.2617,3.51141,0.9
16,0.110418,20.08,4.22901,0.9
17,0.047924,13.6199,5.16035,0.9
18,0.0546646,12.8427,6.33843,0.9
19,0.158823,86.7374,7.67816,0.9
20,0.0580349,106.06,9.44068,0.9
21,0.087923,37.8724,11.5991,0.9
22,0.0723133,109.967,14.2907,0.9
23,0.0283222,652.439,17.659,0.9
24,0.0462208,336.291,21.784,0.9
25,0.0253696,2438.98,27.1399,0.9
26,0.0191994,160.367,33.8716,0.9
27,0.0373154,238.491,42.3569,0.9
28,0.0540218,846.569,52.7599,0.9
29,0.012228,75.0705,65.831,0.9
30,0.0101604,151.101,82.0523,0.9
31,0.00866127,407.53,102.396,0.9
