step,energy,beta,lambda,delta
0,1.52614,835.425,1,0.03
1,1.52337,1799.06,0.99954,0.03
2,1.52262,2346.03,0.999357,0.03
3,1.52125,7004.62,0.999292,0.03
4,1.51711,982.158,0.999304,0.03
5,1.51478,25062.7,0.999354,0.03
6,1.51297,1795.36,0.999439,0.03
7,1.51096,1434.19,0.999554,0.03
8,1.50902,1796.6,0.999696,0.03
9,1.50914,37099.9,0.999859,0.03
10,1.50655,2126.93,1.00004,0.03
11,1.50544,4010.82,1.00023,0.03
12,1.50521,20141.1,1.00043,0.03
13,1.50473,2420.07,1.00064,0.03
14,1.50246,42754,1.00086,0.03
15,1.501,4231.8,1.00109,0.03
16,1.49994,3152.94,1.00133,0.03
17,1.49846,12360.4,1.00158,0.03
18,1.49762,5340.78,1.00183,0.03
19,1.4961,2652.86,1.00208,0.03
20,1.49336,3074.1,1.00235,0.03
21,1.49055,13459.6,1.00261,0.03
22,1.49048,11537.3,1.00289,0.03
23,1.48902,1928.48,1.00316,0.03
24,1.4863,5769.5,1.00345,0.03
25,1.48511,2111.72,1.00373,0.03
26,1.48427,2298.09,1.00402,0.03
27,1.48345,2328.44,1.00432,0.03
28,1.48095,3341.73,1.00461,0.03
29,1.47882,1027.07,1.00491,0.03
30,1.47818,23465.2,1.00522,0.03
31,1.47689,7031.31,1.00552,0.03
32,1.47571,7026.27,1.00583,0.03
33,1.47457,1803.14,1.00614,0.03
34,1.47305,1549.47,1.00646,0.03
35,1.47339,2733.34,1.00677,0.03
36,1.47306,60568.1,1.00709,0.03
37,1.47196,6168.9,1.00741,0.03
38,1.46935,10094.7,1.00774,0.03
39,1.46768,1247.1,1.00806,0.03
40,1.46662,1626.15,1.00839,0.03
41,1.46418,3291.76,1.00872,0.03
42,1.46235,12113.7,1.00905,0.03
43,1.46073,1773.32,1.00938,0.03
44,1.45941,13036.1,1.00971,0.03
45,1.45808,2130.85,1.01005,0.03
46,1.45655,2459.33,1.01039,0.03
47,1.45562,1830.68,1.01073,0.03
48,1.45507,1430.23,1.01107,0.03
49,1.45447,2400.9,1.01141,0.03
50,1.45341,2908.59,1.01175,0.03
51,1.45241,3158.9,1.0121,0.03
52,1.45237,2510.3,1.01244,0.03
53,1.45048,1031.43,1.01279,0.03
54,1.44728,753.221,1.01314,0.03
55,1.4465,1799.4,1.01349,0.03
56,1.44608,2773.88,1.01384,0.03
57,1.44407,1562.35,1.01419,0.03
58,1.44208,51915.5,1.01455,0.03
59,1.4418,2432.39,1.01491,0.03
60,1.4403,3488.9,1.01527,0.03
61,1.44024,2719.17,1.01563,0.03
62,1.43891,6132.1,1.01599,0.03
63,1.43849,11183.9,1.01635,0.03
64,1.43754,2336.08,1.01671,0.03
65,1.43554,1395.03,1.01707,0.03
66,1.4345,4303.96,1.01744,0.03
67,1.43536,7011.87,1.0178,0.03
68,1.43533,2868.29,1.01817,0.03
69,1.43444,2162.48,1.01854,0.03
70,1.43335,1751.65,1.0189,0.03
71,1.43186,2040.72,1.01927,0.03
72,1.42948,1113.28,1.01964,0.03
73,1.43052,3764.36,1.02001,0.03
74,1.43076,33037.2,1.02038,0.03
75,1.42982,2415.13,1.02075,0.03
76,1.42912,12738.5,1.02113,0.03
77,1.42735,2432.51,1.0215,0.03
78,1.42618,2062.48,1.02187,0.03
79,1.42437,1558.76,1.02225,0.03
80,1.42242,1643.13,1.02262,0.03
81,1.41965,9086.35,1.023,0.03
82,1.41824,1037.14,1.02337,0.03
83,1.4179,5025.75,1.02375,0.03
84,1.4173,3611.65,1.02412,0.03
85,1.41562,878.691,1.0245,0.03
86,1.41503,2013.64,1.02488,0.03
87,1.41444,7608.77,1.02526,0.03
88,1.41398,7638.89,1.02564,0.03
89,1.41258,1445.25,1.02602,0.03
90,1.413,2800.34,1.02641,0.03
91,1.41054,1185.89,1.02679,0.03
92,1.40932,5977.83,1.02717,0.03
93,1.40808,1134.74,1.02756,0.03
94,1.40739,1519.38,1.02794,0.03
95,1.40631,6923.07,1.02833,0.03
96,1.40506,1207.66,1.02872,0.03
97,1.4021,12978.9,1.02911,0.03
98,1.4004,2799.27,1.02949,0.03
99,1.3993,2721.93,1.02988,0.03
100,1.39839,1086.67,1.03027,0.03
101,1.39625,1331.28,1.03066,0.03
102,1.39649,4816.57,1.03105,0.03
103,1.39564,1928.95,1.03145,0.03
104,1.3952,3769.91,1.03184,0.03
105,1.39157,780.8,1.03223,0.03
106,1.39116,5519.92,1.03262,0.03
107,1.39066,2916.91,1.03302,0.03
108,1.39143,5853.42,1.03341,0.03
109,1.39009,17305.2,1.03381,0.03
110,1.38756,1165.61,1.0342,0.03
111,1.38707,4921.05,1.0346,0.03
112,1.38817,8008.26,1.035,0.03
113,1.38641,1441.18,1.03539,0.03
114,1.38668,3250.1,1.03579,0.03
115,1.38625,1507.93,1.03619,0.03
116,1.38674,2337.98,1.03659,0.03
117,1.38546,22024.8,1.03699,0.03
118,1.38405,1749.59,1.03739,0.03
119,1.38323,1888.04,1.03779,0.03
120,1.38211,1240.35,1.03819,0.03
121,1.38035,1349.79,1.03859,0.03
122,1.37814,19126.8,1.03899,0.03
123,1.37721,2234.3,1.03939,0.03
124,1.37701,2843.09,1.0398,0.03
125,1.3766,1717.26,1.0402,0.03
126,1.3759,2821.99,1.0406,0.03
127,1.37601,8973.06,1.04101,0.03
128,1.3754,22024.8,1.04141,0.03
129,1.37286,1090.31,1.04182,0.03
130,1.37275,1936.02,1.04222,0.03
