step,energy,beta,lambda,delta
0,1.53735,560.189,1,0.03
1,1.53577,2806.79,0.99954,0.03
2,1.53353,2490.8,0.999345,0.03
3,1.53174,48454.6,0.999267,0.03
4,1.52931,12536.1,0.999272,0.03
5,1.52834,10500.6,0.999319,0.03
6,1.5276,3004.36,0.999402,0.03
7,1.52572,2732.83,0.999514,0.03
8,1.52268,4020.61,0.999646,0.03
9,1.51931,4234.68,0.9998,0.03
10,1.51847,34610.4,0.999966,0.03
11,1.51702,1586.43,1.00015,0.03
12,1.51378,1244.12,1.00034,0.03
13,1.51167,5972.28,1.00054,0.03
14,1.5105,6959.11,1.00075,0.03
15,1.50835,2786.96,1.00097,0.03
16,1.50776,2530.35,1.0012,0.03
17,1.50574,3008.93,1.00144,0.03
18,1.50426,2779.37,1.00169,0.03
19,1.5026,7498.76,1.00194,0.03
20,1.50024,997.597,1.00219,0.03
21,1.49874,2387.03,1.00245,0.03
22,1.4976,2172.44,1.00272,0.03
23,1.497,4752.7,1.00299,0.03
24,1.49498,1144.47,1.00326,0.03
25,1.49343,1989.58,1.00354,0.03
26,1.49202,3873.99,1.00382,0.03
27,1.49204,3730.49,1.00411,0.03
28,1.48948,1999.03,1.0044,0.03
29,1.48742,2297.17,1.00469,0.03
30,1.48764,22149.2,1.00499,0.03
31,1.4859,2358.6,1.00529,0.03
32,1.48297,1274.28,1.00559,0.03
33,1.4812,5360.47,1.0059,0.03
34,1.48009,12531.3,1.0062,0.03
35,1.47913,363409,1.00651,0.03
36,1.47671,5675.17,1.00682,0.03
37,1.47513,2135.17,1.00713,0.03
38,1.4744,6290.24,1.00745,0.03
39,1.47353,5635.35,1.00777,0.03
40,1.47256,2645.59,1.00809,0.03
41,1.47075,2136.03,1.00841,0.03
42,1.46875,181704,1.00873,0.03
43,1.46932,3255.63,1.00905,0.03
44,1.46792,3958.31,1.00938,0.03
45,1.46522,1536.93,1.00971,0.03
46,1.46405,1730.95,1.01004,0.03
47,1.46242,72681.7,1.01037,0.03
48,1.46062,1413.51,1.0107,0.03
49,1.45898,1360.82,1.01104,0.03
50,1.45831,4437.08,1.01138,0.03
51,1.45736,1473.16,1.01172,0.03
52,1.45647,2452.17,1.01205,0.03
53,1.4557,3679.21,1.0124,0.03
54,1.45473,4126.88,1.01274,0.03
55,1.45423,8470.43,1.01309,0.03
56,1.45244,1450.57,1.01343,0.03
57,1.4521,9754.16,1.01378,0.03
58,1.45074,3079.67,1.01413,0.03
59,1.44918,9563.39,1.01448,0.03
60,1.44761,1524.97,1.01483,0.03
61,1.44731,8764.74,1.01518,0.03
62,1.44516,2538.89,1.01554,0.03
63,1.44494,2467.6,1.01589,0.03
64,1.4421,10848,1.01625,0.03
65,1.44191,6554.45,1.0166,0.03
66,1.44086,2778.94,1.01696,0.03
67,1.43939,1493.37,1.01732,0.03
68,1.43947,9207.55,1.01768,0.03
69,1.43737,1693.53,1.01804,0.03
70,1.43582,13242.7,1.0184,0.03
71,1.43395,1979.79,1.01877,0.03
72,1.43201,1212.4,1.01913,0.03
73,1.42933,1465.94,1.0195,0.03
74,1.42829,2126.9,1.01986,0.03
75,1.4271,1352.39,1.02023,0.03
76,1.42573,4438.46,1.0206,0.03
77,1.42468,2614.01,1.02097,0.03
78,1.42405,1467.16,1.02134,0.03
79,1.42484,2538.01,1.02171,0.03
80,1.42271,2617.37,1.02208,0.03
81,1.42079,80757.5,1.02245,0.03
82,1.4199,1203.29,1.02282,0.03
83,1.41925,3027.76,1.02319,0.03
84,1.41806,3986.05,1.02357,0.03
85,1.41671,1918.18,1.02394,0.03
86,1.4153,5410.86,1.02432,0.03
87,1.41522,2159.36,1.02469,0.03
88,1.41349,2061.41,1.02507,0.03
89,1.41286,1516.54,1.02545,0.03
90,1.41147,2135.33,1.02583,0.03
91,1.41049,1441.84,1.02621,0.03
