step,energy,beta,lambda,delta
0,3.59624,19.9671,1,0.5
1,3.59792,17.461,0.963829,0.5
2,3.41979,17.6162,0.963685,0.5
3,3.43954,7.16909,0.960437,0.5
4,3.53138,83.1599,0.962097,0.5
5,3.14247,59.0057,0.963233,0.5
6,2.93745,35.9455,0.969208,0.5
7,2.9601,8.87804,0.976852,0.5
8,2.6243,5.09139,0.988342,0.5
9,2.60163,21.5417,1.00198,0.5
10,2.12923,9.3282,1.01849,0.5
11,2.39859,4.98129,1.03699,0.5
12,1.96662,5.34185,1.05742,0.5
13,2.29704,319.902,1.07911,0.5
14,2.26008,11.6338,1.10207,0.5
15,2.51977,13.5805,1.12719,0.5
16,2.59057,10.8375,1.15566,0.5
17,2.20147,6.00891,1.18523,0.5
18,2.19747,9.44515,1.21466,0.5
19,2.36407,16.2761,1.24707,0.5
20,1.60309,3.6279,1.28074,0.5
21,0.949347,4.01563,1.31603,0.5
22,1.55243,4.45121,1.35305,0.5
23,1.9343,11.075,1.39132,0.5
24,1.93665,6.43686,1.43021,0.5
25,1.65271,5.38398,1.47036,0.5
26,1.39899,10.3353,1.51255,0.5
27,1.74753,7.54601,1.55672,0.5
28,1.65921,6.36901,1.60294,0.5
29,1.72624,15.1059,1.65146,0.5
30,1.39349,3.49647,1.70173,0.5
31,1.80566,8.35126,1.75347,0.5
32,1.65722,4.89502,1.80729,0.5
33,1.65306,11.7526,1.86337,0.5
34,1.08946,7.39319,1.92133,0.5
35,1.00763,10.1293,1.98114,0.5
36,1.2888,541.189,2.04373,0.5
37,1.1174,3.62816,2.10811,0.5
38,1.43565,15.8784,2.17537,0.5
39,1.22464,6.98335,2.24507,0.5
40,1.65582,28.3179,2.3171,0.5
41,1.76825,66.2865,2.39145,0.5
42,1.5374,5.19125,2.46852,0.5
43,1.71373,8.25585,2.54889,0.5
44,1.73079,6.79354,2.63193,0.5
45,1.63619,10.84,2.71775,0.5
46,1.62482,8.51139,2.80729,0.5
47,0.983953,3.19711,2.9004,0.5
48,1.15084,7.21424,2.99714,0.5
49,1.19629,13.9032,3.09715,0.5
50,0.89435,5.10306,3.20075,0.5
51,1.15057,29.8947,3.30762,0.5
52,1.43567,9.61222,3.41805,0.5
53,1.44341,112.73,3.53233,0.5
54,1.28385,111.595,3.65097,0.5
55,0.688242,4.38787,3.77402,0.5
56,0.52183,3.60208,3.90139,0.5
57,0.877432,16.8295,4.03273,0.5
58,0.889725,10.289,4.16864,0.5
59,0.771172,8.48141,4.30949,0.5
60,0.770611,17.9338,4.45565,0.5
61,1.02066,69.4579,4.60685,0.5
62,1.00093,6.6602,4.76388,0.5
63,0.919809,7.77607,4.92648,0.5
64,0.830563,69.1695,5.09501,0.5
65,0.903477,15.5396,5.26951,0.5
66,0.732035,11.0113,5.44988,0.5
67,1.02179,17.252,5.63725,0.5
68,0.743198,5.50092,5.83083,0.5
69,0.451414,8.52711,6.03194,0.5
70,0.59021,8.0548,6.24035,0.5
71,0.50733,10.5245,6.45601,0.5
72,0.667648,1275.12,6.6799,0.5
73,0.811079,88.2525,6.91173,0.5
74,0.850618,14.7971,7.15187,0.5
75,0.83255,19.334,7.39982,0.5
76,0.858273,13.1179,7.65663,0.5
77,0.624088,7.77586,7.92132,0.5
78,0.765024,47.5986,8.19563,0.5
79,0.846096,6.86681,8.48009,0.5
80,0.861263,12.8075,8.77453,0.5
81,0.840137,15.5616,9.07887,0.5
82,0.902809,71.502,9.39367,0.5
83,0.748629,71.5169,9.72043,0.5
84,0.564102,7.27583,10.0603,0.5
85,0.555325,20.352,10.4121,0.5
86,0.653217,11.4032,10.7763,0.5
87,0.755369,22.2462,11.1539,0.5
88,0.422094,7.18095,11.5455,0.5
89,0.476175,20.8551,11.9495,0.5
90,0.526228,25.8797,12.3689,0.5
91,0.633772,14.6049,12.8035,0.5
92,0.687864,63.0458,13.2541,0.5
93,0.671354,15.0121,13.7211,0.5
94,0.591377,8.62769,14.2044,0.5
95,0.570984,19.7998,14.7042,0.5
96,0.293318,14.7409,15.2232,0.5
97,0.422907,63.4036,15.7606,0.5
98,0.441553,294.315,16.3171,0.5
99,0.453304,76.9371,16.8929,0.5
100,0.456154,14.8696,17.4898,0.5
101,0.361336,55.4885,18.1094,0.5
102,0.391844,10.4889,18.7511,0.5
103,0.402472,24.2949,19.4143,0.5
104,0.309855,168.09,20.1026,0.5
105,0.248114,12.9121,20.8165,0.5
106,0.31354,72.4633,21.5569,0.5
107,0.331057,14.5155,22.3242,0.5
108,0.298315,53.0758,23.1174,0.5
109,0.308285,21.6799,23.9392,0.5
110,0.341459,27.4833,24.7908,0.5
111,0.256201,19.0891,25.6742,0.5
112,0.315695,91.8984,26.5907,0.5
113,0.154499,12.2247,27.5392,0.5
114,0.244614,31.4453,28.5237,0.5
115,0.277632,24.2965,29.5443,0.5
116,0.350052,16.1168,30.6006,0.5
117,0.348282,15.0092,31.6937,0.5
118,0.307583,14.1941,32.8287,0.5
119,0.358553,226.848,34.0032,0.5
120,0.326668,44.8441,35.2194,0.5
121,0.422575,163.736,36.4811,0.5
122,0.348106,126.162,37.7888,0.5
123,0.195211,17.0026,39.1443,0.5
124,0.205223,20.7498,40.5486,0.5
125,0.175913,86.9218,42.0058,0.5
126,0.25824,31.9376,43.5147,0.5
127,0.236864,35.6768,45.0777,0.5
128,0.228237,57.3939,46.698,0.5
129,0.196198,25.1659,48.3786,0.5
130,0.153082,36.4458,50.1202,0.5
131,0.20117,21.9391,51.9243,0.5
132,0.17346,154.71,53.7941,0.5
133,0.209921,255.027,55.7323,0.5
134,0.272589,59.376,57.742,0.5
135,0.227453,385.58,59.8244,0.5
136,0.151978,24.7663,61.9824,0.5
137,0.172604,83.11,64.2209,0.5
138,0.19639,224.652,66.542,0.5
139,0.208576,43.874,68.9444,0.5
140,0.2027,285.371,71.4368,0.5
141,0.137775,27.0089,74.0205,0.5
142,0.147099,46.9313,76.6977,0.5
143,0.0944328,37.886,79.4707,0.5
144,0.120308,63.0752,82.3458,0.5
145,0.132214,109.128,85.3275,0.5
146,0.15027,196.893,88.4212,0.5
