step,energy,beta,lambda,delta
0,1.42047,3.63822,1,0.9
1,0.356102,17.4842,0.7939,0.9
2,0.120012,5.91904,0.709007,0.9
3,0.246559,17.9453,0.622721,0.9
4,0.868315,316.008,0.550826,0.9
5,0.395498,28.9698,0.569831,0.9
6,0.238718,10.8503,0.652289,0.9
7,0.353573,16.1814,0.750217,0.9
8,0.370275,9.61159,0.905377,0.9
9,0.461672,11.1085,1.05166,0.9
10,0.119976,23.6651,1.25515,0.9
11,0.0923977,6.08184,1.50243,0.9
12,0.289488,60.7438,1.77621,0.9
13,0.145672,20.4852,2.15711,0.9
14,0.208864,49.938,2.6263,0.9
15,0.129416,46.3722,3.23197,0.9
16,0.159199,111.81,3.91998,0.9
17,0.0425987,40.3137,4.81133,0.9
18,0.0829201,27.1033,5.92509,0.9
19,0.0481529,64.7175,7.27365,0.9
20,0.0799694,48.7066,8.96269,0.9
21,0.0689068,41.8697,11.0779,0.9
22,0.00938416,29.9412,13.7564,0.9
